ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-8050-3650-4,N is for Noose,"Grafton, Sue",Henry Holt,289,5/15/1998,,Hardcover,"<p>""When I first wrote <i>Alibi</i>, Grafton is quoted as saying, ""I was just trying to get it done. I certainly wasn't thinking about a series."" With that profound statement hovering somewhere in her past, Sue Grafton now offers her fourteenth novel in the popular Alphabet Mystery series. <i>""N"" Is for Noose</i> finds Kinsey investigating the mysterious death of Nota Lake sheriff Tom Newquist. But when it becomes clear that the strange town has some very dark secrets, Kinsey realizes that if she's not careful, she could be the victim of the town's next crime.</p><h3>Publishers Weekly</h3><p>The noose of the title implies a tight knot, but the twists and turns of Grafton's latest plot are pretty loose. Not that the fans of self-reliant PI Kinsey Millhone's 13 previous alphabet appearances (from 1982's <i>A Is for Alibi</i> through 1996's <i>M Is for Malice</i>) are likely to object. This story takes Kinsey away from her Southern California coastal town of Santa Teresa to the small mountain community of Nota Lake in the Sierras. There, Selma Newquist hires Kinsey to ferret out the problem that had been seriously bothering her cop husband, Tom, before his recent death from a heart attack. Kinsey's efforts are soon stonewalled as the residents of Nota Lake unite, suggesting that the widow is being troublesome while the good-guy cop should be left to rest in peace. Kinsey wonders whether the townspeople might be right until she is seriously beaten up in her Nota Lake motel room. Focusing on finding the dead man's missing notebook, she follows his trail to a seedy hotel not far from Santa Teresa that he visited a few weeks before his death. While keeping a suspicious eye on the dead man's police partner and a few other local figures, Kinsey determines that Tom Newquist had been investigating an old murder near Nota Lake, which may have had ties to a similar, recent murder. Lots of coincidences, some over-the top characters, including a hyper-raunchy older woman, and some unprepared-for elements contribute to the rather chaotic climax. But Grafton's easy-reading, intelligent prose and her heroine's sharp humor, served up dark and wry, make up for a slew of plot weaknesses. Mystery Guild main selection; Literary Guild selection. (May)</p>",en,First Edition,"Height: 9 Inches, Length: 5.999988 Inches, Weight: 1.2 Pounds, Width: 0.8118094 Inches",35,https://images.isbndb.com/covers/65/03/9780805036503.jpg,Success,81,21.1
0-345-40906-X,Big Fat Lies,Glenn A. Gaesser,Ballantine Books,336,1999,,,,en,,,0,https://images.isbndb.com/covers/90/65/9780345409065.jpg,Success,165,21.1
0-8014-3360-6,We'll Call You If We Need You: Experiences of Women Working Construction,"Eisenberg, Susan",ILR Press,216,3/26/1998,,Hardcover,,en,1,"Height: 9.5 Inches, Length: 6.75 Inches, Weight: 1.0692419707 Pounds, Width: 1 Inches",0,https://images.isbndb.com/covers/36/03/9780801433603.jpg,Success,153,21.1
1-887166-29-7,Early Fatherhood Development,"Yoder, Jeff",Hysteria Pubns,84,1998,,Paperback,,en,,"Height: 8.5 Inches, Length: 5.25 Inches, Width: 0.25 inches",8.95,https://images.isbndb.com/covers/62/94/9781887166294.jpg,Success,110,21.1
1-57281-065-3,The Gendron Tarot,Melanie Gendron,U.S. Games Systems Inc.,300,7/1/1997,,Cards,,en,CARDS,"Height: 4.7244 Inches, Length: 2.7559 Inches, Weight: 0.6 Pounds, Width: 1.1811 Inches",16.2,https://images.isbndb.com/covers/06/55/9781572810655.jpg,Success,73,21.1
1-57230-259-3,The Mother's Voice: Strengthening Intimacy in Families,"Weingarten PhD, Kaethe",The Guilford Press,241,7/11/1997,,Paperback,,en,1,"Height: 9.5 Inches, Length: 6 Inches, Weight: 0.78043640748 Pounds, Width: 0.75 Inches",16.95,https://images.isbndb.com/covers/25/94/9781572302594.jpg,Success,136,21.1
1-57230-259-3,The Mother's Voice: Strengthening Intimacy in Families,"Weingarten PhD, Kaethe",The Guilford Press,241,7/11/1997,,Paperback,,en,1,"Height: 9.5 Inches, Length: 6 Inches, Weight: 0.78043640748 Pounds, Width: 0.75 Inches",16.95,https://images.isbndb.com/covers/25/94/9781572302594.jpg,Success,150,21.1
0-88922-385-8,Willful Acts,Margaret Hollingsworth,Talonbooks,256,1/1/1998,,Paperback,"<p><i>Willful Acts</i> is an expanded and updated collection of Margaret Hollingsworthâs best-known and most popular plays, including <i>The Apple in the Eye</i>, <i>Everloving</i>, <i>Diving</i>, <i>Islands</i>, and <i>War Babies</i> (nominated for a Governor Generalâs Award); along with her latest play, <i>Commonwealth Games</i>. Hollingsworthâs earlier work showcases recurring womenâs issues and themes (<i>Islands</i> was among the first plays to put lesbian characters front and centre on the Canadian stage). In her new play, <i>Commonwealth Games</i>, Hollingsworth wrestles with the question of what it means to be an English immigrant to Canada at a time when post-colonial thinking and political correctness dominate our lives.</p>",en,"Expanded,Subsequent","Height: 9 Inches, Length: 5.9842519624 Inches, Weight: 0.84216584084 Pounds, Width: 0.62 Inches",2.82,https://images.isbndb.com/covers/38/51/9780889223851.jpg,Success,92,21.1
0-8070-6831-4,Does Your House Have Lions ?,"Sanchez, Sonia",Beacon Press,80,1/28/1998,,Paperback,"<p><p>nominated For The 1998 National Book Critics Circle Award For Poetry<p>recommended Reading From Emerge<p>an Epic Poem On Kin Estranged, The Death Of A Brother From Aids, And The Possibility Of Reconciliation And Love In The Face Of Loss.</p><h3>publishers Weekly</h3><p>rich In Kin And Kindred Spirits, This Panegyrical Collection Displays Sanchez's Gift For Crafting Public Poetry Out Of Social Issues And Familial Relationships. Straightforwardly, Sanchez (wounded In The House Of A Friend) Documents Her Brother's Death From Aids, And The Family's Estrangement And Reconciliation. Calculated Tensions Are Expertly Enhanced In Rhyme Royal Stanzas Where Words And Linebreaks Virtually Tumble Across The Page. The Energy Generated By This Formal Compression Mirrors Her Brother's Struggle Against The Confines Of Society: And The Days Rummaging His Eyes/ And The Nights Flickering Through A Slit/ Of Narrow Bars. Hips. Thighs./ And His Thoughts Labeling Him Misfit/ As He Prowled, Pranced In The Starlit/ City.... As The Sequence Of Poems Progresses, Ancestral Voices Are Introduced And The Composition Gives Way To African Words And Rhythms: I Come, Doctor./ Mangi Nyo Captor. The Stanzas Compress And Collapse As The Brother's Health Deteriorates, Ending In Forceful Dialogues Between, For Example, Brother And Ancestor, Female. Sanchez Successfully Evokes Her Brother's Journey Toward Self-realization: Come Here African/ Come Here African/ I Am Coming/ I Am Coming. In The Volume's Four Sections, Sanchez Moves From Her Brother's Youth In The South, To His Life In New York, And To His Eventual Death. Building In Drama And Preacherly Cadences, This Work Is Fluid, Controlled And Dexterously Paced. (apr.)</p>",en,,"Height: 7.99 Inches, Length: 5.37 Inches, Weight: 0.21164377152 Pounds, Width: 0.23 Inches",16,https://images.isbndb.com/covers/83/11/9780807068311.jpg,Success,166,21.1
0-8014-8520-7,Women in Old Norse Society,"Jochens, Jenny",Cornell University Press,288,3/26/1998,,Perfect Paperback,"<p>Jenny Jochens captures in fascinating detail the lives of women in pagan and early Christian Iceland and Norway - their work, sexual behavior, marriage customs, reproductive practices, familial relations, leisure activities, religious practices, and legal constraints and protections. Much of this information also applies to everyday life in the entire Germanic world. Conveying the experiences not only of aristocrats but also of ordinary farmers, the author draws from her extensive knowledge of the oldest and fullest record of the Germanic tribes. Women in Old Norse Society places particular emphasis on changing sexual mores and the impact of the imposition of Christianity by the clergy and the Norwegian kings. It also demonstrates the vital role women played in economic production: homespun was used for every conceivable domestic purpose; the lengths of cloth became the standard of measurement for local commercial exchange and were used to obtain commodities abroad. Jochens's masterly command of the Old Norse narratives and legal texts enables her to provide a rich social history that includes the fullest analysis to date of pagan and Christian marriage and the first comprehensive study of infanticide in the North.</p><h3>Booknews</h3><p>A detailed study of the lives of Christian and Pagan Norse women, teasing out from predominantly male narratives, oral histories, and legal tracts, the vital role women played in the society and the changes imposed on them by Christianity. Jochens (history, Towson State U.) outlines pagan and Christian marriages, divorce and widowhood, sexuality and reproductive issues such as infanticide and royal succession, leisure activities, work, and the economics of cloth making. The appendices discuss the legends from which this history is taken, and the scholarly controversies around the interpretation of ""fiction."" Annotation c. Book News, Inc., Portland, OR (booknews.com)</p>",en,Reprint,"Height: 9 Inches, Length: 6 Inches, Weight: 0.9 Pounds, Width: 0.64 Inches",29.95,https://images.isbndb.com/covers/52/06/9780801485206.jpg,Success,153,21.1
1-57542-034-1,"1998-1999 Directory of American Youth Organizations: A Guide to 500 Clubs, Groups, Troops, Teams, Societies, Lodges and More for Young People",Judith B. Erickson,Free Spirit Pub,207,1998,,Paperback,"Entries Include Brief Information About Each Organization, Along With The Phone Number And Address, And Suggested Age Range",en,7,"Height: 10.25 Inches, Length: 7.25 Inches, Width: 0.5 Inches",21.95,https://images.isbndb.com/covers/03/49/9781575420349.jpg,Success,71,21.1
0-06-098436-8,"Miracle Cures: Dramatic New Scientific Discoveries Revealing the Healing Powers of Herbs, Vitamins, and Other Natural Remedies","Carper, Jean",William Morrow Paperbacks,320,5/5/1998,,Paperback,"<center><b>From Jean Carper, America's Most Trusted Source of Cutting-Edge Nutritional Advice, the Bestselling Guide to the Dramatic Healing Powers of Herbs, Vitamins, and Other Natural Remedies</b></center>
<p><b>Miracle Cures</b> is the breakthrough book that presents scientific evidence of the effectiveness of natural remedies, culled from the world's leading doctors and scientists, research centers, and major international scientific journals, including the <b>Journal of the American Medical Association</b> and the <b>British Medical Journal,</b> combined with the awe-inspiring first-person medically verified accounts of people who have successfully cured themselves with natural medicines.</p>
<p><b>Jean Carper Reveals the Natural Medicines That Have Been Proven to:</b></p>
<ul class=""noindent"">
<li>Lower Your Cholesterol</li>
<li>Open up Your Arteries</li>
<li>Regulate Your Heart</li>
<li>Relieve Depression</li>
<li>Overcome Anxiety</li>
<li>Fight Sleep Problems</li>
<li>Regenerate Your Liver</li>
<li>Restore Your Memory</li>
</ul>",en,Reprint,"Height: 0.59 Inches, Length: 8 Inches, Weight: 0.53 Pounds, Width: 5.42 Inches",14.99,https://images.isbndb.com/covers/43/66/9780060984366.jpg,Success,171,21.1
0-8298-1209-1,The First Year of the Rest of Your Life: Reflections for Survivors of Breast Cancer,,Pilgrim Pr,160,1997,,Paperback,"The First Year of the Rest of Your Life gathers stories and reflections by remarkable women who have survived breast cancer, and who share their most personal experiences in the interests of saving the lives of others.",en,1,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.5 Pounds, Width: 0.5 Inches",16.95,https://images.isbndb.com/covers/20/91/9780829812091.jpg,Success,130,21.1
0-8298-1209-1,The First Year of the Rest of Your Life: Reflections for Survivors of Breast Cancer,,Pilgrim Pr,160,1997,,Paperback,"The First Year of the Rest of Your Life gathers stories and reflections by remarkable women who have survived breast cancer, and who share their most personal experiences in the interests of saving the lives of others.",en,1,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.5 Pounds, Width: 0.5 Inches",16.95,https://images.isbndb.com/covers/20/91/9780829812091.jpg,Success,144,21.1
1-887237-13-5,Lesbians in Print: A Bibliography of 1500 Books With Synopses,,Odd Girls Pr,478,1995,,Paperback,,en,,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 1.25 Pounds, Width: 1 Inches",19.5,https://images.isbndb.com/covers/71/30/9781887237130.jpg,Success,119,21.1
0-393-04636-2,Power: A Novel,"Hogan, Linda",W W Norton & Co Inc,235,1998,,Hardcover,"<p>linda Hogan's Remarkable Gift Is A Language Of Her Own, Moving Gracefully Between Ordinary Conversation And The Embrace Of Divinity. . . . <b>power</b> Is A Haunting, Beautiful Testament.&mdash;barbara Kingsolver</p><h3>michael A. Elliot</h3><p>hogan Has Done More In This Novel Than To Illustrate The Cultural Conflict That Occurs When Disparate Ways Of Comprehending The World Collide. She Has Written A Book About A Crisis Of Belief That Is Dizzying In Its Depths, A Book That Is A Testament To The Ability Of People To Imagine What They Cannot Articulate. -- <i>boston Book Review</i></p>",en,First Edition,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.992080179 Pounds, Width: 1 Inches",23,https://images.isbndb.com/covers/63/66/9780393046366.jpg,Success,176,21.1
0-14-027145-7,Do the Windows Open?,"Hecht, Julie",Penguin Books,224,2/1/1998,,Paperback,"<p>the Narrator Of These Highly Original Stories, All Of Which Have Appeared In The New Yorker, Surveys The World With Deadpan Wit And Candor. She's A Photographer Who Has Been Attempting For Three Years To Photograph A World-renowned Reproductive Surgeon/comedian Who Can't Sit Still Long Enough For His Picture To Be Taken. Her Other Projects Include Photographing Anne Sexton's Childhood Home And Walden Pond. Along The Way She Keeps Searching For Some Sign Of Sanity And Order Amid The Mediocrity, Waste, Pointlessness, Vulgarity, Junk Food, And Tv Programs Of Contemporary America. She's An Astute Observer Of Modern Life's Strange Complexities - Windows That Don't Open, The Footwear Of Endodontists, And Husbands Who Don't Talk - And At The Same Time She's Hilariously And Poignantly Caught Up In Them. The Decline Of Our Culture And Everyday Decency Are Brought Into Sharp Focus By This Unique, Besieged Sensibility, As Is The Beauty Of Vegetarianism, The Use Of Mozart For Transcending Root-canal Therapy, And The Heartache Of Floor Refinishing And Fluorescent Lighting. In Do The Windows Open? Julie Hecht, With Her Distinctive Voice And Wry Humor, Has Given Us A Tragi-comedy Of Missed Connections And Opportunities, Vividly Illuminating The Way We Live Now.</p><h3>publishers Weekly</h3><p>it's Surprising That Hecht, A Longtime Contributor To The New Yorker And A Winner Of The O. Henry Prize, Hasn't Published A Book Before This. These Nine Stories Are All Narrated By The Same Bracingly Neurotic Heroine, A 40-ish Photographer Named Isabelle Who Has A Lot To Say On Virtually Everything From The Intricacies Of Macrobiotic Cooking To Whether Or Not Her Optician Is Or Was A Nazi, The Son Of Nazis, A Neo-nazi Or, At The Very Least, A Nazi Sympathizer. When She's Not Working On Her Idiosyncratic Photo-essays (flowers In Decline, Reproductive Surgeons And Their Dogs), Isabelle Spends An Inordinate Amount Of Time Chasing Down Objects Essential For Her Daily Life, Like Organic Vegetables And Reversible Alpaca Coats From England. Meanwhile, She Keeps Up A Barrage Of Exceedingly Manic Diatribes On Such Pressing Subjects As The Greenhouse Effect, The Passage Of Time And How Annoying Swedish People Can Be-all Expressed In Borderline Hysterical, Impeccably Crisp Diction, Like Miss Manners With The Wrong Prescription. The Best Of These Stories Are Hilariously Funny, Filled With The Horrors Of Modern Life (bad Architecture, Traffic Jams, The Smell Of Peanuts On The Bus) And Wacky Exchanges With Her Loudmouthed Reproductive Surgeon, Dr. Loquesto, Her Careless Floor Sander, The Guy At The Discount Drugs Or Her Neighbors In Nantucket And East Hampton. Some Of The Stories May Remind The Reader Of A Long Phone Conversation With A Batty, Obsessed Neighbor Who Doesn't Know When To Hang Up. You May Breathe A Little Sigh Of Relief When They're Over-but Then Again, Her Point Of View Is So Entertaining, You Can't Wait For Her To Call Back. (jan.)</p>",en,,"Height: 0.62 Inches, Length: 7.77 Inches, Weight: 0.39 Pounds, Width: 5.12 Inches",16,https://images.isbndb.com/covers/14/54/9780140271454.jpg,Success,176,21.1
0-14-026203-2,Revenge of the Cootie Girls: A Robin Hudson Mystery,"Hayter, Sparkle",Penguin Books,240,4/1/1998,,Paperback,,en,,"Height: 7.25 Inches, Length: 4.25 Inches, Weight: 0.3 Pounds, Width: 0.5 Inches",6.99,https://images.isbndb.com/covers/20/32/9780140262032.jpg,Success,82,21.1
0-520-21088-3,The Rice Sprout Song,"Chang, Eileen",University of California Press,182,8/10/1998,,Paperback,"In This First Of Three Novels Written In English In The 1950s And 1960s By Eileen Chang, The Author Touches On Subjects Hitherto Unnoticed In Her Works: The Politics Of Writing And Writing About Politics.--foreword, P. Vii-viii. By Eileen Chang.",en,First Edition,"Height: 8 Inches, Length: 5 Inches, Weight: 0.50044933474 Pounds, Width: 0.5 Inches",19.95,https://images.isbndb.com/covers/08/82/9780520210882.jpg,Success,158,21.1
1-57601-064-3,10th Anniversary Gift Box Set,Sandra Haldeman Martz,Papier Mache Pr,,1997,,Hardcover,,en,Gift,"Height: 2.55 Inches, Length: 9.81 Inches, Width: 7.47 Inches",56,https://images.isbndb.com/covers/06/48/9781576010648.jpg,Success,33,21.1
0-8356-0763-1,Yoga for Your Spiritual Muscles: A Complete Yoga Program to Strengthen Body and Spirit,"Schaeffer, Rachel",Quest Books,208,6/1/1998,,Paperback,"<p><p>Spiritual muscles are the life-enhancing inner qualities that make up our spiritual being. This complete yoga program includes postures, breathing exercises, and relaxation techniques to strengthen twelve inner qualities&#58; awareness, acceptance, focus, flexibility, balance, confidence, peace, strength, compassion, energy, playfulness, and connectedness. The book's premise is simple&#58; Developing a more flexible spine can make us more flexible in solving everyday problems. Improving our sense of balance can help us balance work and play, concern for self, and care for others. <p></p>",en,Quest ed,"Height: 11.25 Inches, Length: 8.25 Inches, Weight: 0.00220462262 Pounds, Width: 0.25 Inches",26.95,https://images.isbndb.com/covers/76/36/9780835607636.jpg,Success,131,21.1
