PageNumber,Text,ISBNs
37,"Feminist Bookstore News
B7ON NAz
WE
FC Z Í [t ÀSE E\ AN G AiIA
L
Conference
By Kasha Songer first portion of that time slot. Facilitators were also
asked to keep us closer to the topic.
The evaluation forms have been tallied and the For next year there are several good ideas:
results are in. Overall we feminist booksellers seem Women should be asked from the beginning to stay
to agree — we had a good time, learned lots, made on topic and not to ramble. Do a more thorough
new friends, liked Linda M. a /ot and never want to introductory session so we have clearer picture of
return to the Surfcomber. Our favorites by far were each woman and her store. Several women sug-
Linda Millemann and spending time with our peers. gested we schedule FB Network earlier in the day
We were nearly unanimous in our preference when our minds are fresh. Sessions were suggested
for a two-day conference rather than one day, and on security and theft, time management (big sur-
most everyone wants longer breaks or shorter days. prise), and time for regional networking. We want
One of us noted that the workaholic planners even the communication between booksellers and pub-
had things scheduled during lunch. Can’t we just lishers to continue. Laura Zimmerman, who
have some time to visit? attended this year’s bookseller /publisher meeting,
Linda Millemann got rave reviews. Her presen- had a great idea: she suggests that 4 or 5 women
tation was praised from every direction; I have from each side meet for two hours. I like it. Any
passed along your comments and proposals to volunteers?
Linda. Andrey May noted, “Having an ‘outside’
presenter takes us outside ourselves a little and is
useful.” We seem to agree to have a presenter next
year as well.
We really liked just being together. Many
expressed a desire that next year we plan more free
time to exchange questions, information, network,
brainstorm and shmooz. Many women commented
on how good it feels to lessen our isolation.
And now our dislikes — Again, we were all
surprisingly in agreement. The large/small break-
outs didn’t work very well. We felt they would
work better with some reorganization. I have spe-
cific notes on this and many other suggestions to
pass onto next year’s organizer.
Several women thought the facilitators for spe-
cific topics should attempt a little more structure,
perhaps offering a more formal presentation for the
Volume 16 Number 2 August 1993
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:06 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
38,"Feminist Bookstore News
I wanted to end this column with a pitch to find Seajay and Theresa Corrigan, the ‘92 organizer, made
a volunteer to coordinate next year’s conference. it very easy for me to do. It is not overwhelming. I
I've made great new friends during this year of net- will help make it easy. Trust me, I'm a bookseller.
working. Instead of just having good intentions In addition to an agenda coordinator we need a
about calling, I really have been on the phone chat- volunteer for site organizer, preferably someone
ting. Two booksellers have dropped into my store close to Los Angeles, to coordinate our meeting
since Miami. I realized I had put off writing this space, food, etc. We will also need volunteers for
summary because it is my last official act as agenda next year’s bookseller /publisher meeting. So, if
organizer and I'm sad to see it end. you're thinking about volunteering, call me for
If you're feeling isolated — volunteer to be next more information or call FBN to volunteer.
year's agenda organizer! It’s not too time consuming Thanks much to everyone who helped this year
and the rewards are well worth it. I hesitated to do and particularly to Joan Denman for chairing this
this job for a couple of years; I felt I was still too new, year’s meetings and to Patty Callaghan, this year’s
even after five and six years with this group. If you're site organizer, who battled both the hotel and the
„ in that position — go for it — volunteer. I have sever- restaurant to get us real food for lunches and dinners.
` al pages of notes and ideas. You will not feel like — Kasha
you're out there alone, trying to figure this out. Carol The Book Garden O
Network ... Continued from page 34 log. Dorothy Holland and Kasha Songer (both of
Ann Christopherson (Women and Children The Book Garden /Denver) and Carol Seajay (FBN)
First/ Chicago), and Joan Denman (Rubyfruit are eager to work on the project. If you're interest-
Books/Tallahassee). ed (or recruitable) give one of us a call.
Regional Meetings Circulating Bibliographies
Southern feminist bookstores decided on the Eventually we’d like to circulate the bibliogra-
spot to meet for a day later this fall (See Bookstore phies that many of the stores produce. Lodestar has
News for details). Jennie Boyd Bull (31st a bibliography on sexual abuse and Charis has
Street/Baltimore) is the contact for an Eastern Recognizing Violence and Children’s Special Issues
regional gathering. One of the dreams of the bibliographies, for example, but we haven't yet cre-
Network is to set up prototypes for author tours — ated a system for putting together and circulating
and the regional gatherings are where these are the information. Perhaps once the newsletter is set
likely to be pulled together. up and functioning, stores that publish bibliogra-
phies could send 125 copies to FBN and we could
A Newsletter? mail them out with Network Newsletters??? We
For the moment we decided that the various could also do this with other store publications and
mailings (such as the one about the organization and newspaper articles that advocate supporting femi-
dues) and the letter about the ad campaign are our nist bookstores, etc.
newsletter. They'll be mailed in FBN envelopes
whenever possible to make them readily identifiable. The Logo Committee
We want visibility and recognition! FBN volun-
A Catalog? teer Helen Krayenhoff, Kelly Smith (A Woman’s
Many of us are definitely interested in creating Prerogative/ Detroit), and Tollie Miller (A Reader's
a catalog that can be distributed by all the book- Feast/Hartford) will make it visual.
stores. About half of the group in Miami Beach We all agreed that we'd like to see some kind of
wanted to do Spring and Fall catalogs and half the a country-wide or U.S. + Canadian event gathering
group wanted to do a Holiday (Solstice/Kwanzaa/ feminist booksellers, publishers, periodicals, et al.
Hannukah /Jewish Book Month/Christmas) cata- — after we get this organization up and running. O
August 1993 36
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:06 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
39,"Feminist Bookstore News
By Carol Seajay booksellers on the floor than in years past.
Booksellers were rare commodies in the outer aisles
ABA in Miami Beach! Ocean, beaches, rain and at least one organization sent a petition to ABA
everytime you went out, threats of a hurricane, a protesting being charged premium prices for
court decision that endorsed police brutality and booths on aisles with very little traffic.
the entire city of Miami righteously furious, the Word on the floor the first day was that ABA
best laid-out convention center we’ve been in in was saying that 1500 booksellers cancelled their
recent years and a hotel/restaurant community that trips to Miami at the last minute out of fear of riot-
was overwhelmed with the largest show of the year ing in the city. (It’s hard to imagine 1500 book-
(some booksellers landed in hotels that were 30-40
minutes away from the convention center), the
pleasure of being in a multicultural community
with real people living their daily lives and shops
and delis and non-plastic restaurants. The added
plus of staying in a significantly gay neighborhood.
Miami Beach isn’t Disneyland, folks, and what a
relief!
The highlight, of course, was being together
with other feminist booksellers and publishers. The
two-day Feminist Bookstores Meetings were the
best yet, we did some great work on the Feminist
Bookstores Network and it was wonderful to be
together with peers, colleagues and friends. That’s
the renewing and refreshing part of ABA. (More, a
lot more, elsewhere in this issue.)
The convention itself was a mixed bag.
Although ABA keeps announcing that 5400 book-
sellers attended, there seemed to be a lot fewer
37 August 1993
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:06 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
40,"Feminist Bookstore News
sellers getting through to ABA headquarters to tell sellers, whether they have gay or feminist staff or
ABA anything at any time, much less during the not, make a point of checking out The
first 24 hours of the convention. The rumor — and Lesbian/Feminist/Gay Aisle for exciting new titles.
one hopes it was a rumor — was greeted with all But the questions of whether or not publishers
the skepticism and sarcasm befitting such an oppor- sell books that they wouldn't otherwise sell — and
tunist, racist, and unlikely story. whether ABA is worth the expense — continue to
The next day the word was that there were 2700 hang heavily in the air. (Word is that if ABA
booksellers in attendence — again a far cry from exhibitors pooled what they spend on ABA, they
the 4500-5400 booksellers who usually register for could send every bookseller who attends to the
ABA. It was always a third-hand rumor and not Bahamas for a month.) ABA is in Los Angeles next
one that ABA has validated, but the figures seemed year, and Chicago in ‘95. Both locations should
to reflect the action on the floor. Miami, as a loca- facilitate bookseller attendence. More will, as they
tion, had some strikes against it — Miami in June is say, be revealed.
no one’s idea of a pleasant climate. Being on the far
end of a long peninsula, there’s a lot of water but
very few bookstores within driving distance.
Airline fares were up and Miami isn’t on the way to
anywhere else in the country.
But add the economic reality to all that: a lot of
independent booksellers are financially strapped
right now. The combination of recession and the
predatory explosion in superstores cuts right into
the bottom line. Cancelling the trip to ABA is one
way to save some serious money.
Another more charitable analysis is that, since Buying books is one ABA agenda. Equally
there's no mega alternate entertainment handy (no important is checking in with other booksellers,
Disneyland, no casinos, no major shopping), per- catching up on the news, and getting a reality
haps booksellers registered a much higher-than- check. Independent booksellers everywhere are
usual number of friends, traveling companions, concerned about the declining profitablilty of inde-
friends-of-the-store as booksellers and turned them pendent bookselling. The myth that superstores
loose to see the sights and gather freebies. Two of wouldn't affect specialty stores was laid to rest. I
my local neighborhood bookstores reported regis- wouldn't characterize the atmosphere as doom and
tering five “booksellers” each — but only one or gloom — but no one who depends on bookselling
two people from each of those stores did any buy- for a living is naive anymore.
ing or other bookstore business...
The bottom line is that many of the independent Visits from the FTC
booksellers that one sees year after year, regardless The Federal Trade Commission, an agency in
of location, simply didn’t come. ABA does no one a which many booksellers had placed great hope for
service by pretending otherwise. its investigation of unfair trade practices in the
Ironically, even with the complaints about low industry, has turned at least some of its attention to
bookseller population, many of the movement attacking “the little guy” in recent months.
presses did nearly as well as at other shows. Life on Both ABA and a regional bookselling association
The Aisle was as high energy as ever. It continues have been “investigated” (read harassed) in recent
to be the place to see and be seen. It’s hardly an months. The regional because someone connected
exageration to say that everyone that you'd want to with the organization allegedly suggested that book-
meet comes by The Aisle eventually. (OK, so sellers might not want to buy from a distributor who
Margaret Thatcher didn’t come by — but she was competing against them for retail sales. (Which
wasn’t on my list, anyway.) Independent book- might lead to one fewer outlet for the general public
August 1993 38
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:06 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
41,"Feminist Bookstore News
— supposedly a concern of the FTC.) The FTC’s rea- It concluded with “If any member is concerned
soning here, as best I can grasp it, is that if book- that it may be in a “gray area,” it should consult
sellers boycotted (or even avoided) the wholesaler, with ABA staff (who would refuse to offer legal
the public might have one less outlet for books. But advice, of course) or legal counsel. If the conversa-
FTC is missing the point: unfair competition from a tion among competitors (read booksellers) at an
wholesaler could lead to the demise of a number of ABA meeting turns to antitrust-sensitive issues,
bookstores, reduce the number of bookstores and sig- participants should discontinue the conversation
nificantly affect the number and kind of books — and until legal advice is obtained or leave the meeting
bookstores — available to the general public. immediately.” (Italics added.)
(Bushdroid economic/ political analysis at work here,
folks.)
And I'd have to say that I'd be hard pressed to
think of anything that the do-nothing ABA’s done
that would warrent the FTC’s attention even in the
context of the most right-wing thought process.
Unless, of course, the goal is to encourage and justi-
fy ABA’s inaction on the indepenedent bookstore/
superstore battlefield.
The Pink Sheets & the FTC
ABA did commission its lawyer to create ABA
Guidelines for Antitrust Compliance which, pub-
lished on pink paper, became known as The Pink
Sheet. The Pink Sheet, although perhaps not intend-
ed to inhibit discussion, was quoted and used to
stop almost every reference to price and discount or
to limit other legitimate bookseller discussion in
almost every ABA event I attended.
The Pink Sheet (which seems to have been
developed and circulated at the behest of the ABA
administration, rather than at the request of the
Board) states that “ABA members should not even
discuss: Current or future prices, price changes, dis-
counting and other terms and conditions of sale...
(or) refusing to do business with companies whose Sue Hawthorne and Nancy Hawk discuss the 6th International
business practices they disapprove. Competitors can Feminist Book Fair at the Spinifex/FBN booth.
discuss the policies or practices of suppliers; but Given that there seemed to be a total of one
they must never threaten directly or indirectly to act lawyer at ABA authorized to give such legal advice
jointly to protest or attempt to change those policies and an alleged population of 5400 booksellers, the
or practices...” only possible interpretation of this publication is
The Pink Sheet claims that “The penalties for “shut-up.”
violations of the antitrust laws can be very severe One example given during the Membership
— not only for ABA but for its members” though Meeting presentation on the FTC was that one
no examples of legitimate penalties were ever bookseller’s comment, “I really love reading the
given. The threat of investigation or questioning, paper on Sunday mornings,” to another bookseller
not to mention harassment, seemed to be taken as could be taken as “conspiring” if both stores are
adequate reason to silence a tremendous amount of closed on Sunday mornings (and thus limit the
legitimate — and essential — discussion. public's access to books) and thus the conversation
Volume 16 Number 2 39 August 1993
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:06 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
42,"Feminist Bookstore News
could be in violation of the antitrust laws. as threats against supermarket owners who wanted to
Did this approach have a chilling effect on con- support the Farm Worker's grape boycott in the 70s
versations and legtimate discussions? Is ithumid in | and 80s was one answer. Bumperstickers in California
Miami? Did someone in a right wing thinktank (or now read “No Grapes” rather than “Boycott Grapes.”)
superstore corporation?) get paid to think up a We asked “How is this law being used against
scheme like this or is this the stuff of dinner table | independent bookstores and why?” and “Who and
conversation among the upper echelons of the con- | where is this coming from?” “Who is being silenced
glomerate set? and why?” We didn’t fail to note that a chain is per-
It was frightening to see the reactions of book- fectly free to set identical hours and discounts for
sellers who don’t come from an activist/social | all ofits stores but if two independents discuss any
change background. Those of us who have that | ofthese issues that are vital to their survival, that is
experience immediately asked “Why are these a threat to the public?
obscure interpretations of laws and regulations We remembered our traditions of civil disobedi-
being invoked now?” “How is it that laws intended ence. Those of us who have spent time in jail in the
to protect “the little guy” are being used against fights for civil rights, against wars or against AIDS
independents already struggling on a grossly | weren’t ready to be intimated by this apparent
uneven playing field?” harassment. We've been harassed all our lives, on
We looked for a political analysis and asked | every front. For many of us, making love has been
“Where else in our lives has this come up before?” illegal much of our lives — we weren't about to
(The FTC's interpretation of anti-trust laws were used | stop talking about any of the aspects of bookselling
August 1993 40 Volume 16 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:06 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
43,"Feminist Bookstore News
Booksellers who didn’t have a background of by saying that booksellers admire intellectual histo-
civil disobedience and protesting unfair laws had a ry and suggested applying the historically tested
much harder time of it. And I would say that ABA methods of civil disobedience to the FTC situation.
practiced criminal negligence in not providing its She brought in many of the observations and sug-
members with a political analysis of this FTC scare
tactic.
The ABA Membership Meeting
“Two motions and a hall full of angry booksellers.”
This was another tense, exciting, hair-raising
Membership Meeting. Following the lawyer's inter-
pretation of the FTC's interest in the conversations
of independent booksellers and their associations,
Elaine Petrocelli jump-started the meeting by
proposing that the agenda be restructured to allow
for immediate discussion of the lawyer’s presenta-
tions and other issues of (burning) importance to
the members. The assembled membership, needless
to say, supported this proposal with great enthusi-
asm.
Twenty-some booksellers spoke passionately on
the issue of the survival of independent bookstores.
Most were critical of ABA (the organization) and
some of the Board for taking little initiative and too
little action on the issues that address survival.
Booksellers were angry about the situation and
many were also angry about ABA’s lack of atten-
tion to the needs and survival issues of the majority
of its bookstore members.
Three of the booksellers who spoke were femi-
nist booksellers who included their membership in gestions that were discussed during the Feminist
The Feminist Bookstores Network in their descrip- Bookstore Days to the ABA meeting. She addressed
tion of their stores and, in so doing, put our the need for legislative changes, spoke of her expe-
Network on the map. rience with and belief in mass movements, and
Audrey May (Meristem /Nashville), one of the challenged ABA to take leadership.
first speakers, addressed the ABA’s approach to the Jennie Boyd-Bull (31st Street/Baltimore), taking
FTC scare saying “If we don’t talk about all of these another page from the Feminist Bookstore Network
issues, we won't survive. If the information pre- agenda, moved that “The ABA develop and imple-
sented here is accurate, then the law is wrong and ment a national advertising and promotional cam-
must be changed. The role of the ABA must be to paign educating the American public about the
protect and support booksellers.” She stressed that necessity and importance of independent and spe-
the ABA’s information and the tone and presenta- cialty bookstores to the preservation of free speech,
tion of that information was “chilling” — which First Amendment rights, and diversity in the U.S.
was not what she or other independent booksellers This campaign will include material for in-store use
wanted or needed from our national organization by member stores.”
— and that the ABA’s approach to the problem did The motion passed nearly unanimously.
not encourage confidence in the Board. Early in the meeting Nicky Salan (Cover to
Theresa Corrigan (Lioness/Sacramento) opened Cover Books in San Francisco) spoke briefly of the
Volume 16 Number 2 41 August 1993
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:06 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
44,"Feminist Bookstore News
need for strong and decisive action from the ABA full of booksellers who are worried about their sur-
and then made a motion that would bind ABA to vival. Earlier in the meeting, officers and staff had
action: pleaded “poverty” when asked to implement cer-
“Resolved that the ABA Board of Directors be tain programs — “We'd have to stop publishing
asked to develop a plan for taking all legal steps American Bookseller to finance that,” etc. — and evi-
possible to investigate and deal with any and all denced no willingness to release any of those funds
discriminatory or unfair prices and practices by or the ABA's $1.2M operating surplus to programs
publishers and others that are jeopardizing the eco- that would contribute to the survival of indepen-
nomic viability of independent booksellers. The dent bookstores.
Board is further requested to give this the highest ABA members sitting through the presentations
priority in terms of time and budget and to report were not unaware of the insensitivity, however. One
back to the membership by Sept. 1, 1993.” commented that it reminded her of a Star Trek
After a great deal of passionate discussion — episode where the automated weaponry systems con-
most of it defining the threats to independent book- tinued to operate despite the fact that the wars had
selling and calling for more action from ABA — the killed the entire population... ABA may outlive us all.
moti o (On n ep a s os fe d t hb ey m a o sv te r ty e l ll ia nr gg e p om sta -r mgi en e. ting comments Elections
came from an Alabama bookseller who, after refer- Ever wonder how many votes it takes to get
ring to the Board as “a lily-livered bunch of no- elected to the ABA Board? Fewer than in the past.
good liberals” added “I never thought I'd be voting In 1990, 1100 members voted in elections. In 1991,
along ‘side a bunch of deviant lesbians” but he did. only 891. By this year (1993)only 761 booksellers
A pretty wide ranging group of us seem to be unit- voted in the elections. All but two voted for the
ed in our anger at the ABA’s lack of action and president, and the five directors who where elected
leadership.) (and ran unopposed) received between 713 and 750
votes.
The Post-ABA Board Meeting
In response to Audrey May’s motion calling for
a public education campaign, the Board instructed
the Executive Director “to develop a public relations
campaign stressing the value of bookstores to the com-
munity” (Italics FBN’s) that will “stress the impor-
tance of community-based, professional book-
sellers” and put a cap of $200,000 for the first year.
The plan is to be brought to the Board in October for
The meeting eventually returned to the tradi- final approval. (Info from Newswire.) By Newswire's
tional ABA meeting agenda during which the ABA report, the ABA acted on a very conservative inter-
publicly acknowledged for the first time that it pretation of the motion. The board also approved
received $17 million for its sale of 49% of the con- $998,000 to fund four radio and TV programs.
vention, a figure not previously reported in any of Although these programs are to carry a tagline that
ABA's publications or any of the rest of the book underscores the importance of “community based-
trade publications — except by FBN. These funds professional booksellers” it is more than disappoint-
have been invested and the resulting income is ing that the Board is willing to double its expendi-
expected to be adequate to provide ABA with a tures in this area and spend five times more on TV
solid and secure income indefinitely. and radio tag lines than on a direct education cam-
The administration and most of the board of paign despite the nearly unanimous motion and the
directors failed to see the irony inherent in strong feelings of the membership. Obviously more
announcing the ABA’s financial security to a room money is available than is being allocated to this
August 1993 42
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:06 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
45,"Feminist Bookstore News
national promotional campaign. And somehow “the resolution also calls for contacting members of
necessity of independent and specialty bookstores Congress and other government officials and dis-
to the preservation of free speech, First Amendment cussing “the importance of a healthy and diverse
rights and diversity in the U.S.” have been dropped retail book business and the critical role that a
from the program and have been replaced with diverse network of retail booksellers play(s) in pro-
“community-based, professional booksellers,” a tecting the right of free expression and freedom of
phrase that is as likely to be interpreted as meaning the press” and “the importance of strong and
chain bookstores as independents. $200,000 is less enforceable laws protecting against discriminatory
than some publishers will spend in a season to pro- practices in the bookselling business. The resolution
mote a single title. If coffee was that watered down also stipulates that the association will contact fed-
it would be thrown out the window. eral and state government anti-trust enforcement
In response to Nicky’s motion, the Board passed authorities “to encourage the strictest possible
its own motion “recogniz(ing) the concern that enforcement of laws against discriminatory prac-
many members have expressed about discriminato- tices in the bookselling industry.” And that the ABA
ry practices” and the “economic threat this poses to research bookselling practices in other countries to
many booksellers” and reconvened the ABA Legal look for systems and practices that could be adapt-
Task Force “to gather evidence of discriminatory ed in this country to protect booksellers from unfair
practices and other possibly illegal activities” and or discriminatory practices. Presumably the ABA
“to evaluate all legal options for dealing with them will report back to the membership in September
and recommend a plan of action to the Board.” This about all of the above.
Volume 16 Number 2 43 August 1993
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:06 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
46,"Feminist Bookstore News
The Roundtables There was a great deal of enthusiasm for edu-
FBN attended the feminist, gay and lesbian, and cating gay and lesbian authors to insist on appear-
African-American Bookstore Roundtables. All were ing at movement stores first if they are making
good, rich meetings that attacked the issues and more than one appearance in a city and to realize
pooled ideas and information. African-American that they have as much (or more) power in setting
bookstores are interested in creating a network sim- their appearance schedules as their publicists do.
ilar to the feminist bookstores network and FBN Many authors seem to be unaware of how much
staff have offered to provide any information or power they actually do have.
support that would help that process. Other good ideas included being assertive and
Store security — both in terms of wholesale going into local chain stores and asking them to post
shoplifting and robbery — was discussed at the your store's name and address in the gay and lesbian
Gay and Lesbian Bookstores Roundtable. (& feminist) sections. The best argument? “If we
This issue of corporate publishers “raiding” les- don’t survive, you won't have these books to sell.”
bian, gay, and feminist publishers was discussed, One bookseller said she wrote to “highly placed
with the conclusion that “so long as there's money presidents and vice-presidents” of badly behaved.
to be made, it's going to happen.” Literary agent chained stores — “Bad PR makes them very nervous...”
Frances Golden proposed that, in these cases, the Proposed ad slogans, “Buy gay & lesbian
contracts be written to include a 1% “research and (stores) — the job you save may be your lover's.”
development” clause that would be paid to the The Feminist Bookstore Roundtable (led by
author's original publisher(s). Donna Niles/Amazon) was the usual mix of femi-
nist, lesbian and gay, leftist, alternative and a few
mainstream bookstores that stock feminist books.
The problem of mainstream stores “scooping up”
feminist and lesbian authors was discussed, more
often from the gay and lesbian store perspective
than from the feminist bookstore perspective (many
feminist bookstores have been doing well getting
and promoting “major” author events with large
turnouts). Again the suggestions were to write to
authors and publishers asking authors to support
feminist and gay/lesbian stores and to tell their
publishers to send them to gay and lesbian stores
first. The “word-on-the-floor” rumor that Borders’
author appearance policy of “Borders-first or we
won't have them” was also discussed. Women and
Children First discussed their cooperative arrange-
ment with People Like Us, their local gay and les-
bian store, in which the two stores alternate who
gets first author appearance. Strong sentiment about
Borders’ predatory targeting of the gay, lesbian, and
feminist communities in cities where there are
strong feminist and gay stores was aired. “They
advertise everywhere that we do — in programs for
events and plays — and in ways they aren't target-
ing the straight community.”
“Can Barnes and Noble survive?” was a discus-
sion topic. Logically speaking, given the kinds of
economic constraints independent bookstores face,
August 1993 44
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:06 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
47,"Feminist Bookstore News
the answer would be “no.” But since corporations again. Booksellers spoke of the importance (and
deal in mega-funding with different rules, they success of) running articles about the differences in
probably will survive — or will find ways to their newsletters, passing out articles at the counter,
restructure that will ditch the debt and keep the sol- and doing constant community education. Chains
vent stores intact. It was noted that much of Barnes that discount are perpetrating an image of non-dis-
and Noble’s influx of money is specifically for counting stores as “greedy” (for charging list price).
expansion and opening new stores, hence their pri- It’s an image that works as long as the public
ority will be to continue to open new stores and to doesn’t understand that the chains are getting big-
let the ones that “don’t work” close. Expansion is ger (and often illegal) discounts and perks. ABA
the driving force, not profitability of existing stores. and general bookstores need to contribute to the
It’s hard to worry about “a level playing field” educational effort in a big way.
when they're playing polo on horseback and we're Specialty bookstores need to demand commit-
still tied into football finances. ment from both specialty and mainstream publish-
The importance of educating customers to the ers. “If we aren't there, the market for these books
difference between chain stores and political and is going to fold — we make that market. The chains
community stores was underscored again and Continued on page 78
Volume 16 Number 2 45 August 1993
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 18:03:06 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
