PageNumber,Text,ISBNs
11,"Feminist Bookstore News
Hello from Medea Books in Santa Cruz! We are a personal and environmental health. Environmental
small mail-order business which focuses on helping awareness and recent media attention to the risks
women educate themselves on health issues, and associated with dioxins in disposable tampons and
alternatives to the mainstream. We are now distribu- pads has increased this interest in reusable menstrual
tors for two of our bestselling sidelines — alternative products. We have found that The Keeper and Glad
menstrual products — The Keeper menstrual cups Rags do extremely well for us. See listing page 47.
and Glad Rags cloth menstrual pads. The Keeper is a —Teri Dowling & Sarah Edlestein
soft, flexible rubber cup (100% natural gum) and is Medea Books/Santa Cruz CA
easily inserted and worn like a tampon. Instead of
absorbing fluid, it holds up to one ounce and can Every Spring we stock up on Hothead Paisan
easily be emptied into the toilet and reinserted. Glad T-shirts. They are extremely popular, as is all Hothead
Rags are comfortable, colorful and easy-to-care-for paraphernalia. My favorite T-shirts are “No Guilt,”
cloth pads. Each Glad Rag comes in three parts so that featuring our labrys-toting heroine in a large women’s
the thickness can be adjusted as needed. Many women symbol, and “48 Chickens,” featuring Hothead’s
want to use alternative products as a step towards feline sidekick (I wore “48 Chickens” to the Michigan
BREVANS BOXES Each solid wood Brevans Box is
handcrafted from start to finish and is
signed and numbered. Brevans Boxes
BREVAN# BOXES
come in your choice of dark or light stain
with a variety of designs. (Holiday boxes
are available in primary colors or
stained.) Brass hinges and nails of the
finest quality are used to accessorize
each box. Brevans boxes are 8""w x 4V+4""h
x 512""d and can be used to hold recipes,
cancelled checks, hotos, love letters,
even tea bags—an affordable sideline
for your quality- conscious customers.
TO PLACE AN ORDER .
OR FOR MORE INFORMATION, CONTACT:
LEE BRACY & ANISA EVANS
RRI BOX 255A
GORDONSVILLE, VIRGINIA 22942
PH: (540) 832-7886 FAX: (540) 832-7890
NO MINIMUM PURCHASE REQUIRED
August 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
12,"Feminist Bookstore News
Women’s Music Festival last summer and got my
chest fondled by Tribe 8's Lynn Breedlove — but I
digress...). You çan get all sorts of groovy stuff from
Giant Ass Publishing including T-shirts, Hothead
Paisan mugs, rubber stamps, post cards, buttons and
much, much more. Hothead Paisan has a cult-like
following and I am constantly amazed at the diversity
of her followers — from girls in combat boots to
grandmothers and, surprisingly, a lot of gay men. Call
Giant Ass Publishing today and order your Groovy
Crapola Cat-a-log! :
Last year I wrote about our rapidly growing
music section. That is still going strong and although
Cathy Andrews is no longer at Goldenrod /Horizon, OSD A R a A a
Jennifer Einhorn is now our rep and she is doing a
wonderful job keeping us updated on new releases.
Some of our most popular CDs and cassettes this year
have been Ani DiFranco’s Out of Range, Lucie Blue
Tremblay’s Transformations, Ferron’s Driver, Toshi
Reagon’s Rejected Stone, and Romanovsky & Phillips’
Brave Boys. See ad page 10.
—Johanne Cadorette
Librairie L'Androgyne/Montreal Quebec 514 ® MOOO OO BO OAV
TEL/FAX: 119.929. 634 Tamor
Style Data offers an assortment of bookmarks
with double female, double male, red ribbon, and
rainbow designs at a wonderful retail price. Along plete catalog including jewelry, the ever-popular rain-
with the bookmarks, they have two rainbow mag- bow flag, pink triangle bumper stickers, and lots of
nets that retail at $1.50 and $2.00. These items are other fast-moving sidelines.
colorful and add to our sales at the counter. See ad —fJim Bennet
page 21. Lambda Rising/Washington DC
Gayla G Jewelry has gold and silver hoops with
rainbow rings in sizes of 12mm to 16mm. These items One of our most popular items is candles by
are very hard to keep in stock, especially in the sum- Laura McDougall. She produces great campy glass
mer season. The prices range from $9 to $12 retail. candles featuring reproductions of the covers of old
Hoops come on a small individual card for display. lesbian pulp novels, with titles such as “69 Barrow
See ad page 42. Street” and “Two Women Share a Love That Was
Prerogative Graphics, Inc. makes heavyweight UNNATURAL.”
outdoor rubber rainbow doormats size 15""x22"". This Sabrina Mazzoni of Images of Us has a wonderful
item is perfect for your summer house, bathroom or boat. line of political dyke magnets — everything from two
Very colorful and ready to use. We sold out of our first naked women frolicking on the grass to shots from
shipment the first weekend we had them on sale. Lesbian Avengers protests. Beautifully produced in
full color. See listing page 46.
simply the best selection, price and quality on profes- Always a hit is pride jewelry by Judy Stone, with
sionally-sewn nylon outdoor rainbow flags in a great enameled pink and black triangles and Jewish
variety of styles and designs. Perfect for the house, stars as well as a wide variety of earrings.
patio, deck or boat. Also great for pride season and — Tommi Avicolli Mecca
display purposes in a store window. Call for a com- A Different Light/San Francisco CA
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
13,"Feminist Bookstore News
Caffeine, a coffeetable book by Patti McManamy and
Amey Radcliffe.
k N RN SN T DU ist riO buL tion, Inc.. Peace & Justice Store/ B— uK rla it nh gy to nB o Vut Ton
Hilary's Comfort Beads: Her stones, pendants,
quotation strands, you name it, have done well for us.
We've placed her “Please Touch” sign on the desk with
a sample of the stones, and on a rough day, holding
one comforts us! See ad page 36.
Bringing —Tania Matthews
Aquarius Books/Bloomington IN
You the We love Jane Iris Jewelry because it speaks to
women and it seems like folks can always afford to
buy something of hers. I wear it myself, and it does
Best! well for us in the store. See ad page 45.
Pat Pearlman Jewelry is very high-quality, earth
and woman identified, and affordable.
Women’s Music Nancy Blair (creator of Amulets of the Goddess)
of Star River Productions makes reproductions of
Gay & Lesbian Music goddess figures from all over the world. They are
Girls on the Edge very successful in our store, as if women are “called”
Celtic & Native American to them. See ad page 41.
Wellstone Jewelry’s medicine woman pieces and
and more!! pieces that focus on women’s power and diversity
are very popular, great quality, and affordable
(517) 484-1712 Fax: (517) 484-1771 craftswomanship! See listing page 44.
New England Office: (617) 492-8191 Kiki Designs T-shirts, bags, journals, cards
Minnesota Office: (612) 462-2904 and posters are very culturally eclectic and also
speak to men and children. Their colorful, reason-
ably priced T-shirts sell particularly well (retail
Our favorite and bestselling sideline items are the $18). See ad page 6.
magnets and bookmarks from Style Data. Gay & Music we've been ordering from Goldenrod and
lesbian symbols, AIDS symbols, etc., are attractively doing especially well with: Ani Difranco, Susan
produced on a laminated surface. They've also Herrick, Lorena McKennit, Boys on the Side
custom-produced a bookmark and bumpersticker Soundtrack, and Annie Lennox. See ad page 10.
that says “Asheville,” with one of the letters a pink Donna Read’s three-video Women & Spiritual-
triangle. Their products look great and sell great! See ity series is pricey but so worthwhile and well done.
ad page 21. —fJane Voorhees Available from Direct Cinema, the three videos are
Malaprop’s Bookstore Cafe/Asheville NC The Goddess Remembered, The Burning Time, and Full
Circle. The set sells for $95 including shipping, but
We recommend Gay Bars from Gay Goodies — the copyright means you can’t rent them out. We
triangle shaped chocolate bars in milk and dark think they're so good we have a set that we show in
chocolate made by Linda Grishman. The New York the store, and we give info on Direct Cinema to
Times recently ran an article about them! anyone who’s interested in buying them.
Also, a sort of “non-book” book, Motherlid: A Way —Martha Ios-Baker Pascoe
to the Goddess Through Myth, Industrial Design and Earth & Sky/Grand Rapids MI O
August 1995 10
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
14,"Feminist Bookstore News
N O1VE0R
FOR YOU TO
C H aO zO oSE ) GO FISH Bf
SALMONBERRIES The hot lesbian ticket of the year — a sassy
comer. It tells the sweetest damn love story
Starring k.d. lang, super- since Desert Hearts. At last, both parties are
star lesbian recording artist, true-blue lesbians from the get-go. In your
in her screen debut. store on November 7, 1995.
Directed by Percy Adlon 95 min. VHS. $89.95
s(B taa rg rd ia nd g C Ra of se e) l a Zn ed c h a . l s Vo oted The Making of “BAR GIRLS”
“Artist of the Decade,” k.d. : = You loved Momenis, the Making of Claire of
sings the movie’s theme song, the hauntingly the Moon, you will love The Making of Bar
beautiful “Barefoot.” Photographed amidst the Girls. A movie about the latest in a series of
biresat ht akain g mbeautey m of othre aArbctlice, Sa /mloonvbereri es lsestbiaon r myovi.e s g6rac0ing thme sicrneen.. VHS. $29.95
Cast away at the ends of the world, some- FORBIDDEN LOVE
where between the snowy heavens and the ,
polar sea, two women trying to find their past Starring Ann Bannon, author of the Beebo
lives find each other and the present instead. Brinker series: Odd Girl
94 mins. VHS. Retail $29.95 Out, I Am Woman, Women
CLAIRE OF THE MOON In The Shadows, etc.
Compelling, often hilarious
A “Desert Hearts” for the ‘90s! and always rebellious, the
Satirist Claire Jabrowski and Dr. Noel Benedict ten women interviewed in
find themselves an “odd couple” sharing a cabin FORBIDDEN LOVE paint a
at a writer's retreat in the Pacific Northwest. portrait of lesbian sexuality
Sensual, provocative, and deeply intimate, this and survival during the
is a movie where women find each other and in 1950's and ‘60's, when
the process, discover a new path to themselves. lesbian love was “the love
that dare not speak its
MOMENTS 102 mins. VHS. Retail $29.95 | name.”
85 mins. VHS. $69.95
Making “Claire,” including auditions, outtakes and
some sexy scen e=s. 85 mins. VHS only $24.95
Call or L w N rTiEt e r 1 fO,e ) Lm ELor TAe! S
The Naiad Press, Inc.
P.O. Box 10543 • Tallahassee, FL 32302
(904) 539-5965 • Fax (904) 539-9731 • 1-800-533-1973
Sidelines 11 August 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
15,"Feminist Bookstore News
Z —To—: l :the feminist and alternahve
S bookstores for SUPporHnd me over
the years. Since. 1989 when the `
Jane Evershed Card Colleckon
tentatively put out the very First
polifically and socially relevant note-
y cards many others have appeared
in the marketplace. women benefit
from oUr Voices being heard, yov have
bean the vehicle for this phenomenan,
and Yov chanàe Women’s lives for
+he better every day that your
doos apen. It is my hope +hat
when anyone re vires a Certain book
from the feminist /alternahve rz alm
that they try to obtain it fam you
raher than the chain stares. May e
Yov pros per from yoor pioneer Work
Æ in this field. Sincerely JAN
7 E JECC. 6123776355
August 1995 12 Sidelines
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",['']
16,"Feminist Bookstore News
101
TAKE THE QUIZ!
By Rachel Pepper store has, chances are they're neglected! A good num-
ber for small stores is probably one postcard rack and
As feminists, we're well aware of the lack of one notecard rack, with larger stores adding postcard
positive imagery of women everywhere we turn. We racks first, then notecard racks. Postcards are cheaper,
blame the print media. We blame advertisers. We sell faster, and are a great impulse item.
blame TV. And we certainly blame the consumer-
driven mega-corporations. Where, we ask ourselves, 2 . Now go and have a look at the cards on your
are the images of women of color, of fat women, of racks. Are your cards faded, dusty, or curling due to
young women, dykey-looking women, and just about heat, sun, humidity or neglect? Are there empty pock-
every other kind of woman who’s not white, long- ets in your racks? Are horizontal images stuffed in
legged, and draped in expensive looking clothing?
And yet, as feminist bookstore workers, many of
us are guilty of perpetuating the same lack of imagery
that we abhor. How, you ask, can it be so?
I's simple. In just about every feminist bookstore
that I’ve ever entered, from California to New York and
many points in between, the opportunity to display all
kinds of wonderful imagery of women is lost. Imagery
that could validate a woman's existence. Imagery that
could make a woman laugh, or even cry. And imagery,
quite frankly, that could be making you a profit, but is not.
The imagery I'm speaking of, if you haven't figured
it out already, is the kind on postcards and notecards that
could be filling your store. True, most women’s book-
stores do have card racks. I usually spot them first thing
when I enter a store, and it'll be me who fusses over them,
tidying them up, until my lover pulls me away hissing,
“You're not working now!” But are your cards up to
speed? There’s one easy way to find out: take my simple
test to see how your store rates in Card Care 101:
1. First, ponder your card racks. How many card
racks does your store have? Did you know without
looking? If you don't know how many racks your
13 August 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
17,"Feminist Bookstore News
Call to order
510-645-3191
AC i SpitFire Graphics
1155 Bayview Avenue
eae Cei Oakland, CA 941610
11 x 17 Posters
AA available.
vertical slots? Are stray cards stuck in the wrong slots? you are in a small town or cannot place big enough
If you answered yes to any of the above, you are orders to justify a rep’s time, find a larger bookstore
guilty! Cards require almost daily maintenance. Neat- willing to “piggy-back” your order on top of theirs, or
ness — which bookstore workers generally demand in work out some other alternative arrangement.
the stacks — is sometimes forgotten when it comes to Other postcard lines great for women’s bookstores
card care. Customers do not want to pick through a are Pomegranate, which specializes in imagery of people
messy rack, or pay good money for cards that are of color, and Leeds, which is a British company with lots
damaged from the elements or from neglect. So usu- of wonderful lesbian and feminist postcards.
ally, they just won't. Notecards are more problematic. For one thing,
My regular card-care routine includes almost there are hundreds, if not thousands, of manufactured
daily tidying, returning orphans to their proper slots, lines available and probably just as many women at
filling holes with fresh images, and pulling images
that haven't sold well and dumping them into a bin of Art Unlimited Hannah's College Fund
mark-downs. This I also maintain well, much to the Distributed in U.S. by 510-339-2449
delight of the postcard collectors who wander in espe- G2K 1 En2ter-pr9ise4s1-1511 Leeds
cially to search through it every few days for fresh Distributed in U.S. by
pickings at bargain prices. Fotofolio Vision Works
PO Box 661 PO Box 92
U3 n l. im N io tw ed, mask ea n y o au nr ys te hlf i n gif tt oh e y on ua . m Ie fs tF ho et yo f o dl oio n ’ ta ,n d t h eA yrt C Na en wa l Y S ot rr ke e t N YS t a 1t 0io 0n 13 G 8r 0e 0e -n 9f 3i 3e -l 7d 3 6M 2A 01302
s th ho eu l cd o! u nT th re yy , a ar ne d t iw f o y o of u t ah ree n 'b t e s ct a- rs re yll ii nn gg tp ho est mca , r d y o uli 'n re es in LPooOki n g# O6ut6 4Pr3o3du c tiBonos x P o m6e0gr9an9ate
missing out on great imagery and great sales. These big Scotts Valley CA 95067 Rohnert Park CA 94927
companies have reps who will call on you for orders. If
August 1995 14 Sidelines
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
18,"Feminist Bookstore News
home with their own cottage card-making industries. these tasks lovingly and carefully attended to by
One of my favorites of the latter is the Oakland-based someone on your staff?
line Hannah's College Fund, which are beautiful hand Cardbuying is an enjoyable and satisfying job for
made cards, adorned with charms and fabrics, that the right person. It’s creative and also involves a fair
benefit a single mother’s school fund for her young bit of decision-making. If you are the owner or man-
daughter. You may have to hunt around to find your first ager and just don’t have the time, how about delegat-
few hand made lines, then the rest will come to you, either ing it to someone else? It’s a great way to get a less
through card reps, or through your front door. senior staff person or long-term part-timer more in-
Besides being able to buy up new things, it’s also volved in the store. But it should be the job of someone
important to be able to say no. For example, in a hip who can doboth thebuying and the maintenance, so that
big-city bookstore, 70s-style cards with line drawings both their interest and their card stock levels stay stable.
of naked women on them do not sell at all. So I just
won't buy them. If you have a more crunchy crowd, So, there you have it. Four questions that should
do buy a few. But be sure that’s not all you buy, especially give you a pretty good indication of where you and
if you're in an urban center, or you'll risk alienating a your cards are at. I don't know how many times I've
huge potential market, especially among younger walked into bookstores with beautiful and well
dykes, who find such imagery laughable at best. Better stocked shelves, only to then find an abandoned, half
bets for bigger cities include the postcard lines men- empty card rack with droopy, faded images in it.
tioned above, and for notecards, try companies like Given the wide variety of wonderful imagery and
Looking Out Productions, 10 Percent and Soho. card lines available today, not to mention the sales
potential of this valuable sideline, there’s really no
4 . Now ask yourself: Who does the card buying and excuse for this a moment longer!
re-stocking at your store? Do you? Does anyone? Is it Rachel Pepper is the owner of Bernal Books in San
a hit-or-miss thing that happens once a year? Or are Francisco and the Book Editor at Deneuve magazine. O
Pithy quotes and humorous
punchlines from the
famous and infamous
e back of each card add
value and interest
707-996-0302
15 August 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
19,"Feminist Bookstore News
Speeney, Spawney,
Go to the Moon
Hushabyes for Young and Old
“I can feel the magic in this
soothing music...a comfort to
anyone of any age.”
J. KARLA LEMON
Conductor of the
Stanford Symphony
Songs by Candy Forest, Nancy Schimmel, Linda Hirschhorn,
and Malvina Reynolds; with Candy Forest, piano and vocals;
cellist Emil Miland; and additional vocals by Ben Mordush
and The Singing Rainbow Youth Ensemble.
Not just for babies: this is also relaxing break music Cassette $11
for harried bookstore workers. Send for a sample and try it! CD $15
KIDS’ CASSETTES: PLUM PUDDING: $11
HEAD FIRST AND BELLY DOWN $11 Stories and Songs with Nancy Schimmel and the
w Lai ut rh i P e T h Lee w S isi ,n ag Ain ltg a z oRr ra i n ab no dw oe tY ho eu rt sh n Ensemblet,Nina sGerber , Choi P “l Wum: itc hC i t Sy o n gP ”layers>. Inclu des B onnie e Lockha rt si nging : her
N aroetnatbs l eC h oR ic neec oG rKodld ii dn Agsw.’ a r dAs oa n nddig f A sfm e re breinc yatn LsBilbaorna nrty n oiz enis s o c1Lin4ot9i co2n k, h DwI aNhrOeS tnA ,U R “A s aon nmd n e O iot enh ee r H wS eoan rsg ss h Ffaer o y my P al:u nm d City $10
already here,” plus songs on otters, solar energy, wolves, deserts
by Nancy Schimmel, Candy Forest, Malvina Reynolds . Nancy Schimmel
ALL IN THIS TOGETHER $11 AND A VIDEO:
The Rainbow/s first tape was a Ladyslipper Pick and won the TELL ME A STORY by Nancy Schimmel $15
P ga er nfe tn , t s fo’ o rC th hlo ri ickge h tG o wld r i tA erwasa r wdn: h o“ F wodr re as pt ta hn ed i r pS c vh ieim wopm oe inlp t sa r e i n i n ct ae tl cml hi- y I n “fcl hueed e Hsl a ntow dso o m dst eo r Piie rs in e co ef ” supp.it”y w om en:: “Clever Manka” and
MAGICAL SONGS: Malvina and friends S ANLE E YNOIDS N
With kids’ chorus, Margie Adam on keyboards, MALVINA and MAMA LION $8 each
other fine musicians
Order direct from Sisters’ Choice Recordings and Books,
704 Gilman St., Berkeley CA 94710 (this is a new address) Phone (510)524-5804 Fax (510)528-9342
20% discount on 2-4 units, net 10 days, 40% on 5 or more units, net 30 days. Can mix titles. Buyer pays all shipping.
August 1995 16 Sidelines
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
20,"Feminist Bookstore News
WOMEN’S MUSIC
Hot
By Jennifer Einhorn which she graced this past June. $6.10 tape, $9.99 CD,
Goldenrod /Horizon Distribution Beacon Records 51559.
The Tide/Lucy Kaplansky. Kaplansky has one of
ShapeShifters/Ubaka Hill. Superbly produced the best voices in any current genre to date. She’s been
by Kay Gardner, this debut was born to be played in a backing vocalist for Suzanne Vega and Shawn
a bookstore. The Brooklyn-based Hill has come out Colvin, whose fans in particular will adore this record.
with one seriously hip, smart drumming collection In addition to producing Kaplansky’s debut, Colvin is
that will make all of us wonder what took us so long a long-time fan and collaborator. What’s more, if you
to discover the joys of percussion! Hill’s commanding listen to Colvin after this record, it’s obvious where
vocals mesh with an unstoppable, fierce and beautiful she picked up her vocal style. She's admitted to being
spirit sure to stop even the most jaded listener in their influenced by Kaplansky, but the similarities are noth-
tracks. Hill gave a knockout performance this past ing short of astounding. This is the best folk record to
May at the National Women’s Music Festival, and will emerge this year. Standouts include Richard
be a favorite (if you play her) with both World and Thompson's “When I Get To the Border,” David
Women’s Music fans. $5.99 tape, $10.19 CD, Massengill’s “My Name Joe,” and the title track writ-
Ladyslipper Records 116. ten by the artist and her husband. Colvin’s production
revenge/Janis Ian. Janis Ian has always been is crisp, innovative and hipper than hip. $5.99 tape,
light-years ahead of the rest of the music industry. Best $10.49 CD, Redhouse Records 65.
known for her controversial record, Society's Child
(depicting an interracial relationship) and her
monster hit, “Seventeen,” the singer /songwriter has
literally reinvented herself. Two years ago she very
publicly came out as a lesbian, released the aptly titled Relish /Joan Osborne. My favorite new discov-
Breaking Silence, and reconnected with, well, the ery for this issue's column. This girl is brazenly smart,
world. Produced by John Jennings (Mary Chapin electric and has the best groove to emerge since Sheryl
Carpenter’s long-time guitarist and stellar producer) Crow. Recommend her to customers who are looking
revenge is a more down to earth, acoustic and gutsy for someone witty, sarcastic, bluesy and musically
record than Breaking Silence. An excellent in-store compelling. A fabulous cross between Bonnie Raitt
choice — there’s no tune too loud or rough, and it’s and Crow, Osborne has been the opening act for
filled with love songs. Take note, especially those Melissa Etheridge and her talent is so enormous and
stores that carry periodicals: Ian writes a column for undeniable that it’s just a matter of time before she
the gay & lesbian magazine, The Advocate, the cover of gets her due. Point out “One of Us” and “Spider’s
17 August 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
21,"A
Feminist Bookstore News
Web” to customers and they'll come back and actually
thank you! This is a departure from singer/song-
writer-with-guitar and is a nice in-store play if you're
looking for something a bit more eclectic. $7.49 tape,
$12.29 CD, Mercury 526699.
I Rhythms, Rhymes and Tides/Justina and Joyce.
f o(©r) a a who Folk, New Age, Women’s, Healing — classify this duo
however you like. It doesn’t matter, because once you
play this album in your store, customers will gravitate
to it. Produced by folk connoisseur Eric Kibum, this
second release is a strong, fluid record, covering a
broader musical and lyrical range than their (much
beloved) debut, So Strong. Point out to women’s music
customers that stellar vocalist Susan Herrick makes a
guest appearance and most importantly that the duo
covers Jaime Anderson’s (previously unreleased)
breast cancer anthem, “One Out of Three.” Its not easy
to pen clear, concise songs about such difficult issues
with this kind of integrity, and Anderson has scored
big time. Justina and Joyce do the song tremendous
justice. Not surprising. $5.99 tape, $9.99 CD, HSP
Records 201.
Life Gets Real/Ann Reed. This is Reed’s fourth
and absolute best record to date. Acoustically, this
record is a fabulous collection. Reed’s guitar is
featured prominently throughout, sounding hip,
fluid and particularly clear. Reed’s melodies this
time round are at times infectious, and her sense
reEfleIctNs tEhe A lGat T a Na o mf g dr o tu on d je ud s p ai br oi ut m ea vk ee rs t nh ei s na r te hl ee a s Me dt wo sr te ,c o Rm e-
e n s t t y o . I i e ed
a mother, an artist and lover is known as a full fledged “folkie,” while on the
ECAN RCE yili yy East coast she’s not left the catch-all “women’s
wiih ı Dower Pi a AeSaEA music” arena. You'll be able to get easy access to
promos of all of her stuff. $5.99 tape, $10.19 CD, A
Major Label 4.
Dragonfly/Mae Moore. The first time I heard
Canadian Moore on the radio, I had to pull over and
if you could see where i've been call the station to find out who she was. I've loved her
IR TARKAS a RA SKRIM since her debut, Bohemia, and am thrilled that Tristar
is giving her another commercial shot. You should too.
T2)N te) TIILSIA ISIx Le CORIGCI The native Canadian resembles Suzanne Vega in vocal
and sentiment, but with a more melodic and pop-
PO Box 4494, filled, not to mention upbeat, aura. Musing about life,
HTES O E love and tabloid articles, Moore is a great artist to turn
Ph 3I03 4N44 6698/ I` listeners on to who want to discover someone totally
new. This won't break concentration and is a definite
IBEN av Siyi choice for end of the day in-store play. $7.49 tape,
$12.29 CD, Tristar Music 35006.
August 1995 18 Sidelines
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:04 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
