PageNumber,Text,ISBNs
25,"Feminist Bookstore News
you want the truth told about your life, you had
better write it yourself — and you damn well better
publish it yourself... It’s hard to look around Charis
at all the different fascinating books and believe that
there was a time when the publishing infrastructure
believed no one cared about women’s lives, but
that’s how it was.”
On the impact of the Women in Print movement: “It's
been tremendous. Twenty years ago, there were no
books on incest and none on battering. And spirit-
uality, forget it. ‘You mean there used to be some
Above: Deidre McCalla performing at Club Charis;
right: Nikky Finney taking the audience apart and putting it
back together during a Celebrating Our Stories reading
general public some very important and forgotten
skills: how to read and how to write.”
On the changing landscape of bookselling: “Many of
my best stores have gone out of business... [Chains religions that were woman-centered?’ But now there
do carry our titles, but their gay/lesbian sections] are are stacks of books published on that, not to mention,
not set up professionally, not consistently, not well. I say, nonexploitive books by and about lesbians. The
have, of course, cased these stores — the gay/lesbian Women in Print movement has made our books and
sections, anyway.” ideas publishable.”
On the diversity of women’s publishing: “I don’t pre- On the role of the consumer and the Home
tend for a moment that Naiad Press answers all of Depot-isation of the book world: “If we as individuals do
women’s book-buying needs.... All these presses have not take a stand on what we value and cherish in our
to be there. The danger today is that the chains sell to lives and stand for that, what we will have is Home
the common denominator. The other more serious Depot. The future is very much in our hands — the
books — they aren't able to carry them.” hands of readers and consumers.”
On Barnes & Noble's attempted acquisition of
Carol Seajay, cofounder of Old Wives’ Ingram: “I read once — and they covered this state-
Tales, editor and publisher of the Feminist ment up pretty fast, you didn’t see this it unless you
Bookstore News. O7 the past: “In the 70s there was caught it right after it was said — that they wanted to
a real sense of ‘sisters doing it for themselves,’ be the book distribution system in the United States.”
whether it was through printing mimeographed On Barnes & Noble's book buying: “They have only
newsletters or publishing actual books. Because if one gay/lesbian buyer for 2,000 stores.”
Spring 2000 22 Volume 22 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Tue, 26 Mar 2024 23:26:31 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
26,"Feminist Bookstore News
that they live on Naiad Books. They live on
non-authors like Danielle Steele, John Grisham, Ste-
phen King. That’s where they make their money....
They stock books from small presses because they are
in competition with independent booksellers, that’s
the only reason.”
On periodicals in the women in print movement:
“Before I was a publisher, I was a writer. My work
was published in places like Sinister Wisdom, Afra, and
Sojourner. Periodicals are an important part of the
movement as well.”
On the needs that Kitchen Table filled: “There
were so few women of color publications of
national and international reach that we performed
functions that we really should not have had to, but
that were necessary. We became a community cen-
ter for women of color.”
On politics: “Political leaning in this country in
On Borders’ strategies to put small stores out of busi- the late 20th century is far more toward the Right.”
ness: “Do you think it was coincidence that Borders On educating people about the evils of the superstores:
opened across the street from Sisterhood Books in Los “Iwas being interviewed by a young woman from the
Angeles? Do you think they don’t place each and popular gay/lesbian press who told me, ‘Our Borders
every new store very, very carefully?” has a really good gay and lesbian section.’ These are
On the chains’ role in destroying small presses: people in the media!... I feel it’s important to make
“Papier Maché Press, which published When I Am an those people aware of what's happening, even
O anld d W com haan n, g I e d S h a oll w W neea rr s . P u Arp nle d, h tas h ag to n e w b aa sn k bru ep ct ause of thoug h O n I ' m ac t n ivo it s m p : u b “l Wis eh i n hg a v ea n y tom o br ee . ” politically active...
promised orders [from chain stores] that did not This is Black Atlanta, and look at this audience.... We
materialize.” have work to do.”
Barbara Smith, author, theorist, and
cofounder of Kitchen Table: Women of Color
Press. On the infrastructure of publishing and the cre-
ation of Kitchen Table Press: “The experience of the
younger feminist/lesbian writers was horrible. We
needed to create our own means of production. We
needed to be in control of what we published, how we
published, and who we tried to reach.”
On women of color in publishing: “We were the
only press for so long who did work by women of
color. It makes a real difference who is in control of
what's published... I want more. I want to see more
women of color running presses. I want to see more
women of color in publishing.”
On superstores: “I refer to them as ‘the spawn of
Satan...’ If you leave here understanding why super-
stores are the spawn of the devil, then we've done our
job. Just because they sell Naiad Books doesn't mean
23 Spring 2000
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Tue, 26 Mar 2024 23:26:31 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
27,"Feminist Bookstore News
Left: Shirlene Holmes, Lisa Kung, Byllye Avery,
and Mary Bricker-Jenkins after Celebrating Our
Stories: Activism and Our Future
Below: Charis volunteer Nan and staffers
Cherie Frazier, Alecea Williams,
and Fiona Lewis
not reading in the way we used to read.
The reason that [bookstores] aren’t order-
ing [political titles] is because they know
their audience won’t purchase them.”
On dealing with the chains: “The rea-
son that Naiad Press is in the chain stores
is because they are the biggest [lesbian
press]... The smaller you are, the harder it
Nancy Bereano, founder, editor, and is to compete in that system.”
publisher, Firebrand Books. O7 the nature of books
within the feminist movement: “Books in and of them- Joan Drury, writer, activist, and editor and
selves do not create movements. But they help to publisher of Spinsters, Ink. On becoming a pub-
develop further and incite consciousness around lisher: “The convergence of words and feminism was
information. I am not sanguine about the significance like coming home for me. Being a publisher appeals to
o erf a l b o inok s p e p oper le ' ss e . l i vT eh s e — p l a ac se ao f f ob ro mok s o f in gen- +
self-development, perspective, knowl-
edge, exploring other people's worlds and
lives that [a reader] is not personally living
in, developing inner consciousness, open-
ing doors, discovering a place in activism
— the place of books has diminished
greatly.”
On technology: “[Technology is having
an effect] on how consciousness is devel-
oped. Don’t take for granted not only the
continuation and survival but also the sig-
nificance of a book in terms of the
development of community, a movement,
a set of ideas.”
` On the state of the publishing world today: | -
“We are moving into what I believe is g -
really a fascistic sort of a world.... Many of
us benefit from that world, which is one of the reasons
it's very hard to rebel against it. One of the traits of tell them. I try to let women tell their stories. These
that world is that power is concentrated into the stories need to be published, whether they make
hands of a few and options get narrowed... This is money or not.”
not about being pessimistic, it’s about looking at the On agendas: “No one talks about the white male
realities and not being mired in sentimentalism.” agenda. If a book is published that’s very conven-
On the changing tastes of the lesbian reading commu- tional, boy meets girl, they fall in love, they get
nity: “The reality of us as a community is that we are married, it doesn’t mean it doesn’t have an agenda. It
Spring 2000 24
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Tue, 26 Mar 2024 23:26:31 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
28,"Feminist Bookstore News
does. Its agenda is about maintaining [the status publisher with...not much. Plus, there’s the cover
quo]. That’s the lowest common denominator, and designer who gets a chunk of money because the
those will be the only stories out there unless we designer makes the book look good and sell... The
make sure they aren’t. It’s up to you to support femi- printer gets $5,000 to $8,000.... So that’s why you
nist presses so that everyone survives this and don’t see so many people stepping out [and starting
everyone continues to have good books available presses].”
that can save our lives.” On whether she'll continue publishing after she’s
through graduate school: “Oh, Yll continue publishing.
Lisa Moore, founder and editor of I'll finance it the way I always have — through other
RedBone Press. O7 being part of a new generation of part-time jobs.”
f ae fm fei cn ti est d p mu eb .l ”ishers: “Every woman on this panel has oners, O n f eho ew d b h ae cr k w o r fk r oaf mfe ct s o th her e: r “ I pge ut b l le it ste hrs e r f sr ,o m f p rr ois m- readers.
On the economics of publishing: “Part of what Once this old grandmother came into a reading
people don’t often understand about publishing is the clutching the book [Does Your Mama Know]. She was
economics. So when you sell a book, an author gets 7 still married, this was the first thing she had done [in
to 15 percent, the bookstore gets 40 percent, the dis- coming out]. So it’s important. But it’s also important
tributor gets 10 to 15 percent, and that leaves the for people to buy the books. Buy the books!” O
News, continued from page17. later, I still keep running into lesbians — and others—
setting off a public relations nightmare that should who are just hearing the story and are as furious as if it
haunt Amazon.com for years to come. was their partner who was asked those questions... It
Amazon.com's form-letter response: “We are, makes me think that Amazon.com's public relations
as a company and as individuals, sensitive to matters problem is just beginning.
of personal privacy, and our commitment to diver- Meanwhile, back in Minneapolis at Amazon,
sity...forbid[s] discrimination based on sexual our homegirls are glad that the lawsuit is over and
orientation....” convinced no one of anything except glad to be able to shift their primary focus back to the
that perhaps Amazon.com doesn’t read its own poli- important business of getting the books to the
cies any more than it reads the lesbian and feminist women who need them. They're proud of having
books it sells. Or maybe the real message is this: fought the good fight, of having taken on Goliath
Amazon.com will be nice (gee, even give domestic and survived. And they are painfully wiser about the
partner insurance benefits) to employees when it financial impossibility of defending oneself against
wants their skills and services, but that, as a cus- deep-pocketed corporations and about the unlikeli-
tomer base, lesbians, gays, women, feminists, and hood of justice being served when it’s independent
the people who love them are insignificant and vs. corporation. But they've moved on. They’re
undeserving of respect in any way, shape, or form focused on the move this summer to that big, beauti-
except during that moment when our credit cards ful new store. The new store has parking (!) and is
are being processed. And if we’re perceived as com- just the place for people to come...people who want
petitors — or if independent booksellers stick up for to see and touch and feel the books, to find out about
themselves — Amazon.com is more than willing to books they'd never discover at an e-tailer, and to
bring out the cheapest, trashiest — and most danger- open the covers to sample a few words....
ous — forms of homophobia to smash us. If Amazon.com had any decency at all, it would
Amazon.com also seems to believe that its “general have added a note to its home page years ago stating
interest” audience supports this kind of verbal vio- that is isn't the (30-year-old) feminist bookstore in Min-
lence and homophobia. Wrong again, A.com! neapolis and included contact info. (Amazon.com did
Amazon.com offered to settle as word of this out- it for the New York Times.) But instead it sank to the
rage was just beginning to circulate and the first lowest possible level. The legal case has been settled,
waves of e-outrage hit its in-boxes. Even now, months but Amazon.com still has amends to make. —CS O
Volume 22 Number 6 25 Spring 2000
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Tue, 26 Mar 2024 23:26:31 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
29,"Feminist Bookstore News
Succès de Scandale
NOW BACK IN PRINT
Criticism and curiosity alike greeted
this 1926 novel of Harlem, written
by a white fan. This reissue includes
poetry composed by Langston Hughes
especially for the book.
Paper, $15.95
“Supremely entertaining to read,
Kate brilliantly conceived, overwhelming
Millett i? #s aumens; breathtaking
Sexual in i ts OcommMand of his torLy anUd Kate
I AO RAIL Paper, $17.95 ett
For the first time, the original
text of Sita is accompanied
by a moving elegy.
Paper, $14.95
s n L
www.press.uillinois.edu
a IE RINUR
(800) 545-4703
\
Spring 2000 26 Volume 22 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Tue, 26 Mar 2024 23:26:31 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
30,"Feminist Bookstore News
Lambda Literary Award Finalists 2000
The finalists for the twelfth annual Lambda Liter-
ary Awards have been announced. As always, the LESBIAN AND GAY HUMOR a
winners will be named at an awards ceremony during Ethan Exposed by Eric Orner (St. Martin's)
BEA. This year’s gala event will be held at the Palmer Subguriz by Jennifer Camper (Cleis)
House Hilton in Chicago, Illinois, on June 1. Tickets That's Mr. F; aggot to You by Michael Thomas Ford (Alyson)
are $125 for the whole event, including the schmoozy n to S by s AAA ,
roencelpytio. n , F $o1r00 ftoirc k deintnse r oanrd amwaordrse c erinemfoonry m S a Ct i oE n m, n cdo nAt aTceatn (LAyL A = P:arodies
Tickets/ L: am :b d aA L6it-er a r:y FDouanrdaet,io n ,T 2Pr-O 4u 6 2Bt-oh5x 2 ,6 7 43 . 9 o1 A0r , 1 CPHIrLDoRmENi/sYeOU NbG y A D UPLaTula Boock (Houghton Mifflin)
fWinaalsishtisn fgotlloonw s. BEZOS Ao iStOthe Hard Love by Ellen Wittlinger (Simon & Schuster)
LESBIAN FICTION The Blue Lawn by William Nam e MTe aNoybodlyo bry L ois(-AAnnl yYamsanoakna ()Hyperion)
Bruised Fruit by Anna Livia (Firebrand) The Year They Burned the Books by Nancy Garden (Farrar,
Faults by Terri de la Peña (Alyson) Straus, & Giroux)
Salt Water and Other Stories by Barbara Wilson (Alyson) y,
Shy Girl by Elizabeth Stark (Farrar, Straus, & Giroux) GAV MEN S B AIOn G UnRdAerRgrHouYnd/ ALiUfe T bOyB GIOadG BRecAk P (UHnYiversity of
Tipping the Velvet by Sarah Waters (Riverhead) Wisconsin Press)
GAY MEN’S FICTION Firebird by Mark Doty (HarperCollins)
Allan Stein by Matthew Stadler (Grove) Gore Vidal by Fred Kaplan (Doubleday)
Comfort and Joy by Jim Grimsley (Algonquin) Left Out by Martin Duberman (HarperCollins)
In September the Light Changes by Andrew Holleran The Velveteen Father by Jesse Green (Villard)
(Hyperion) LESBIAN BIOGRAPHY/AUTOBIOGRAPHY
T Th he e B Co oo mk i n gof S L toie rs m b y b y F e Pl aic ue l RPi uc sa sn eo ll ( (A Sl ty . s o Mn a) rtin’s) B Ea lb ey a nPr oe rci ou s R oA olw sa ey vs e S lh ti n e Vs oby lu mKay e T u 2r :n e r 1 9(S 3t 3. -M 1a 9rt 3in 8' s) by
LESBIAN AND GAY ANTHOLOGIES — FICTION Blanche Weisen Cook (Viking) |
Besame Mucho edited by Jaime Manrique and Jesse Dorris My Lesbian Husband by Barrie Jean Borich (Graywolf)
(Painted Leaf) Tales of the Lavender Menace by Karla Jay (Basic Books)
He rs ( 3 F editaed bby eRoberrt Dra ke & and Ter ryF Woalverbton eTher Tri)als of R,adclyffe Hall by Diana Souhami (Doubleday)
His 3 edited by Robert Drake and Terry Wolverton GAY MEN?S MYSTERY
(Faber & Fabe rs ) : D r. o pIn nDueeandd ob yb y M aRr.kD . ZZuibmrmo e (rSmt.a nM a(rDteilnac’so)rte)
Mammoth Book of Lesbian Short Stories edited by Justice at Risk by John Morgan Wilson (Doubleday)
Emma Donoghue (Carroll & Graf)
The Vintage Book of International Lesbian Fiction edited by o see na A SEa EL IIR T
Naomi Holoch, Joan Nestle, and Nancy Holden (Vintage) Hartman (Meisha Merlin)
LESBIAN AND GAY ANTHOLOGIES — NONFICTION LESBIAN MYSTERY
A C C o o l m W Su Wom p(o c lm Hib eoe ti ta a o eyn ld ey ,R s L e nai Q a nk d ude e ( er r C e T rP o y oh o l lna ei ut t d i im cL te s eed ds bi Hb et i d ie a bd ain yt o s e db SU ly a t n b etn d vyJ ei ) o vGa L Hn a ea y r or r g L S sy aa M ni r lt ek G n yi earn n o dei sn ( sB P pL a M ra er n ed e ie d) d s n Hi sa J u, ) da gm soe n s D B. ones by Katherine H L M S hou us e n rt t d F i Cen D r ag a m ou Ug et r h nh t ide ne re r r W s c D eo ri vbt a sec y grh t J bbb y. yMy . M CE (R l al al Bree i yd rn e m e W H a Mn ra inr ncNt g k sa( N b( S lo (t Br. ( e N et roM a ykn iaa l) d er y)t i n P’s r P) im re iCr mime) e Crime)
Fighting Words edited by Charles Michael Smith (Avon) LESBIAN AND GAY DRAMA
This Is What Lesbian Looks Like edited by Kris Kleindienst Corpus Christi by Terrence McNally (Grove/Atlantic)
(Firebrand) Lovesick by Lawrence Senelick (Routledge)
Volume 22 Number 6 27 Spring 2000
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Tue, 26 Mar 2024 23:26:31 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
31,"Feminist Bookstore News
Of All the Nerve by Deb Margolin (Cassell Academic) The Mismeasure of Desire by Edward Stein (Oxford
Prepare for Saints by Steven Watson (Random House) University Press)
What I Meant Was by Craig Lucas (Theater Communications Times Square Red, Times Square Blue by Samuel Delany
Group) (New York University Press)
GAY MEN’S POETRY LESBIAN STUDIES
Diva by Rafael Campo (Duke University Press) A Desired Past by Leila J. Rupp (University of
Last Rights by Marvin K. White (Alyson) Chicago Press)
Lyric by G. Winston James (Grapevine) Eden Built by Eves by Bonnie Morris (Alyson)
The Anchorage by Mark Wunderlich (University of Strange Sisters by Jaye Zimet (Viking)
Massachusetts) To Believe in Women by Lillian Faderman (Houghton Mifflin)
Trappings by Richard Howard (Turtle Point) The Whole Lesbian Sex Book by Felice Newman (Cleis)
LESBIAN POETRY LESBIAN AND GAY PHOTOGRAPHY/VISUAL ARTS
Interior with Sudden Joy by Brenda Shaughnessy (Farrar, Homoerotic Art of Pavel Tchelitchev, introduction by
Straus, & Giroux) David Leddick (Elysium)
Midnight Salvage by Adrienne Rich (Norton) John Singer Sargent by John Esten and Donna Hassler
Monkeypuzzle by Rita Wong (Press Gang) (Universe)
Rave by Olga Broumas (Copper Canyon) Pictures & Passions by James Saslow (Viking)
Walking Back Up Depot Street by Minnie Bruce Pratt (Univer- Strange Sisters by Jaye Zimet (Viking)
sity of Pittsburgh Press) The Drag King Book by Del LaGrace Volcano and
GAY MEN’S STUDIES Judith Halberstam (Serpent's Tail)
Men Like That by John Howard (University of Chicago Press) LESBIAN AND GAY SCIENCE FICTION/FANTASY
Pictures & Passions by James Saslow (Viking) Minions of the Moon by Richard Bowes (Tor Books)
The Crisis of Desire by Robin Hardy with David Groff Night Shade by Victoria Brownworth and Judith Redding
(Houghton Mifflin) (Seal Press)
The Annunciate by Severna Park (Avon-Eos)
The Gumshoe, the Witch, and the Virtual Corpse by Keith
Hartman (Meisha Merlin)
i N Th r ao nu dg h E lla e n B r Kaz ue sn h n M eri r r (Co ir r c lb ey t) Delia Sherman, Cortney Skinner,
LESBIAN AND GAY SPIRITUALITY/RELIGION
Coming Out Spiritually by Christian de la Huerta and
k s Ko Matthew Fox (Tarcher-Putnam)
Gay Spirit Warriors by John Stowe (Findhorn)
Prayer Warriors by Stuart Howell Miller (Alyson)
We'Moon’01 We’Moon 01 Queer Dharma 2 by Winston Leyland
Unbound* ISBN: (Gay Sunshine Press)
ISBN: 1-890931-05-5 Respecting the Soul by Keith Boykin (Avon)
1 - 08 69 -0 393 1 b- i n(la dy i- nf gla )t TRANSGENDER
ES Crossing by Deidre McCloskey (University of Chicago)
From Toads to Queens by Jacobo Schifter
MAGIC (Harrington Park Press)
The Drag King Book by Del LaGrace Volcano and Judith
A best-selling astrological moon calendar and more... . Halberstam (Serpent's Tail)
*We’Moon 01 Unbound is for those who want to customize Transmen and FTM’s by Jason Cromwell
We’Moon for their own special needs! (University of Illinois)
Also this year Call us for our catalog. Trumpet by Jackie Kay (Pantheon)
MOTHER 'TONGUE INK—IN OUR 20TH YEAR LESBIAN AND GAY SMALL PRESS
37010 S. Snuffin Road, Estacada, OR 97023 USA Christ-Like by Emanuel Xavier (Painted Leaf)
ph: 503-630-7848 or toll free: 877-693-6666 Hey Paesan! by Capone, Leto, and Mecca (Three Guineas)
e-mail: wemoon@teleport.com Massage by Henry Flesh (Akashic)
both editions: $14.95 ° 5⁄,” x 8” • 224 pp * ® M Thr e. D Qa ul elo ew r a y P r eb sy s GR uob idin e bL yip p Pin auc lo t t H a r(S ra ir sa b (a Pn ad ine t) ed Leaf) O
28
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Tue, 26 Mar 2024 23:26:31 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['1-890931-05-5', '8 69 -0 393 1']"
32,"Feminist Bookstore News
With our selection of over 85,000 titles, Koen Book
Distributors offers the best in independent, feminist, and
gay and lesbian presses to make sure your customers have
access to both the new and old titles they need, when
they need them.
And our buyers and sales representatives pride themselves
on providing the best service and selection to make it easy
for you to get the titles you want, when you want them.
Tust a few MOr reasons tă choose
KOENKFIRST
Koen Book Distributors, Inc.
www.koen.com
voice: 1-800-257-8481 l| fax: 1-800-225-3840
Volume 22 Number 6 29 Spring 2000
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Tue, 26 Mar 2024 23:26:31 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
33,"Feminist Bookstore News
The Coloring Book for Big Girls
By Sudie Rakusin
28 pages 81⁄2"" x 11""
Full color front and back covers
i xs Thessa 25 detailed pen and ink drawings
COLORING
to color, of goddesses,
angels, guides and
friends, each with
a caption.
This is a beautiful adult book filled with
drawings of strong, high spirited womyn.
Something to cherish for womyn of all ages,
a special gift for all rites of passage.
Winged Willow Press
Distributed by Ladyslipper and New Leaf
ISBN 0-9664805-0-3 Retail price $9.95
Spring 2000 30 Volume 22 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Tue, 26 Mar 2024 23:26:31 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",['0-9664805-0-3']
34,"Compiled by Carol Seajay to get coffee or a quick lunch. The café, a separate entity
from the bookstore, will be managed by Marcia Teal.
Amazon Is Moving to a New Building The new location is closer to much of Amazon’s
Amazon Bookstore (that’s the real Amazon Book- customer base, and is two blocks from an art theatre
store, AmazonNOTcom) is celebrating the end of the and a small restaurant community. The expectation is
lawsuit (see “News”) by moving into a beautiful new that Chrysalis’ staff and clients will create a “walk-by”
building. The building is being built by Chrysallis, a community that far exceeds the pedestrian traffic that
25-year-old therapy and recovery center serving Amazon gets in its current location. Except for the
women and children in Minneapolis. The agency — heady days when there was a thriving women’s café
which is open weekdays, evenings and Saturdays, next door to the bookstore, Amazon has, primarily,
employs 50 women, and sees thousands of clients on a been a destination for its customers.
regular basis — is thrilled their new building will be The moveis being driven by the dearth of parking
able to host Amazon Bookstore as well as their own in Amazon's current Loring Park location, where a
organization. In addition to bringing a new clientele burgeoning restaurant and café community have
created a parking crisis that has driven away
many a would-be customer. While a handful
Amazon Bookstore will have the right half of
the ground floor in Chrysallis’ new building.
Below: The new building — shrinked-wrapped
against the Minnesota winter.
(literally) to Amazon, the center will
include a drop-in day care facility that will
be available to Amazon customers during
the day and during events, a meeting room
which will seat 100 people that Amazon
will be able to use for large events, and a
library area that will be available for use by
Amazon's many book groups. Other high-
lights include a parking lot and ample
street parking.
Amazon's new 2500-square-foot store-
front will double the store’s sales space and
will include a 500-square-foot coffee bar
and café which will serve soups, salads,
sandwiches, etc., as well as the expected. |
mix of coffee drinks. The coffeeshop /café
will be the only place in the neighborhood
31
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Tue, 26 Mar 2024 23:26:31 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
35,"Feminist Bookstore News
of customers have expressed regret that the store is doubting friends, ask yourself what you get out of
leaving the Loring Park neighborhood, many more Amazon.con, ask yourself why you would buy a book
have telephoned to say that they are thrilled by the anywhere else. We, you, are the real Amazons. Don’t
new location, adding that they haven’t been to let anyone co-opt your life energy. If BookWoman
Amazon for a long time because the parking situation dies, we have all lost a life.”
has become untenable.
The building, the result of a $4 million fundrais- Ultra events
ing drive on Chrysalis’ part, is currently under Women and Children First hosted a book signing
construction. The move is scheduled for July 1. with Annie Leibovitz for Women. It was an awesome,
very Chicago event, with 500 people attending — half
Congratulations! of whom bought books at $75 per copy...
Congratulations to Brigit Books (St. Petersburg)
on the store’s tenth birthday celebration, which Charis’ community is turning out for their won-
included arts and crafts vendors in the courtyard, per- derful events. Linda Bryant writes, “We had Shay
formers throughout the day, raffles for gift Youngblood last week to a big crowd, and it was a
certificates, refreshments, three birthday cakes, and very moving reading. Some old, close friends read
more. Friends and customers sent flowers, cards, some of her older work to her as a surprise,.and she
emails, and themselves — and made it the best sales was thrilled. Then she met with our high school writ-
day ever at Brigit Books. ers group, and that was amazing and wonderful. Last
Provincetown’s Now Voyager and Cape & night was bell hooks with close to 200 people, very
Dagger (g/1/f and mystery bookstores, respectively), varied audience, and good spirits all around. We are
both now in the same location, have just celebrated so blessed.” (Both events were held in the church hall
their tenth birthdays. where Charis’ birthday party was held.) Linda is
The Women’s Bookstop (Hamilton ON) cele- shifting more and more to working with the Charis
brated its 15th anniversary on International Women’s Circle, while previously part-time staff work full time
Day. Their focus for the year is community. “We to cover her bookstore hours.
believe that a community can be judged by the smiles
on the faces of women and children. If it’s good for Fundraising
women and children, it’s good for everyone!” Recent grants at Charis Circle include a $20,000
Women & Children First celebrated its 20th with grant from the Arthur Blank Family Foundation to
Sara Paretsky and Nicole Hollander appearing as support Charis Circle's work with girls and young
goddesses and leading chants for a thriving future. women and to do strategic planning for the future of
See photos on W&CF’s Web site for details that work, as well as grants from Astraea and several
<www.womenandchildrenfirst.com>. local foundations. Programs sponsored by the Charis
Circle include a high school women’s writers group,
BookWoman is 25! Susan Post reports that Gaia Girls ( a circle of older and younger women who
BookWoman’s sales have stabilized and that they are know they have something important to learn from
renewing their lease for three more years. They'll cut each other), mother-daughter book groups, story
back on space to counter rising rent in order to keep hours, and a quarterly Feminism 101 series.
their space in what has become Austin’s hottest new
area. Predictions are that two years from now, 30,000 Brilliant Ideas
cars will pass by their front windows daily. Their Savannah Bay, the women’s bookshop in
anniversary message: “Looking for a book? Save your Utrecht, The Netherlands, features a page on their
life — shop at BookWoman. We are women working Web site that tells visitors — in words and photos —
for women; we are a safe space when dealing with about the book stands Savannah Bay provides for
life, community..….; we are 25 years old this year, born conferences and other events. The photos on the page
in Austin, birthed by you, don’t let Texas’ only femi- show the quality of stand Savannah brings to events,
nist bookstore disappear. Buy gift certificates for and they would convince even the most hesitant that,
Spring 2000 32
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Tue, 26 Mar 2024 23:26:31 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
