ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-15-600464-X,Ex Utero (Harvest Book),"Foos, Laurie",Mariner Books,208,1996,"Fiction, Horror",Paperback,,en,,"Height: 6.75 Inches, Length: 5.25 Inches, Weight: 0.4 Pounds, Width: 0.75 Inches",0,https://images.isbndb.com/covers/46/40/9780156004640.jpg,Success,49,19.6
1-873176-63-5,Pussycat Fever,"Acker, Kathy",AK Press,76,7/1/2001,,Paperback,,en,First Edition Paperback,"Height: 8.4 Inches, Length: 5.4 Inches, Weight: 0.24912235606 Pounds, Width: 0.3 Inches",10.95,https://images.isbndb.com/covers/66/34/9781873176634.jpg,Success,109,19.6
1-895686-46-6,Thunder in My Soul: A Mohawk Woman Speaks,"Monture-Angus, Patricia",Fernwood Publishing,273,9/1/1995,"Monture, Patricia A. (Patricia Anne), Mohawk women, Mohawk women--Canada--Biography, Mohawk women--Social conditions, Mohawk women--Canada--Social conditions, Mohawk women--Legal status, laws, etc, Mohawk women--Legal status, laws, etc--Canada, E99.M8 M65 1995, 323.1/197071",Paperback,"This Book Contains The Reflections Of One Mohawk Woman And Her Struggles To Find A Good Place To Be In Canadian Society. The Essays, Written In Enjoyable And Accessible Language, Document The Struggles Against Oppression That Aboriginal People Face, As Well As The Success And Change That Have Come To Aboriginal Communities. It Speaks To Both The Mind And The Heart.--publisher. Flint Woman Speaks -- 1. Ka-nin-geh-heh-gah-e-sa-nonh-yah-gah -- 2. Reflecting On Flint Woman -- 3. Self Portrait : Flint Woman -- 4. Flint Woman : Surviving The Contradictions In Academia -- Politics Of Oppression, I. Education -- 5. Alienation And Isolation : Patterns Of Colonialism In Canada's Education System -- 6. Now That The Door Is Open : Aboriginal Peoples And The Law School Experience -- Politics Of Oppression, Ii, Woman And Politics -- 7. Aboriginal Women And The Application Of The Charter [of Rights And Freedoms] -- 8. Seeking My Reflection : Law And Constitutional Change -- 9. Organizing Against Oppression : Aboriginal Women And The Canadian State -- Politics Of Oppression, Iii, Justice -- 10. A Vicious Circle : Child Welfare And The First Nations -- 11. The Roles And Responsibilities Of Aboriginal Women : Reclaiming Justice -- 12. Myths And Revolution : Thoughts On Moving Justice Forward In Aboriginal Communities Patricia Monture-angus ; [foreword By Mary Ellen Turpel]. Includes Bibliographical References: Pp. 265-273.",en,,"Height: 9 Inches, Length: 6 Inches, Weight: 0.87523518014 Pounds, Width: 0.6 Inches",5.44,https://images.isbndb.com/covers/64/63/9781895686463.jpg,Success,99,19.6
1-57322-610-6,Kitchen Table Wisdom: Stories That Heal,"Remen, Rachel Naomi",Riverhead Trade,368,8/1/1997,,Paperback,,en,,"Height: 8.16 Inches, Length: 5.56 Inches, Weight: 0.88 Pounds, Width: 0.97 Inches",14,https://images.isbndb.com/covers/61/03/9781573226103.jpg,Success,127,19.6
1-878067-88-5,Changing the Game: The Stories of Tennis Champions Alice Marble and Althea Gibson (Women Who Dared Series),"Davidson, Sue",Seal Press,180,5/12/1997,,Paperback,"Presents The Stories Of Tennis Players Alice Marble And Althea Gibson, Telling How Marble Rose From A Poor Background To Storm The Tennis World With Her Powerful Attacking Style, And Discussing How Gibson Smashed The Color Barrier To Become The First African-american To Compete At The U.s. Nationals And Wimbleton. Sue Davidson.",en,,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.59304348478 Pounds, Width: 0.75 Inches",10.95,https://images.isbndb.com/covers/78/83/9781878067883.jpg,Success,5,19.6
1-57071-147-X,Your Body's Wisdom: A Body-Centered Approach to Transformation,Renee Welfeld,Sourcebooks Inc,256,1997,"Body, Mind &amp; Spirit, General",Paperback,,en,,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 1.00089866948 Pounds, Width: 0.75 Inches",15,https://images.isbndb.com/covers/14/73/9781570711473.jpg,Success,105,19.6
0-446-60401-1,Dreamfall,"Vinge, Joan D.",Grand Central Pub,464,1997,,Paperback,,en,First Edition,"Height: 6.75 Inches, Length: 4.25 Inches, Weight: 0.54 Pounds, Width: 1 Inches",6.5,https://images.isbndb.com/covers/40/17/9780446604017.jpg,Success,67,19.6
1-57601-001-5,Sandy Dennis: A Personal Memoir,"Dennis, Sandy",Papier Mache Pr,112,1997,"Dennis, Sandy, Actors, Actors--United States--Biography, PN2287.D386 A3 1997, 791.43/028/092 B",Hardcover,"Sandy Dennis Was Not Like Most People. Though She Left A Stunning Legacy Of Award-winning Film And Theater Performances, Her Memorable Gift For Writing Was Known By Only A Few Close Friends Until After Her Death. Sandy Dennis's Remarkable Memoir Reflects A True Poet's Soul In The Face Of Life And Death. Touching Only Lightly On The Theater And Glamour, Sandy Instead Spins Highly Personal Tales From Her Childhood And Her Adult Life, With Moments That Move From Laughter To. Tears. Her Memories Reveal A Tender, Vulnerable, And Brave Woman Who Seemed Unaware Of And Unaffected By The Adoration Of The World. As She Reminisces About Her Love For A Man; Her Life With Friends, Family, And Cats; And Her Childhood In The Midwest, Her Clear Voice Offers A True Gift Of Love And Quiet Valor. Co-edited By Louise Ladd And Doug Taylor ; Foreword By Joanne Woodward.",en,First Edition,"Height: 7.5 Inches, Length: 6.25 Inches, Weight: 1 Pounds, Width: 0.75 Inches",14.95,https://images.isbndb.com/covers/00/13/9781576010013.jpg,Success,25,19.6
1-57601-001-5,Sandy Dennis: A Personal Memoir,"Dennis, Sandy",Papier Mache Pr,112,1997,"Dennis, Sandy, Actors, Actors--United States--Biography, PN2287.D386 A3 1997, 791.43/028/092 B",Hardcover,"Sandy Dennis Was Not Like Most People. Though She Left A Stunning Legacy Of Award-winning Film And Theater Performances, Her Memorable Gift For Writing Was Known By Only A Few Close Friends Until After Her Death. Sandy Dennis's Remarkable Memoir Reflects A True Poet's Soul In The Face Of Life And Death. Touching Only Lightly On The Theater And Glamour, Sandy Instead Spins Highly Personal Tales From Her Childhood And Her Adult Life, With Moments That Move From Laughter To. Tears. Her Memories Reveal A Tender, Vulnerable, And Brave Woman Who Seemed Unaware Of And Unaffected By The Adoration Of The World. As She Reminisces About Her Love For A Man; Her Life With Friends, Family, And Cats; And Her Childhood In The Midwest, Her Clear Voice Offers A True Gift Of Love And Quiet Valor. Co-edited By Louise Ladd And Doug Taylor ; Foreword By Joanne Woodward.",en,First Edition,"Height: 7.5 Inches, Length: 6.25 Inches, Weight: 1 Pounds, Width: 0.75 Inches",14.95,https://images.isbndb.com/covers/00/13/9781576010013.jpg,Success,92,19.6
0-8147-1869-8,In Defense of Single-Parent Families,"Dowd, Nancy E.",NYU Press,222,12/1/1996,"Single-parent families, Single-parent families--United States, Single mothers, Single mothers--United States, Single fathers, Single fathers--United States, Single parents--Legal status, laws, etc, Single parents--Legal status, laws, etc--United States, HQ759.915 .D69 1997, 306.85/6",Hardcover,"The Stories Of Stigma : What We Say About Single-parent Families -- The Realities : What We Know About Single-parent Families. The Poverty Justification. The Developmental Justification. The Morality Justification. Implicit Justifications : Race And Gender Stories -- Divorced Single Parents. The Context Of Work And Family. Family Law. Employment Law. Welfare. Conclusion : Law, Stigma, Equality, And Choice -- Nonmarital Single-parent Families. The Context : Nonmarital Single Parents. Nonmarital Families And The Law -- Single Parents As Positive Role Models. Black Single Mothers And Their Families. General Characteristics Of Single-parent Families -- Policies For Single-parent Families. Lessons From Where We Are Now. Elements Of Changed Policy Toward Single-parent Families -- Legal Strategies. Defining Family. Family Support. Nancy E. Dowd. Includes Bibliographical References (p. 181-197) And Index.",en,,"Height: 9.24 Inches, Length: 6.27 Inches, Weight: 0.95 Pounds, Width: 0.9 Inches",89,https://images.isbndb.com/covers/86/98/9780814718698.jpg,Success,115,19.6
0-87154-114-9,Saving Our Children From Poverty: What the United States Can Learn From France,"Bergmann, Barbara R.",Russell Sage Foundation,198,10/24/1996,"Child welfare, Child welfare--France, Child welfare--United States, Child welfare--Government policy, Child welfare--Government policy--France, Child welfare--Government policy--United States, HV268 .B47 1996, 362.7/0944",Hardcover,Barbara R. Bergmann. Includes Bibliographical References And Index.,en,,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 1.0582188576 Pounds, Width: 1 Inches",0,https://images.isbndb.com/covers/11/47/9780871541147.jpg,Success,116,19.6
0-226-24447-4,Autobiography of an Aspiring Saint (The Other Voice in Early Modern Europe),"Ferrazzi, Cecilia",University of Chicago Press,136,12/15/1996,,Paperback,"<p><P>Charged by the Venetian Inquisition with the conscious and cynical feigning of holiness, Cecelia Ferrazzi (1609-1684) requested and obtained the unprecedented opportunity to defend herself through a presentation of her life story. Ferrazzi's unique inquisitorial autobiography and the transcripts of her preceding testimony, expertly transcribed and eloquently translated into English, allow us to enter an unfamiliar sector of the past and hear 'another voice'&#8212;that of a humble Venetian woman who had extraordinary experiences and exhibited exceptional courage.<br><br>Born in 1609 into an artisan family, Cecilia Ferrazzi wanted to become a nun. When her parents' death in the plague of 1630 made it financially impossible for her to enter the convent, she refused to marry and as a single laywoman set out in pursuit of holiness. Eventually she improvised a vocation&#58; running houses of refuge for ""girls in danger,"" young women at risk of being lured into prostitution.<br><br>Ferrazzi's frequent visions persuaded her, as well as some clerics and acquaintances among the Venetian elite, that she was on the right track. The socially valuable service she was providing enhanced this impresssion. Not everyone, however, was convinced that she was a genuine favorite of God. In 1664 she was denounced to the Inquisition. <br><br>The Inquisition convicted Ferrazzi of the pretense of sanctity. Yet her autobiographical act permits us to see in vivid detail both the opportunities and the obstacles presented to seventeenth-century women.<br></p>",en,New edition,"Height: 9 Inches, Length: 6 Inches, Weight: 0.50044933474 Pounds, Width: 0.6 Inches",14,https://images.isbndb.com/covers/44/71/9780226244471.jpg,Success,120,19.6
1-57453-171-9,Phantoms Afoot: Helping the Spirits Among Us,"Summer Rain, Mary",Audio Literature,,1997,,Audio Cassette,,en,Abridged,"Height: 7.25 Inches, Length: 4.5 Inches, Width: 0.75 Inches",0,https://images.isbndb.com/covers/17/18/9781574531718.jpg,Success,79,19.6
0-671-72129-1,The Ship Who Searched (The Ship Series),"McCaffrey, Anne, Lackey, Mercedes",Baen,320,7/1/1992,"Space ships, Science fiction, Fiction, Non DRM (Digital Rights Management), Large type books",Mass Market Paperback,"Set in the same universe as <i>The Ship Who Sang</i> and <i>PartnerShip</i>, <i>The Ship Who Searched</i> tells the story of a shellperson and her search for the EsKays, a star-faring race whose artifacts are scattered throughout the galaxy but whose fate is a mystery.",en,Reissue,"Height: 7 Inches, Length: 4.5 Inches, Weight: 0.35 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/12/99/9780671721299.jpg,Success,68,19.6
0-945372-15-9,An Intricate Weave: Women Write About Girls and Girlhood,,Iris Editions,367,1997,,Paperback,,en,First Edition,"Height: 9 Inches, Length: 6.25 Inches, Weight: 1.42 Pounds, Width: 0.75 Inches",15.95,https://images.isbndb.com/covers/21/58/9780945372158.jpg,Success,104,19.6
0-399-14250-9,Breakup (Kate Shugak Mystery/Dana Stabenow),"Stabenow, Dana",Putnam Adult,242,6/2/1997,,Hardcover,,en,First Edition,"Height: 8.76 Inches, Length: 5.72 Inches, Weight: 0.95019234922 Pounds, Width: 0.95 Inches",21.95,https://images.isbndb.com/covers/25/05/9780399142505.jpg,Success,62,19.6
1-883332-29-X,Stories,"Cather, Willa, Hughes, Melissa",Audio Bookshelf,,1997,Literary Collections,,,en,,,0,https://images.isbndb.com/covers/22/97/9781883332297.jpg,Success,76,19.6
0-312-86001-3,"Bijapur (Blood of the Goddess, Vol. 2)","Dalkey, Kara",Tor Books,285,1997,"Herbs--Therapeutic use, Herbs--Therapeutic use--Fiction, PS3554.A433 B54 1997, 813/.54",Hardcover,Kara Dalkey. A Tom Doherty Associates Book.,en,First Edition,"Height: 8.75 Inches, Length: 6 Inches, Width: 1 Inches",23.95,https://images.isbndb.com/covers/00/11/9780312860011.jpg,Success,71,19.6
0-553-57629-1,Deception Well,"Nagata, Linda",Bantam Books,358,1/1/1997,"Science Fiction, American, Virology, Cults",Paperback,,en,First Edition,"Height: 7.25 Inches, Length: 4.25 Inches, Weight: 0.4 Pounds, Width: 1 Inches",5.99,https://images.isbndb.com/covers/62/90/9780553576290.jpg,Success,70,19.6
0-8298-1082-X,Sexual Abuse Prevention: A Course of Study for Teenagers,"Voelkel-Haugen, Rebecca, Fortune, Marie M.",Pilgrim Pr,56,1996,"Abuse & Violence, Teaching - General & Miscellaneous, Family Abuse & Violence, Criminology - Sex Crimes",Paperback,"<p>This revised and updated edition addresses the ex-periences of date rape, stranger rape, and incest-ous abuse. Each carefully designed to faciliate an honest, respectful, Christian response tothe sexual abuse of young people.</p>",en,Revised,"Height: 11 Inches, Length: 8.5 Inches, Weight: 0.37919509064 Pounds, Width: 0.5 Inches",3.49,https://images.isbndb.com/covers/08/20/9780829810820.jpg,Success,102,19.6
0-8014-8433-2,Contraception and Abortion in Nineteenth-Century America (Cornell Paperbacks),"Brodie, Janet Farrell",Cornell University Press,392,4/17/1997,,Paperback,"<p>In pocket-sized, coded diaries, an upper-middle-class American woman named Mary Poor recorded with small ""x's"" the occasions of sexual intercourse with her husband Henry over a twenty-eight-year period. Janet Farrell Brodie introduces this engaging pair early in a book that is certain to be the definitive study of family limitation in nineteenth-century America. She makes adroit use of Mary's diaries and letters to lift a curtain on the intimate life of a Victorian couple attempting to control the size of their family. Were the Poors typical? Who used reproductive control in the years between 1830 and 1880? What methods did they use and how did they learn about them? By examining a wide array of sources, Brodie has determined hew Americans were able gradually to get birth control information and products that allowed them to choose among newer, safer, and more effective contraceptive and abortion methods. Brodie's findings in druggists' catalogs, patent records, advertisements, ""vice society"" documents, business manuscripts, and gynecological advice literature explain how information spread and often taboo matters were made commercial. She retraces the links among obscure individuals, from itinerant lecturers, to book publishers, to contraceptive goods manufacturers and explains the important contributions of two nascent networks - medical practitioners known as Thomsonians and water-curists, and iconoclastic freethinkers. Brodie takes her narrative to the backlash at the end of the century, when American ambivalence toward abortion and contraception led to federal and state legislative restrictions, the rise of special ""purity legions,"" the influence of powerful reformers such as Anthony Comstock, and the vehement opposition of medical professionals. ""Reproductive control became illegal not only because of the fanaticism of a few zealots,"" writes Brodie, ""but because of its troubling implications for a broad spectrum of women and men, many of whom wanted and p</p> <h3>Library Journal</h3> <p>``Sexual intercourse began,'' wrote Philip Larkin, ``in nineteen sixty-three.'' Larkin's hyperbole is here thoroughly confounded. Brodie (history, Claremont Graduate Sch.) examines the changes in attitudes, technology, and medical knowledge that led to a 49 percent decrease in the number of children born to white native-born women during the 19th century. She examines an impressive range of original sources, including advertisements, an amazing array of advice books and pamphlets, and a fascinating diary in which Mary Poor, a New England woman, maintained an encoded record of her sexual activity over 23 years of marriage. In addition to describing changes in contraceptive methods, the author intriguingly attempts to trace the diffusion of knowledge and attitudes concerning sexuality and gender relationships. A concluding chapter discusses the ``Comstock laws'' of the 1880s (effective in some areas until 1965), which discouraged and even criminalized birth control. Highly recommended for libraries wishing to supplement John D'Emilio and Estelle B. Freedman's excellent Intimate Matters: A History of Sexuality in America ( LJ 5/1/88).-- Kathy Arsenault, Univ. of South Florida-St. Petersburg Lib.</p>",en,Reprint,"Height: 9.25 inches, Length: 6.12 inches, Weight: 1.00089866948 Pounds, Width: 0.81 inches",35.95,https://images.isbndb.com/covers/43/39/9780801484339.jpg,Success,119,19.6
0-8078-4632-5,Women of the Republic: Intellect and Ideology in Revolutionary America (Published by the Omohundro Institute of Early American History and Culture and the University of North Carolina Press),"Kerber, Linda K.",The University of North Carolina Press,318,2/26/1997,,Paperback,"<p><i>Women of the Republic</i> views the American Revolution through women's eyes. Previous histories have rarely recognized that the battle for independence was also a woman's war. The ""women of the army"" toiled in army hospitals, kitchens, and laundries. Civilian women were spies, fund raisers, innkeepers, suppliers of food and clothing. Recruiters, whether patriot or tory, found men more willing to join the army when their wives and daughters could be counted on to keep the farms in operation and to resist enchroachment from squatters. ""I have Don as much to Carrey on the warr as maney that Sett Now at the healm of government,"" wrote one impoverished woman, and she was right.</p>
<p><i>Women of the Republic</i> is the result of a seven-year search for women's diaries, letters, and legal records. Achieving a remarkable comprehensiveness, it describes women's participation in the war, evaluates changes in their education in the late eighteenth century, describes the novels and histories women read and wrote, and analyzes their status in law and society. The rhetoric of the Revolution, full of insistence on rights and freedom in opposition to dictatorial masters, posed questions about the position of women in marriage as well as in the polity, but few of the implications of this rhetoric were recognized. How much liberty and equality for women? How much pursuit of happiness? How much justice?</p>
<p>When American political theory failed to define a program for the participation of women in the public arena, women themselves had to develop an ideology of female patriotism. They promoted the notion that women could guarantee the continuting health of the republic by nurturing public-spirited sons and husbands. This limited ideology of ""Republican Motherhood"" is a measure of the political and social conservatism of the Revolution. The subsequent history of women in America is the story of women's efforts to accomplish for themselves what the Revolution did not.</p>",en,First Edition,"Height: 9 Inches, Length: 6 Inches, Weight: 1.04058187664 Pounds, Width: 0.8 Inches",39.95,https://images.isbndb.com/covers/63/22/9780807846322.jpg,Success,122,19.6
1-57270-012-2,Willa Cather (Well-Spoken Companion Series),"Cather, Willa",Audio Partners,,1996,,Audio Cassette,,en,,"Height: 7.5 Inches, Length: 4.25 Inches, Weight: 0.2 Pounds, Width: 0.5 Inches",11.95,https://images.isbndb.com/covers/01/23/9781572700123.jpg,Success,78,19.6
0-88677-682-1,The White Gryphon (Mage Wars),"Lackey, Mercedes, Dixon, Larry",DAW,400,3/1/1996,Fantasy Fiction,Mass Market Paperback,"<p>It has been ten years since the magical Cataclysm, which destroyed the twin strongholds of the two world's most powerful Mages, killing Urtho, creator of the gryphons, and sending his forces into exile. Now Urthro's peoples-human and non-human alike live in a terraced city carved into the face of a gleaming white cliff on the edge of the Western Ocean. Secure at least, ...until the fleet of the mysterious Black Kings appears in their harbor, bringing envoys who inform the residents of White Gryphon that their newfound home lies on the northern perimeter of lands claimed by this powerful kingdom. Desperate not to lose their hard won home, Skandranon, along with his longtime friend Amberdrake-agree to accompany the envoys back to the Court of the Black Kings, hoping to negotiate an alliance. ...When a high ranking noble who opposes this alliance is found murdered-Skandranon and Amberdrake realize that they are up against unknown enemies who will stop at nothing, even the use of diabolical Blood Magic, to destroy White Gryphon.</p>                        <p>The sequel to the fabulous Black Gryphon continues the story of Amberdrake the Healer and Skandranon, the formerly black gryphon, now bleached white by the forces of magic. When Amberdrake and Skan are called in to investigate the disappearance of a group of top leaders, they uncover a web of treachery and magical intrigue.</p>",en,,"Height: 6.75 Inches, Length: 4.22 Inches, Weight: 0.4 Pounds, Width: 1.08 Inches",7.99,https://images.isbndb.com/covers/68/24/9780886776824.jpg,Success,69,19.6
