ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-8050-2766-1,"Grand Mothers: Poems, Reminiscences, and Short Stories About The Keepers Of Our Traditions","Giovanni, Nikki",Henry Holt and Co. (BYR),160.0,1994-08-15,"Grandmothers, Literary Collections",Hardcover,"Such Women As Gwendolyn Brooks, Mary Elizabeth King, Gloria Naylor, And Kyoko Mori Celebrate The Unique Roles Of Grandmothers.",en,First Edition,"Height: 8.52 Inches, Length: 5.68 Inches, Weight: 0.74 Pounds, Width: 0.755 Inches",17.95,https://images.isbndb.com/covers/76/62/9780805027662.jpg,Success,123,17.1
0-312-10939-3,The Bette Davis Murder Case,"Baxt, George",St Martins Pr,200.0,1994,,Hardcover,"""My specialite. A body in the library."" So exclaims Agatha Mallowan, better known as Agatha Christie, to her neighbor Bette Davis at the discovery of the corpse of famous archaeologist (and notorious egoist) Virgil Wynn. Bette has rented Virgil's museum-like mansion in London for a few months of relaxation while her Hollywood lawyers renegotiate her contract, but instead of peace and quiet, she gets embroiled in murder. Bette stumbles headlong into the bitter - and now deadly - Wynn family feud, complete with a cast of characters only George Baxt could create. Mabel, the domineering mother, still interferes although she's been dead for years, as her husband, Sir Roland, knows only too well: Perhaps he has taken Virgil's success as an archaeologist and as Mabel's favorite too personally. Virgil's siblings, Anthea, an unbalanced spinster who writes truly blank verse, and Oscar, who has dedicated himself to cacophonous musical compositions that will never see publication, have begrudged Virgil everything from his lion's share of their mother's attention to his wealth, which was their sole support. Where are Bette and Agatha to turn for the solution to a mystery already too close to home? Toss into the mix an overly devoted maid, a beguiling medium whose seances are to die for, a curse from the tomb of an Egyptian queen, a flirtatious police inspector, and a pinel of arsenic - not to mention a host of dead bodies both new and mummified. Only the grand dame of mystery and the sultry starlet of the silver screen could solve the case!",en,First Edition,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.85 Pounds, Width: 0.75 Inches",18.95,https://images.isbndb.com/covers/93/94/9780312109394.jpg,Success,84,17.1
0-452-27180-0,Herotica 3: A Collection of Women's Erotic Fiction,Various,Plume,224.0,1994-06-01,"Erotic stories, American, American fiction--Women authors, Women--Sexual behavior, Women--Sexual behavior--Fiction, PS648.E7 H475 1994, 813.008/03538",Paperback,"""Herotica 3"", voted ""1997's Best Erotic Audio"" by ""Publishers Weekly"", is the third in the groundbreaking series of women-authored sensual stories written about women's sexual appetites and desires. By helping to ""claim the erotic frontier"", editor Susie Bright explores a territory where sexuality is limited only by the imagination. This passionate mosaic of steamy stories will leave listeners breathless.

                        <p>The 25 writers featured in this volume continue to reshape the idea of women's ""erotica, "" reflecting a passionate mosaic of sexual experience and fantasy written from a wide variety of viewpoints. Susie Bright is the editor of the groundbreaking magazine On Our Backs.
</p>",en,11th printing,"Height: 8 Inches, Length: 5.3 Inches, Weight: 0.42549216566 Pounds, Width: 0.6 Inches",16.0,https://images.isbndb.com/covers/18/07/9780452271807.jpg,Success,128,17.1
0-312-10947-4,Brotherly Love (Stonewall Inn Mysteries),"Lordon, Randye",St Martins Pr,260.0,1994,,Paperback,,en,,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.70106999316 Pounds, Width: 0.75 Inches",9.95,https://images.isbndb.com/covers/94/79/9780312109479.jpg,Success,134,17.1
1-85242-366-8,"High Risk 2: Writings on Sex, Death and Subversion (High Risk)","Silverberg, Ira, Scholder, Amy",Serpents Tail,256.0,1994-04-30,,Paperback,,en,,"Height: 7.83463 Inches, Length: 4.92125 Inches, Width: 0.98425 Inches",0.0,https://images.isbndb.com/covers/36/67/9781852423667.jpg,Success,105,17.1
0-02-038305-3,Glimpses of the Moon,Wharton,Scribner,256.0,1994-04-28,"Fiction, Literary",Paperback,,en,First Editiion,"Height: 8.25 Inches, Length: 1 Inches, Weight: 0.58863423954 pounds, Width: 5.75 Inches",0.0,https://images.isbndb.com/covers/30/55/9780020383055.jpg,Success,126,17.1
1-880913-13-5,Nobody Owns Me: A Celibate Woman Discovers Her Sexual Power,"Rothluebber, Francis B.",Innisfree Pr,125.0,1994,,Paperback,,en,Advance Reading Copy,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 0.5 Pounds, Width: 0.5 Inches",1.99,https://images.isbndb.com/covers/31/30/9781880913130.jpg,Success,61,17.1
0-9631666-1-1,If You Want to Soar ... You'Ve Got to Learn to Fly,"Pace, Anita",Baby Steps Pr,240.0,1993-11-01,,Paperback,"<p>the Author's Teen-age Realization Of Her Homosexuality Contrasts Greatly With Her Traditional Upbringing In An Italian Catholic Family Of 1950s And 60s Los Angeles. An Autobiographical Account That Uses Font Changes To Indicate Age, From Five To Twenty Years Old, And Includes Many Illustrations And Family Photographs. Writing To Illustrate The Common Human Experience, The Author Shows How Much People Have In Common, Regardless Of Sexual Orientation.</p>",en,Illustrated edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.75 Pounds, Width: 0.75 Inches",10.95,https://images.isbndb.com/covers/66/16/9780963166616.jpg,Success,79,17.1
1-878067-44-3,A Community Secret: For the Filipina in an Abusive Relationship (New Leaf Series),"Agtuca, Jacqueline R.",Seal Press,70.0,1994-03-21,"Abused wives, Abused wives--California--San Francisco--Case studies, Wife abuse, Wife abuse--California--San Francisco--Case studies, Filipinos--Crimes against, Filipinos--Crimes against--California--San Francisco--Case studies, Abused wives--Services for, Abused wives--Services for--California--San Francisco, Spouse Abuse, HV6626.22.S4 A35 1994, HV 6626 A281c 1994, 362.82/92/0899921079461",Paperback,"By Jacqueline R. Agtuca In Collaboration With The Asian Women's Shelter. Originally Published By The Asian Women's Shelter, 1992. Offset Printed At The Seal Press.",en,,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.29982867632 Pounds, Width: 0.25 Inches",1.99,https://images.isbndb.com/covers/74/49/9781878067449.jpg,Success,52,17.1
0-231-10000-0,Becoming a Heroine,"Brownstein, Rachel",Columbia University Press,337.0,1994-04-15,"Characters--WomenAusten, Jane , 1775-1817, English fiction--History and criticism, Heroines in literature, English fiction--Women authors--History and criticism, Women and literature--History, Women and literature--Great Britain--History, Women--Books and reading, Sex role in literature, Women in literature, PR830.H4 B76 1994, 823.009/352042",Paperback,"Brownstein Examines How The Stories We Read Influence Our Notions Of How We Should Live. In Fresh, Wonderfully Nuanced Readings Of Works By Jane Austen, Charlotte Bronté, George Eliot, Henry James, And Virginia Woolf, She Considers Woman-centered Novels As Rewritings Of Romance, And Analyzes The Thematic Links And Echoes That Connect These Works Not Only To Each Other But To Women's Lives. This Splendidly Provocative Book Shows How Good Novels, Intelligent Heroines, And Careful Readers Are Skeptical Of The Romantic Ideal Of A Perfected, Integral Self--publisher's Description, Back Cover. Rachel M. Brownstein. Includes Bibliographical References (p. ) And Index.",en,Reprint,"Height: 9 Inches, Length: 6 Inches, Weight: 1.04 Pounds, Width: 0.82 Inches",28.8,https://images.isbndb.com/covers/00/07/9780231100007.jpg,Success,114,17.1
1-55583-257-1,Have You Ever?,"Evera, Anna V.",Alyson Books,200.0,1994,,Paperback,,en,,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.5070632026 Pounds, Width: 0.5 Inches",6.95,https://images.isbndb.com/covers/25/75/9781555832575.jpg,Success,81,17.1
0-679-75160-2,Mama Makes Up Her Mind: And Other Dangers of Southern Living,"White, Bailey",Vintage,240.0,1994-04-12,,Paperback,"In this national bestseller, Bailey White—whose accounts of Southern eccentricity have enchanted millions of listeners to National Public Radio—offers a humorous, touching, story-filled memoir of her home in south Georgia.

                        <p>In the tradition of Eudora Welty and Fannie Flagg, White writes about growing up in a small Southern town. She tells warm and funny stories about her cane-wielding Mama going into a juke joint, teaching first-graders, and more. Millions of listeners enjoy hearing Bailey White's tales on NPR's All Things Considered.""
</p>",en,Reprint,"Height: 8 Inches, Length: 5.5 Inches, Weight: 0.6 Pounds, Width: 0.75 Inches",12.0,https://images.isbndb.com/covers/16/01/9780679751601.jpg,Success,131,17.1
0-312-08804-3,A Grave Talent: A Novel (A Kate Martinelli Mystery),"King, Laurie R.",Minotaur Books,310.0,1993-01-15,"Women painters, Women painters--Fiction, Policewomen, Policewomen--Fiction, Female offenders, Female offenders--Fiction, PS3561.I4813 G7 1993, 813/.54",Hardcover,"Assigned, Along With Her New Partner, To Investigate The Murders Of Three Little Girls, Homicide Detective Casey Martinelli Closes In On A Colony Of Mismatched People Living In The Wooded Hills Near San Francisco. Ch. 1. Preliminaries In Mathematical Setting Basics. 1.1. Manifolds. 1.2. Lie Groups. 1.3. Action Of Groups. 1.4. Fiber Bundles. 1.5. Connection In A Fiber Bundle -- Ch. 2. Elements Of Topology. How Two Given Manifolds Can Be Differentiated. 2.1. Homotopy Theory. 2.2. Homology Theory. 2.3. Cohomology Theory. 2.4. Relation Between Homotopy And Homology Groups. 2.5. Degree Of A Map And Indices Of Vector Fields. 2.6. Hopf Invariant. 2.7. Characteristic Classes -- Ch. 3. Physical Principles And Structures. 3.1. Gauge Invariance. 3.2. Systems With Spontaneous Symmetry Breaking -- Ch. 4. Topology Of Gauge Fields. 4.1. Monopoles In Gauge Field Theories. 4.2. Instantons -- Ch. 5. Topology Of Condensed Matter. 5.1. Liquid Crystals. 5.2. Topology Of Superfluid [superscript 3]he. Laurie R. King. A Thomas Dunne Book.",en,First Edition,"Height: 8.46 Inches, Length: 5.88 Inches, Weight: 1.1 Pounds, Width: 1.04 Inches",19.95,https://images.isbndb.com/covers/80/40/9780312088040.jpg,Success,76,17.1
0-393-31131-7,Ahead of Her Time: Abby Kelley and the Politics of Antislavery,"Sterling, Dorothy",W. W. Norton & Company,484.0,1994-06-17,,Paperback,"<p>in The Years Before The Civil War, A Young White Woman From A Quaker Background Came To Embody Commitment To The Cause Of Antislavery And Equal Rights For Black People. Abby Kelley Became The Abolitionist Movement's Chief Money-raiser And Organizer And Its Most Radical Member.</p><h3>publishers Weekly</h3><p>a Little-noticed Figure In The Early Civil Rights Movement Is Brought To The Forefront By Sterling, Whose We Are Your Sisters Depicts The Experiences Of Black Women In The 19th Century. Twenty Years Before The Civil War, Abby Kelley, A Young White Quaker, Became A Noted Abolitionist. In Her Travels Through The North, She Was Vilified Not Only For Her Stand Against Slavery But Also For Protesting The Exclusion Of Women From Voting Rights. While Joining Such Renowned Leaders In Both Movements As Frederick Douglass, William Lloyd Garrison, Lucy Stone And Lucretia Mott, Kelley Remained True To Her Rural Roots And, As Wife And Mother, Loyal To Quaker Simplicity. At An 1839 Meeting Of The American Anti-slavery Society, She Led The Fight To Substitute The Word ``persons'' For Men In Official Records. This Useful, Detailed And Enlightening Biography Will Appeal More To The Student Of History Than To The General Reader. Illustrations Not Seen By Pw. (jan.)</p>",en,2nd prt.,"Height: 8.3 Inches, Length: 5.5 Inches, Weight: 1.34922904344 Pounds, Width: 0.8 Inches",28.95,https://images.isbndb.com/covers/13/10/9780393311310.jpg,Success,127,17.1
0-919345-52-2,Wiccacraft for Families,"McArthur, Margie",Phoenix Publishing (WA),264.0,1994-03,,Paperback,,en,,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 0.9700339528 Pounds, Width: 0.75 Inches",16.95,https://images.isbndb.com/covers/55/22/9780919345522.jpg,Success,107,17.1
1-878067-40-0,The Black Women's Health Book: Speaking for Ourselves Second Edition,"White, Evelyn C.",Seal Press,389.0,1994-01-11,"African American Women, Health And Hygiene, Medical Care, Mental Health",Paperback,,en,2nd,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 1.1684499886 Pounds, Width: 1 Inches",16.95,https://images.isbndb.com/covers/74/01/9781878067401.jpg,Success,53,17.1
0-525-93780-3,Say Uncle: A Novel,"Quinn, Eric Shaw",Dutton,336.0,1994-08-01,"Gay men, Gay men--South Carolina--Columbia--Fiction, Custody of children, Custody of children--South Carolina--Columbia--Fiction, Uncles, Uncles--South Carolina--Columbia--Fiction, Gay men--Fiction, Custody of children--Fiction, Uncles--Fiction, PS3567.U343 S28 1994, 813/.54",Hardcover,"Michael Reily never expected to find himself raising a child. As a busy advertising executive and single gay man living in a conservative Southern town, Michael doesn't exactly have parenthood on his things-to-do list. So when Michael discovers he's been named guardian of his infant nephew, Scott, he finds he's taken on the most challenging job of his life. But he's determined to do it his way, with wit, resourcefulness, and spontaneity. The moral outrage that his new position provokes galvanizes him to fight for custody of Scott, battling a closed-minded, conservative senator - who happens to be the child's grandfather - and a host of would-be moral arbiters in a courtroom showdown. And when fate throws some more surprises his way, he faces getting famous, getting rich, getting his heart broken, and getting all the knots out of old, family ties with the same originality. In the novel's second half, Scott takes up the story of his unorthodox upbringing by his iconoclastic uncle and their adventures discovering life together. In a warm and assured voice, Scott celebrates the many different forms a family can take and the triumph of individualism over straightlaced conformity. Hilarious, cheering, and wise, Say Uncle is bursting with life and love.

                        <p>A gay, thirtysomething advertising executive, suddenly finds himself guardian of his infant nephew--possibly the most challenging job of his life--and is soon embroiled in a custody battle with the child's grandfather, a closed-minded, conservative senator. ""Rollicking, eccentric, and endearing.""--Genre. Film rights optioned by Propaganda Films.
</p>",en,,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.35 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/78/07/9780525937807.jpg,Success,85,17.1
1-55970-230-3,The Ordeal: My Ten Years in a Malaysian Prison,"Saubin, Beatrice",Arcade Publishing,212.0,1994-08-22,,Hardcover,Beatrice Saubin ; Translated From The French By Barbara Brister.,en,First Edition,"Height: 9.5 Inches, Length: 6.375 Inches, Weight: 1 Pounds, Width: 0.875 Inches",22.95,https://images.isbndb.com/covers/23/00/9781559702300.jpg,Success,125,17.1
0-8065-1506-6,The Show Must Go on: The Life of Freddie Mercury,"Sky, Rick",Carol Pub Group,202.0,1994,,Paperback,"In November 1991, the world was shocked by the death of one of rock's most flamboyant and adored superstars. Freddie Mercury's unique blend of brilliant musicianship and outrageous showmanship had kept Queen at the top of the charts for years, but no one suspected he was sick with AIDS. Now, for the first time, the whole story can be told. Rick Sky, a journalist who covers the international rock scene, has put together some rare interviews with Mercury's closest friends and loyal colleagues and come up with fresh insights into the rock star's glamorous career and turbulent life. He explores Freddie Mercury's modest beginnings as a shy art student from Zanzibar; Queen's tentative first steps in 1968 and their big break in 1972; Mercury's emergence as the extroverted king of Glam/Glitter Rock; Queen's triumphant set at Live Aid; the inside story behind the creation of Queen's rock anthems like ""Bohemian Rhapsody"" and ""We Will Rock You""; the singer's outrageous partying and lavish lifestyle; the two women in his life; and his reluctance to admit his bisexuality despite having had AIDS for five years before his death. Featuring rare photos and a comprehensive Queen chronology, this revealing biography is the fascinating story of a man who became a legend in his own lifetime.

                        <p>In November 1991, the world was shocked by the death of one of rock's most flamboyant and adored superstars. Freddie Mercury's unique blend of brilliant musicianship and outrageous showmanship put Queen at the top of the charts for years, and the recent popularity of Wayne's World put them back on the charts. 16 pages of photos.
</p>",en,First Edition,"Height: 8 Inches, Length: 5.5 Inches, Weight: 0.6503636729 Pounds, Width: 0.75 Inches",1.99,https://images.isbndb.com/covers/50/69/9780806515069.jpg,Success,83,17.1
0-393-31011-6,Nuclear Madness: What You Can Do (Norton History of Modern Europe),"Caldicott, Helen",W. W. Norton & Company,242.0,1994-05-17,,Paperback,"<p>First published in 1978, Helen Caldicott's <b>cri du coeur</b> about the dangers of nuclear power became an instant classic. In the intervening sixteen years much has changed—the Cold War is over, nuclear arms production has decreased, and there has been a marked growth in environmental awareness. But the nuclear genie has not been forced back into the bottle. The disaster at Chernobyl and the ""incidents"" at other plants around the world have disproven the image of ""safe"" nuclear power. Nuclear waste dumping has further poisoned our environment, and developing nuclear technology in the Third World poses still further risks.</p>
<p>In this completely revised, updated, and expanded edition, Dr. Caldicott defines for the 1990s the dangers of this madness—including the insidious influence of the nuclear power industry and the American government's complicity in medical ""experiments"" using nuclear material—and calls on us to accept the moral challenge to fight against it, both for our own sake and for that of future generations.</p>",en,Revised ed.,"Height: 8.3 Inches, Length: 5.5 Inches, Weight: 0.6724098991 Pounds, Width: 0.6 Inches",20.95,https://images.isbndb.com/covers/01/15/9780393310115.jpg,Success,127,17.1
0-8131-0828-4,"Femininities, Masculinities, Sexualities: Freud and Beyond (Blazer Lectures)","Chodorow, Nancy J.",University Press of Kentucky,144.0,1994-04-12,"Freud, Sigmund, Freud, Sigmund , 1856-1939, Sex (Psychology), Psychoanalysis, Psychoanalytic Theory, Gender Identity, BF175.5.S48 C47 1994, 1994 I-147, WM 460 C545f 1994, 155.3/33",Paperback,"With Her First Book, The Reproduction Of Mothering, Nancy Chodorow Revolutionised Feminist Theory And Therapy. Now She Takes Her Fellow Psychoanalysts To Task For Their Monolithic And Pathologizing Accounts Of Deviant Gender And Sexuality. In This Her First Extended Treatment Of Sexuality And Love, She Asks The Question: Is Psychoanalysis Capable Of Addressing Questions Of Multiplicity And Variability In Gender Development And Gender Diversity? 1. Rethinking Freud On Women --- 2. Heterosexuality As A Compromise Formation --- 3. Individuality And Difference In How Women And Men Love. Nancy J. Chodorow. Includes Bibliographical References (p. [115]-126) And Index.",en,1,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.45 Pounds, Width: 0.31 Inches",30.0,https://images.isbndb.com/covers/82/85/9780813108285.jpg,Success,52,17.1
0-89638-372-5,Brides Of Dracula,"Sheila Frank, Karen Stockdale Sandvig",Compcare Pubns,,,,,,en,1994,,0.0,https://images.isbndb.com/covers/37/22/9780896383722.jpg,Success,119,17.1
