PageNumber,Text,ISBNs
21,"her search for the lost Kodebook, she is
a bullet-proof Black helped by a canine phenomenologist named
policeman, etc. Simone de Beauvoir, by Joan of Arc and a
bottle of Guinness. Another entertaining
romp...
Branfoot, Gwyneth. Men Have All the
Fun. Methuen, pb L3.95. From the writer
of The Wife Wants a Child comes this
points marriage. for ‘what it. is -- an
arena for emotional manipulation and
sexual provocation -- a cosy family cir-
cle which must remain intact (with the
wives safely inside it!)
Carter, Angela (ed). Wayward Girls
and Wicked Women. Virago, pb L4.50. This
collection of stories by such writers as
Grace Paley, Bessie Head, Katherine Mans-
field and Colette is designed to promote
the female virtues of discontent, sexual
disruptiveness and bad manners, and to
give a positive role to women who will
[H o“WL E ASBBOIUAT N C E RMTAEIN L YS A NOT! f dK a ol li lt wo r f ii o ts hr d R te has mc ee bn tod e,s a s pDf oir n oo nam h , aft nh in de a l tlp y hl a e n w e lot if r ekS si s a t noi dt ui ts l owo vn h el say t o t fto o not pu t D u ep v l iw nit ,h Ath ne n s et .a t u Ts h q eu o . Way-Paver. Faber
Vera the Visible Lesbian, from Cath Jackson's cult
City Limits strip, at last hit book form. The result subtle and poignant exploration of the
will be the cartoon book of the year, not just for Irish predicament by a new voice that is
b “Wut h aa tl es vo e rf o wr i la ln y mo yn e C w Rh o g's r o ue pv e r t h w ino kn d oe fr e d this?” a tt iv eo . n c De e v c lio nm p he al sl in ag lr, e al dy yri c wal o na n d g r ed ai ts t i an cc --
An original publication from The Women’s Press c Tla him is f io sr h he er r w o fr ik r sf to r c t oh le l e cT tV i o a nnd os fta g e s. tories.
0RH7iu0gm4h 3ot 4su0:r 2 9T 1h 41e8 W £x2 o 9 m252e8n ’ s6 4 Pprpess Wome nG 'a sl f Por rd es, s ,E l ple bn . L 4T .h 95e . F Cir aie ls l e ao cf h B isr i d ae n.
island so remote that it only emerges
from the mists once every 100 years. So
Women's Press, pb L2.25. Irene, malad- w Fh ea mt ii ns i sit t t h Wat h m isa kk yes M Ga ar li oa r s et a y o rs o Hlo un ng? ting the
turns ""transtemp"" agent, Fairies, this novel is fantastical,
and lover, becomes her moving and very funny.
in this new edition of
sci-fi series.
Volume 9 Number 3
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:34 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
22,"The Feminist Bookstore News
Charlesworth, Kate & Marsaili Came-
ron. All That: The Other Half of History.
Pandora, pb L5.95. The new history of
England that we have all been waiting for
-- an all female cast from Boadicea and
of apartheid under construction. This the Bluestockings to Bloomsbury and
Bessie Braddock. Quizzes, games, comic
strips, jokes, pin-ups and tearjerkers...
It's a good story.
disintegration of the family from Jackson, Cath. Visibly Vera. Women's
Press pb L2.95. At last Vera the Visible
Lesbian has made it from her strip in
ond novel. City Limits to a book of her very own.
From a pint at the Dyke And Duck to a
waltz at the The-dansant, here are more
New Zealand. Women's Press, pb L4.95. cartoons from Jackson's shrewd pen which
previously brought us the much loved
Wonder Wimbin.
Parker, Rozsika & Griselda Pollock.
Recommended. O Pald n d oM ri as ,t r pe bss e Ls: 9 . 9W 5.o m Ine n , d e A ver lt o p & in g I d e a o l ro ag dy i. -
cally new analysis of the relations be-
tween women, art and ideology, this book
analyses the lives and works of women
single mother in her mid-thirties, both in the fine and decorative arts,
from the late Middle Ages to the women's
art movement of the 1970's.
Posener, Jill. Spray It Loud and
Louder Than Words. Pandora, pb L4.95
each. Two superb collections of graffiti
writers. vp eh ro st io vg er a pp oh ts e n p tii an lp o oi fn t i sn pg r a yth e c a ng l o pr rio ou tes s ts .ub-
Savage, Wendy. A Savage Enquiry.
Virago, pb L2.95. Wendy's suspension from
NON-FICTION medical practice in April 1985 for al-
legedly being a ""danger to patients""
provoked an enormous national furor. In
this book she tells the story of the case
Beale reflects the changing attitudes that changed her life.
Sistern. Lionheart Gal. Women's
Press, pb L5.95. Since 1977 the women of
lecturer at Galway University. Sistern have been exploring the lives of
Caribbean women, from which they create
plays, workshops and screen prints. This
is the distillation of the Jamaican wo-
man's experience in 15 compelling life
French by Angela Mason and Pat Fogarty. stories.
January 1987
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:34 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
23,"The Feminist Bookstore News
Mary Morrell at Full Circle warns at any given time, and when does the
that doing night deposits at your local turning point come? (It's pretty easy to
bank can be the same as throwing the see in hindsight, but that doesn't do you
money away. Full Circle's bank recently any good at all.) You don't want to do it
disavowed any knowledge of deposits to- too soon, or too late. The bottom line,
taling $3500. ""We're in a strong position of course, is if this (computerizing with
to fight them on this one,"" Mary says. X machine and X program) is a mistake,
""The deposits were made by 5 different can we suffer the $5000 loss? We're
people on 7 seven different nights. The looking at next spring.
btanhke hyas bweeno nex'ttr em reley t uunrconop er aotiuver: calls, they've 000
refused to talk to our insureance com-
pany, and they've threatened to call the Isabel Miller is looking for the
police if I so much as set a foot in the exact wording and the documentation of
bank again. They also closed our account Carl Jung's statement: ""I suspect that
without notice, not giving us time to the task of the Lesbian may be nothing
warn the people with outstanding less than to redeem humanity."" She needs
checks..... So we're sueing them: I'll ït for the sequel to Patience and Sarah.
either get our $3500 back or I'll get Write her c/o Naiad Press, PO Box 10543,
$3500 worth of entertainment out of all Tallahassee FL 32302.
this...""
Pacific Publishers' Cooperative is a
79) network of independent presses offering a
oo range of socially relevant literature,
both fiction and non-fiction. PPC pro-
Full Circle is thinking about moving vides catalog and order fulfillment ser-
to a computerized inventory system. Mary, vices to publishers and offers readers,
having watched the computerization of the booksellers and librarians easy access to
travel agent industry a few years back the selection of books it represents. PCC
commented that ""There's a point that's welcomes inquiries from presses inter-
optimal for computerizing. If you do it ested in participating. For more infor-
too soon, there are too many bugs in the mation contact Susan Hester, 415-431-
software and it's too expensive, anyway. 2113, PO Box 170052, San Francisco CA
(And the people who do it go out of 94117.
business or put their systems.away.) Then
there's another point where a shift is RESOURCES: French lesbian and gay
made in the industry, and everyone that booklists are available from Librarie
waits past that point goes out of busi- l'Androgyne, 3642 boul. St. Laurent,
ness for not being competitive. The ques- Montreal Quebec H2X 2U4. Send $2.00 for 3
tion, of course, is which point you're at new book bulletins a year.
Volume 9 Number 3 21 January 1987
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:34 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
24,"The Feminist Bookstore News
Daedalus Books Winter Catalog. For
x
ly annotated book commentary. Had I
bookstore, anymore, I'd go wild with
Barnes & Noble (new owners of B.
Dalton) have dropped all gay-oriented
books from their current mail order cata-
log according to a letter in Gay Com-
munity News. B&N, according to the
letter, has in the past carried a wide
selection of good gay literature, but has
omitted gay books from the catalog due to
the accumulated stack and enjoy. complaints from the far right about
""books for queers."" The writers asks
people to write to B & N advising them
Wooley, Australian small (and not that you'll buy all your books elsewhere
small) press distributor didn't want if a good selection doesn't return. FBN
run out for the holidays, and so suggests that readers who want a good
selection of gay and lesbian books sign
up for the mailing lists of gay and les-
bian mailorder services and not leave
yourselves dependent on the political
whims of mega-corporations. But if you
Post Office -- watch out P.O.! want to join the write-in campaign, write
to Catalog Dept. or Mail Order Dept.,
Barnes & Noble, 126 Fifth Ave., NYC NY
Death Strip, a novel by
Benita Kirkland about les-
bian strippers, will be avail- N,
able December 1, 1986 O? 0o00
from Banned Books.
S dhin aat nsu r ga , ea r t oh we u a sb y e a u w t wi af yu il t . hb u Ht c m eh r, e n l— ova er, dp ia vr ee sn t t eO d n c o i m ta s p ec la fh n e y e o,r f i e W r it . 'sn Ro S.t oe : uG t rB haa c k e A e r f& r i& cC a o n T .,a y hlo ar s's
G ti on a, h w eo rul d b r uat rh ler e s s qh ue e s t i ack nd leave Gin rv ae cs et m spen okts e. s p A erc sc oo nr d i an tg ti b t uo t e dN e tw hs ew i sr ae l, e a to
well enough alone. the South African government's failure to
Unusual and frightening. ct oak ne t r is bt ue tp is n g a g ta oin s gt e na ep ra ar lt h ee ci od n ow mh ii cc h a n "" dis
ISBN 0-934411-03-4, $8.95 social instability"" and that ""divestment
Paper, 160 pp. now, before the situation deteriorates
17 Also = further , A s nee dm s p epr ru hd aen pt s. "" before libraries and
FAIRY T Ta Ang L l Ee D Sd a y MsS h o te in het e s rt, h Nes h e o vSr u et rn , s T t n oo o lr dvi e e s l Y,, o u00 ,12 -- 86 0,, 0 - x$$ ,87 .. 99 $55 5.95 b ino qo uk is re il el se r s a s h ta ov e W a . c Rh .a n Gce r a ct eo ' s a c ht o l do in n g t s h e inir
* Edward-William Publishing Company * S mo ou vth em A enf tr i c ta o? oO cn cue r m oi ug th t o fw i cs oh m mfo ir t m t eh ni ts to
P.O. Box 33280-#231, Austin, Texas 78764 ending apartheid, rather than out of
and Baker & Taylor Companies financial concerns, but the reason we
organize around financial issues is that
Write for complete catalogue. İt. wOrks....
January 1987
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:34 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",['0-934411-03-4']
25,"NAS
The Feminist Bookstore News
O9 ooo O oos 9. 9
House of Sarah Books specializes in THANKS to Dan and Neil of Category
rare, out-of-print and new books on Women Six Books in Denver for running a blurb
and Religion. Contact Mary Tardiff at encouraging their women readers to sub-
House of Sarah, PO Box 670 Station P, scribe to FBN in their last newsletter,
Toronto Ontario Canada M5S 2Y4 for more and to Barbara Grier, who did the same in
information. The name House of Sara was her recent letter to Naiad friends and
, chosen to balance the bliblical desig- supportors.
nation House of Abraham. Thoug its roots If you publish a newsletter or cata-
are in the Hebrew Scriptures, it is meant log, please think about including a para-
to be symbolic and, therefore, inclusive graph about FBN somewhere from time to
ocf a atlla lwoogmesn oaf fyaiteh.a rTh. ey 'bll o isosuke s 3t otirmee.s T hris e kainlldy o f hpreomlptiosn! from the
More on the video front: Naiad Press Copy suggestions? Dan and Neil's
ordered 600 copies of the Desert Hearts blurb said: ""Women! Subscribe to Feminist
video, and has sold all but 75 of them as Bookstore News, the essential guide to
off e twhis wlreitfintg... .. lTihserhe i nmagy . s tiFll B bNe a wahpatp's e haarppse n insgi x in ltesibmiane/fse m inai st y pueba-r for
a. modest. $40.. You can get. a trial sub-
scription, for 1/2.. year at, $20! Find out
o what's going on around the country and
AN the world in women's bookstores and get
the latest information and reviews of new
books by, about and for women. For infor-
Fan the Flames writes: ""We have made mation and subscriptions write: FBN, PO
great strides this (12th!) year. Not only Box 882554, San Francisco CA 94188.
have we increased our stock to its high-
est level, but we bought a new carpet and Barbara SIWays t lowskey andomellow
refrigerator (our lunches no longer wrote: ""Here is a tool’ which I heartily
spoil!).... Fan the Flames became a. well recommend to all of you who are inter-
traveled group this year. Karen (Jensen) ested in what is happening in the writing
and Sharon (Sims) attended the Second aspects of the Lesbian and women's move-
International Feminist Bookfair in Oslo ment. SUBSCRIBE to FEMINIST BOOKSTORE
and Susan (Tarrier) went to the ABA in NEWS (it is also full of wonderful gossip
New Orleans; Sheila (Thompson) flew to by the way). Cost is higher than a cat's
Hawaii for her own peace of mind...."" Fan back, but it is WORTH EVERY NICKEL (espe-
the Flames also co-sponsored (along with cially for you writers). Write to Carol
Calico and ""the girls"") Gifts by the Seajay, PO Box 882554, SF CA 94188. Send
Girls, a fair featuring jewelry, pottery, her a check for $40 without grimmacing.
carvings, massage, fabric, prints, gift Tell her 1 sent you. You may want to ask
wrapping and treats on December 6 in the that yon sub begins” with? V.9= #N ta
same building as the bookstore (the marvelous issue,
Columbus YWCA). MOST FUCKED UP TITLE OF THE YEAR
AWARD from Amazon Bookstore's staff goes
DOES ANYBODY KNOW a current ordering to the customer who requested ""Give Me
address for Lesbian Health Matters? Your Good Eye.""
Volume 9 Number 3 23 January 1987
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:34 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
26,"The Feminist Bookstore News
GAY AND LESBIAN BOOKS
Christine Jenkins valuable support that non-familial love
In 1981 and 1982 I co-authored the can provide. (age 12-up)
first and second editions of A Look at What Happened to Mr. Forster? by
Gayness: An Annotated Bibliography of Gay Gary Bargar (Houghton Mifflin, 1981,
Materials for Young People (Kindred $8.95 cloth) is set in 1958, so the out-
Spirit Press, nearly O. P. $2.00). l am come is predictably pessimistic for gay
currently at work on a third edition, and teachers, but Mr. Forster, the teacher,
will be sharing my updated list with FBN is a positive influence in his students’
readers on a semi-regular basis. lives. Louis is a sixth grade boy who is
In this first column I! want to high- determined to make changes in his life,
light some recent, Y.A. fiction titles by and Mr. Forster gives him the encourage-
major publishers. As you know, young ment he needs. (age 10-14)
adult novels are defined as those with Annie on My Mind, by Nancy Garden
adolescent main characters dealing with (FSG, 1982, $3.95 paper) is a coming-out
issues, events or problems of interest to novel that captures the magic and inten-
adolescents. Coming-out stories have been sity of first love as Liza ånd Annie, two
common in gay/lesbian Y.A. fiction, and high-school seniors, meet and become
the person coming to terms with their involved. The story includes two lesbians
gay/lesbian identity has often been the who teach at Liza's school and who have
main character. Coming-out novels are been together for many years. Although
still being published, but recent large they lose their jobs, they face adversity
press Y.A. lesbian/gay-related fiction with strength, and act as role models for
has focused more on a straight teenager's Annie and Liza in assuring them that
relationship with a gay man or a lesbian their love is indeed possible. (age 12-
who is not the main character. This per- up)
son may be a teacher, older sibling, or
adult friend of the teenager. I know that GAY SIBLINGS
bookstores (and libraries) often get Two Y.A. novels have been published
asked for fiction about a particular in 1986 that deal in large part with the
subject, so I have divided these annota- main character's relationship with an
tions accordingly. older brother who is gay.
GAY TEACHERS
Big Man and the Burn-Out, by Clayton
Bess (Houghton-Mifflin, 1986, $12.95
cloth) is the most recent Y.A. novel to
include a gay teacher. Jess Judd is a
boriglhdt an dw rahtheor lo nselyt rthiirkteeen-sy ea r-up a friendship with 5
Meechum, the school trouble-maker. He 3
enlists the help of Mr. Goodban, his -
English teacher, to keep Meechum from 2
failing eighth grade for the third time. a
Mr. Goodban's warm relationship with his 3
male lover is portrayed, but not commen- s
ted upon, and their friendliness to Jess g
and Meechum underscores the theme of the '
January 1987 24 Volume 9 Number 3
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:34 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
27,"The Feminist Bookstore News
Night Kites, by M.E. Kerr (Harper
and Row, 1986, $11.95 cloth) is the first
Y.A. novel to deal with AIDS. Erick is
seventeen and learns that his older bro-
ther Pete is gay and has AIDS. The nega-
tive impact on Erick and his parents is are extremely private about their
considerable, and at times unrelievedly
grim, but Pete is a likeable character
, and he and Erick have a good relation-
ship. Homophobia and ignorance are the
villains here, but one hopes that more
Y.A. novels on this subject will be pub- Elliott and Win, by Carolyn Meyer
lished that will show the support net-
works available to people with AIDS. (age
14-up) is certain that their Amigo (Big Bro-
Crazy Vanilla, by Barbara Wersba
(Harper and Row, 1986, $11.95 cloth) is a
coming-of-age novel about a teenage boy's
first significant (though not sexual)
relationship with a teenage girl. The
girl is a delightfully straight-forward
loudmouth who is able to help the boy
become reconnected with his older broth-
er, who is not only gay, but an interior stereotypes, his sexual orientation
decorator as well. This book provides a never made explicit. And Win learns
good model for the coming-out adjustment
process for teenagers, beginning with
discomfort and non-communication, and
ending with acceptance and reconcilia- I would appreciate hearing about any
tion. The author has a real flair for
creating off-beat characters you'd love
to meet. (age 12-up)
GAY ADULT FRIEND/MENTOR
A House Like a Lotus, by Madeleine
L'Engle. (Dell, 1984, . $3.50 paper).
L'Engle is a prolific writer and her fans
are numerous. This novel is narrated by
Polly O'Keefe, sixteen-year-old daughter
of Meg and Calvin O'Keefe, who readers
first met in A Wrinkle in Time. Polly is
suffering the pangs of adolescent gawki-
ness, but is made to feel confident and
special by Max, a beautiful and talented
artist friend of Polly's family, who
yli ev ae rs s , n e Ua rr sb uy la . w Tit hh e h pe lor t c io sm rp aa tn hio en r ao f s o3 a0 p from Period./Periodo.
Volume 9 Number 3 January 1987
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:34 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
28,"The Feminist Bookstore News
Lesbian/Woman, the classic work of stock and open up Phoenix Books at New
lesbian non-fiction, is out of print but Earth's most recently successful loca-
not unavailable: You can order copies tion, 6::West:39th St., KC. MO 94111.
from Phyllis Lyon & Del Martin, 651 Phoenix should be open and selling books
Duncan St., San Francisco CA 94131 or by December 11th! Local history: The
Volcano Press, 330 Ellis St., San Fran- Phoenix Society was a lesbian organi-
cisco CA 94102 (415-664-5600). 50% dis- zation in KC from about 1968-1972. Yes,
count for case-lots (48 books/case) from Virginia, Phoenixes and dyke bookstores
Phyl and Del, 40% for smaller quantities. rise from ashes...
This is the $3.95 mass market edition.
SageWoman Magazine's terms are 40% NEW
for 6+ copies, (5 or less, 30%) + post- e
age, invoice due in 30 days, invoices ll
rewritten to 25% discount if not paid in
60 days. Unsold issues in salable condi-
tion returnable for full credit. Cover MORE NEW BOOKSTORES: Food for
price will be $4.50. Write SageWoman and Thought Alternative Bookstore is open in
PO Box 1478, Hillsboro OR 97123. Moorhead, Minnesota at 810 1/2 Main Ave-
nue Room 203, on the North Dakota border.
They opened in early September with a
rental library, in late September with an
inventory and the grand opening was in
© October. Food for Thought is brought to
you by four women with a shoe-string
budget and a commitment to bringing the
á books to women in their area! I say hoo-
ray for the first feminist bookstore in
the Dakotas!
Gables Booksellers is open at 222
NX A AA AA A Andalusia Ave., Coral Gables FL 33134.
By, Del Martin andiPhyllis Lyon” fi- 305-446-7215. They're particularly in-
terested in expanding their women's/gay/
lesbian section and are interestested in
Bad news first: New Earth Books in hearing from any publishers who have
Kansas City has closed after 15 years of ""hurt"" books or remainders....
supplying books to that community. The Linda Malicki is planning to open a
good news is that a group of five women bookstore (feminist, I presume) in the
have joined together to put up the fi- Cleveland area in March 1987. Write to
nancing to buy New Earth's remaining her at 19689 Bowman Dr., Strongsville OH
January 1987 2% Volume 9 Number 3
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:34 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
29,"44136. And Margaret Geer is opening/has
opened Sisterworks Books (near Albany?).
Contact her at 14 Fawn Dr., Scotia NY
12302.
And (there's no stopping them!)
Barbara Bythell and Deonne Dunnett are
working on opening a bookstore in Rock-
ford, Illinois. Write them at 1919 N.
Court Street, Rockford, 61103. CORRECTION: The wholesale price of
Joanne Ings is bringing the range of
alternative books to the people on Prince
Edward Island, where there is a growing FBN is $35.95, ` not $39.95 as
community of alterntive folk.... Write
her at Idle Hands Bookstore (yes, as in
the Devil's work, m'dear), 142 Prince
St., Charlottetown P.E.I. CIA 4R6 Canada.
Pathfinder Press titles -- including
MOVING BOOKSTORES: Humanspace has
moved again! New address is 1617 N. 32nd
St #5, Phoenix AZ 85008. Phone: 602-220-
4419. Kate Sheppard Women's Bookshop in
New Zealand had moved to a bigger store
at 145 Manchester Street, Christchurch 1.
CLOSED: A Women's Bookstore in
Duluth NM is closed again. Here's to the
next round of brave women who will next
open (a C R Of Se Sm INi Gn i Ps Rt E Sb S o Co Ak Rs Dt o Hr Ee R Ei ?n ) Duluth. FA
MOVING PUBLISHERS: Seal Press is now Ne
at 3131 Western Avenue Suite 410, Seattle
WA 98121-1028. New Phone: 206-283-7844.
Crossing Press is moving to the
Greater Bay Area in December. New address GONE TO DISTRIBUTORS, EVERY ONE. (To
is 22-D Roache Road, PO Box 207, Freedom
CA 95019. Phone (effective January 2)
will be 408-722-0711. Crossing will be
closed down from mid-December to mid-
January for the move. In between times,
order from PB, IN, Ingram or The
Distributors.
OOPS! FBN raved about a hot new
murder-mystery in the June/July FBN in
which writer Sara Calloway sets out for
Volume 9 Number 3 January 1987
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:34 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
30,"Arlen House and Women's Community
Press (Irish Feminist Publishers) are SHORT RAVES
available at Inland. Grenada Press books
are often available from J. Ben Stark
Books. Turnaround, London's movement
press distributor now has the current
list of Methuen fiction. (27 Horsell Rd.,
London N5 1XL.)
BOOKS & THEIR MULTIPLE DISTRIBUTORS:
Sharan-Jeet Shan's In My Own Name (see
Touring English Feminist Publishers in
the last FBN), published by The Women's
Press/England will be available from
Merrimack/Salem in February. No Mate For
The Magpie (Irish Women Booklist) is
available in the US from Persea in cloth.
As FBN covers more of the international
feminist publishing scene, we're going to
cover more and more books that have been
or will be published by US publishers as
well. If you notice that something listed Ghost Dance, Carole Maso, North
as having a foreign publisher is also Point Press. $16.95 cloth. Paperback due
available (or will be) in the US, please spring 87.
reach for a postcard and tell us. It's been disappointing, to say the
Talon Books (Canada) are distributed least, . that this extraordinary first
in the US by Subterranean Company, not U novel has received so little attention in
of Toronto as announced in FBN's review the trade press. This is the best novel
of This Is My Own in Vol. 8 # 5. I've read this year, one of those books
I've passed around from friend to friend.
Maori writer Patricia Grace's excel- What is interesting about this novel is
lent Potiki is available in the US from its creative disorganization. You get the
Penguin and definately should be stocked idea that Carole Maso must have laid the
by us all.... Penguin (USA) also has Down different parts of the novel out on a
Under: An Aboriginal Mother Tells of the warehouse floor, and then put them to-
O rel cd o man md e n t dh ee d N ate w O, s la on . o t $h 5e .9r 5 b po ao pk e r t .hat was g inet ch rer e d i in b la y w a cy o n t nha et c tm edak .e s T t ih mem e, is so m e mho ew a, ning-
less, and flashbacks for any number of
buted L bol yli p Cop ar oP lio nw a e r W rB eo no k s P r a er sse (n Ro aw in b d oi wstri- Tch ha er a sc ct ee nr es m thi ag th t b ea gl il n sa p tp hea er b o on ok ,o n ae mpa eg ee t. ing
R No Cun 2M 7a 5h 1 0Sh . o u Lld oe lr l) i, p oPO p B io sx l2 o77 o, k iC nar gr b o fr oo, r manu- b Ce et nw tre ae ln Sa t a tm ioo nt ,h e ir s a rn ed p e ad ta eu dg h tt he rr o u a gt h oG utrand
scripts addressing issues facing pre- the novel. On the most basic level, the
W as bch r ovio to ee l fMa on rad r g g ae url ie e dm t e le iSn ntt eea spr .hy a n s sc h ao to l - ta hg ee d a dk di rd es s. s sn bao rv iTe lul l r i i ai ns n ta ab no du a t n h dea r y bao t eu t an e umg tp iw t f o um to l a n d m e n a ola m t w he id et h r V ' sa h n e e r ds- eath.
New bulk terms: He Told Me Not to If you've grown tired of minimalism and
Tell is available at 50% discount (no all its trappings and want to read a
min./ non-returnable), book rate shipping novel centered in language that deals
paid from King County Rape Relief, (new with larger issues such as family, crea-
address) 1025 S. Third, Renton WA 98055, tivity, insanity, and hope, then this not
order attention: Karen Van fTrojen, so simple novel is one you should read.
Distribution Manager. --Helaine Harris, Daedalus Books
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:34 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
31,"At ABA 1985 many of us were an issue of FBN to University and
surprised by the strength of uni- Academic Presses to capture the
versity press feminist publishing. depth and impact of this develop-
Booth after booth of university and ment in feminist publishing.
academic publishers offered strong
new feminist titles, reprints of The new announcements column has
important books, and solid back- to be one of the wonders of FBN --
lists including many of the strong- and we only included the books we
est books in the growing feminist thought would be of interest to
literature. feminist bookstores and skipped
In 1986 the trend was ampli- over the priciest volumes.
fied. More university presses were
doing more books. New feminist Oth Uenriver si tyr Perelssated
series were being announced. Uni- articles in this issue include
versity press associations were University Press Best-Seller lists
offering workshops on publishing from three feminist bookstores,
and distributing feminist books at suggestions on university press
their regional meetings. Not only buying for bookstores that are new
are the university presses publish- to university press buying, a
ing feminist books -- they are ""core-list"" of suggested titles,
selling them in good quantities. and some comment on the near ab-
And so the trend seems likely to sence of lesbian books and content
continue. in the university press lists.
It seemed like something to ATI in “all, it's agreat
celebrate so we decided to devote issue. We'll do it again next year!
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:39:34 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
