ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-395-92495-2,Jubilee,"Walker, Margaret",Mariner Books,512.0,1999-01-21,,Paperback,"<p><p>here Is The Classic--and True--story Of Vyry, The Child Of A White Plantation Owner And His Black Mistress, A Southern Civil War Heroine To Rival Scarlett O'hara. Vyry Bears Witness To The South's Prewar Opulence And Its Brutality, To Its Wartime Ruin And The Subsequent Promise Of Reconstruction. It Is A Story That Margaret Walker Heard As A Child From Her Grandmother, The Real Vyry's Daughter. The Author Spent Thirty Years Researching The Novel So That The World Might Know The Intelligent, Strong, And Brave Black Woman Called Vyry. The Phenomenal Acclaim This Best-selling Book Has Achieved From Readers Black And White, Young And Old, Attests To Her Success.<p></p><h3></h3><p>chronicles The Triumph Of A Free Spirit Over Many Kinds Of Bondage.</p>",en,Wrap Has Light Shelfwear,"Height: 8.2499835 Inches, Length: 5.499989 Inches, Weight: 1.1 Pounds, Width: 1.27700532 Inches",8.54,https://images.isbndb.com/covers/49/52/9780395924952.jpg,Success,119.0,21.5
0-89733-450-7,Death & Blintzes: A Belle Appleman Mystery (Rosen Mysteries),"Rosen ROSEN, Dorothy, Rosen, Sidney",Academy Chicago Publishers,200.0,2005-08-30,,Paperback,,en,First Edition,"Height: 8 Inches, Length: 5 Inches, Weight: 0.6283174467 Pounds, Width: 0.7 Inches",10.95,https://images.isbndb.com/covers/45/01/9780897334501.jpg,Success,77.0,21.5
0-30-716167-6,My Best Friend,Golden Books,Golden Books,,1999-12-31,,Hardcover,,en,,"Height: 8.5 Inches, Length: 6.75 Inches, Weight: 0.45 Pounds, Width: 0.25 Inches",0.0,https://images.isbndb.com/covers/16/73/9780307161673.jpg,Success,29.0,21.5
0-684-84134-7,One Day My Soul Just Opened Up: 40 Days and 40 Nights Toward Spiritual Strength and Personal Growth,Iyanla Vanzant,Touchstone,316.0,1998,"Spiritual life, Meditations, Spirituality, Meditation, BL624.2 .V37 1998, 291.4/4",Hardcover,"<br>
<i>One Day My Soul Just Opened Up</i> is a program of inspiration and motivation that will help you work through problems and improve your emotional and spiritual health. Through exercises and readings, Iyanla provides you with the tools to tap into your strengths and make your dreams come true. <i>One Day My Soul Just Opened Up</i> will open your mind, heart, and soul to the truth of your identity as a creative and powerful being.",en,Thirteenth,Weight: 0.220462262 Pounds,12.3,https://images.isbndb.com/covers/13/42/9780684841342.jpg,Success,47.0,21.5
1-57806-057-5,Living on a Dream: A Marriage Tale,"Blue, Patt",Univ Pr of Mississippi,240.0,1998,"FamilyBlue, Patt, Dysfunctional families, Dysfunctional families--United States, Family violence, Family violence--United States, Abused wives, Abused wives--United States, HV699 .B563 1998, 362.82/0973",Hardcover,Patt Blue.,en,First Edition,"Height: 10.75 Inches, Length: 8.75 Inches, Weight: 2.15 Pounds, Width: 1 Inches",28.0,https://images.isbndb.com/covers/05/73/9781578060573.jpg,Success,82.0,21.5
0-8070-6841-1,Renaissance (Bluestreak),"Forman, Ruth",Beacon Press,144.0,1998-12-30,,Paperback,"<p><p>renaissance, Ruth Forman's Second Collection, Speaks Of The Timeless Themes Of Family, Death, Love, And Rebirth In The Inimitable Voice Booklist Called 'sexy, Bittersweet, Funny, Feisty, And Real.' With Poetry That Conveys A Defiant, Enlivened Spirit And Has Won Her Acclaim, Ruth Forman Measures The Losses And Celebrates The Future Of A Generation.</p><h3>library Journal</h3><p>forman, Who Won The Barnard New Women Poets Prize And Appeared In The Pbs Series The United States Of Poetry, Offers Her Second Book Of Poems. Stunning And Beautiful, They Use Incantatory Language That Heals; Through References To Writers Of The Harlem Renaissance, The Work Builds A Bridge For A New Generation. These Poems Acknowledge Some Painful History, Both Personal And Collective, But They Lift Us From That Pain With Lines Like You Are A Healer.../...you Will Bring It To People/ French Thyme And Apple Mint Cherry Roots Blackberry Leaves Star/ Apple Words. Among The Issues Addressed Are Birth, Healing, Racism, Black Literary Heritage, And Abuse. Poems Like Church Y'all Celebrate Language And Cultural Roots With The Message Nothing Necessary But Our Tongue And What We Remember. For Most Collections.ann K. Van Buren, New York Univ.</p>",en,"First Edition, Second Printing","Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.3747858454 Pounds, Width: 0.35 Inches",15.0,https://images.isbndb.com/covers/84/10/9780807068410.jpg,Success,114.0,21.5
0-425-14720-7,North Star Conspiracy,"Monfredo, Miriam Grace",Berkley,353.0,1995-05-01,,Mass Market Paperback,"Glynis Tryon, the delightful Seneca Falls, New York, librarian introduced in Seneca Falls Inheritance (SMP, 1992), returns, still balancing her own life against the momentous events of the times. With sure authenticity, the author evokes the atmosphere of 1854, seven years before the Civil War, and brings to life the vivid cast of characters involved. A local election is pending, from which Glynis and Elizabeth Cady Stanton hope will come gains for women's rights. A wealthy resident has started Seneca Falls's first theater, and its production of Macbeth looms large in the story. Glynis herself faces a wrenching decision: Constable Cullen Stuart wants her as his wife when he moves west to become a Pinkerton man. Warm as her regard for Cullen may be, Glynis is reluctant, knowing how her life must change after marriage. Meanwhile, Seneca Falls has become an important stop on the Underground Railroad. Fugitive slaves following the North Star to Canada find support from many of the town's inhabitants, including Glynis. It is a difficult commitment at best, and when complicated by murder, a perilous one as well. Once again, Miriam Grace Monfredo has combined historical events, a moving personal story, and an engrossing mystery in a work of extraordinary interest.

                        <p>The year is 1854. In Seneca Falls, New York, everyone is busy with the opening of a new theater, no one notices the death of a freed slave. As a supporter of the Underground Railroad, Glynis hears information that raises her suspicions, and soon discovers more than she wants to know about some of the so-called sympathizers. Martin's Press.
</p>",en,,"Height: 7 Inches, Length: 4.25 Inches, Weight: 0.39903669422 Pounds, Width: 1 Inches",1.99,https://images.isbndb.com/covers/72/07/9780425147207.jpg,Success,76.0,21.5
0-374-27366-9,"The Curse: Confronting the Last Unmentionable Taboo, Menstruation","Houppert, Karen",Farrar Straus & Giroux,263.0,1999,"Menstrual Hygiene Products, Body Image, Social Perception, Premenstrual Syndrome--psychology, Menstruation--psychology, Menstruation--Social aspects, Menstruation--Public opinion, GN484.38 .H68 1999, 1999 F-030, WP 550 H839c 1999, 612.6/62",Hardcover,"The Curse examines the culture of concealment that surrounds menstruation and the devastating impact such secrecy has on women's physical and psychological health. But the hush surrounding menstruation makes it ""impolite"" to challenge such assumptions. Houppert argues that industry ad campaigns have effectively stymied consumer debate, research, and safety monitoring of the sanitary protection industry. By telling girls and women how to think and talk about menstruation, the mostly male-dominated media have set a tone that shapes women's experiences for them, defining what they are allowed to feel about their periods, their bodies, and their sexuality.",en,1,"Height: 8.5 Inches, Length: 6 Inches, Weight: 9.42 Pounds, Width: 1 Inches",24.0,https://images.isbndb.com/covers/36/68/9780374273668.jpg,Success,117.0,21.5
0-044409-29-X,Paris Was a Woman: Portraits from the Left Bank,"Weiss, Andrea",Rivers Oram Pr,256.0,1995-01,"Women intellectuals--Biography, Women intellectuals--France--Paris--Biography, Women authors, American, Women authors, American--France--Paris--Biography, Women authors, English, Women authors, English--France--Paris--Biography, Women and literature--History, Women and literature--France--Paris--History--20th century, Americans--History, Americans--France--Paris--History--20th century, British--History, British--France--Paris--History--20th century, Intellectual life, PS151 .W38 1995",Hardcover,Andrea Weiss. Includes Bibliographical References (p. 242-250) And Index.,en,"First Edition, First Printing","Height: 10 Inches, Length: 7.75 Inches, Weight: 2.1495070545 Pounds, Width: 1 Inches",0.0,https://images.isbndb.com/covers/92/98/9780044409298.jpg,Success,56.0,21.5
0-8153-2585-1,American First Ladies : Their Lives and Their Legacy,,Routledge,700.0,1996-11,,Paperback,,en,1,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 1.00089866948 Pounds, Width: 1.25 Inches",58.0,https://images.isbndb.com/covers/58/57/9780815325857.jpg,Success,56.0,21.5
0-415-90892-2,Unequal Sisters: A Multicultural Reader in U.S. Women's History,,Routledge,576.0,1994-04-10,"Women--History--Cross-cultural studies, Women--United States--History--Cross-cultural studies, Sex role--History--Cross-cultural studies, Sex role--United States--History--Cross-cultural studies, African American women--History, Minority women--History, Minority women--United States--History, HQ1410 .U54 1994, 305.4/0973",Paperback,"Through The Presentation Of Thirty-six Essays, This Volume Addresses Issues Of Race, Ethnicity, Religion, And Sexuality, Providing An Inclusive History Of U.s. Women. These Essays Also Incorporate Many New Developments In Women's History -- Emerging Views On American Women In Global Perspective, Considerations Of Masculinity, Explorations Of Women Of Privilege, And Increased Emphasis On Lesbians And Jewish Women. Addressing Questions Regarding The Rise Of Multiculturalism Its Impact On Women's History, Political Changes, And The Hope For A More Equitable Future, This Work Provides A Commentary On What It Means To Be A Woman In The United States In Modern Times. Beyond The Search For Sisterhood : American Women's History In The 1980s / Nancy A. Hewitt -- Female Slaves : Sex Roles And Status In The Antebellum Plantation South / Deborah Gray White -- Cherokee Women And The Trail Of Tears / Theda Purdue -- To Earn Her Daily Bread : Housework And Antebellum Working-class Subsistence / Jeanne Boydston -- La Tules Of Image And Reality : Euro-american Attitudes And Legend Formation On A Spanish-mexican Frontier / Deena J. González -- (cont.) Native American Women And Agriculture : A Seneca Case Study / Joan M. Jensen -- The Domestication Of Politics : Women And American Political Society, 1780-1920 / Paula Baker -- Women, Children, And The Uses Of The Streets : Class And Gender Conflict In New York City, 1850-1860 / Christine Stansell -- The Reputation Of A Lady : Sarah Ballenden And The Foss-pelly Scandal / Sylvia Van Kirk -- Gender Systems In Conflict : The Marriages Of Mission-educated Chinese American Women, 1874-1939 / Peggy Pascoe -- Black And White Visions Of Welfare : Women's Welfare Activism, 1890-1945 / Linda Gordon -- Sexual Geography And Gender Economy : The Furnished-room Districts Of Chicago, 1890--1930 / Joanne Meyerowitz -- The Uprising Of The Thirty Thousand / Meredith Tax -- (cont.) Working Women, Class Relations, And Suffrage Militance : Harriot Stanton Blatch And The New York Woman Suffrage Movement, 1894-1909 -- The Social Awakening Of Chinese American Women As Reported In Chung Sai Yat Po, 1900-1911 / Judy Yung -- The Emergence Of Feminism In Puerto Rico / Yamila Azize-vargas -- Womanist Consciousness : Maggie Lena Walker And The Independent Order Of Saint Luke / Elsa Barkley Brown -- Go After The Women : Americanization And The Mexican Immigrant Woman, 1915-1929 / George J. Sanchez -- Dead Ends Or Gold Mines? Using Missionnary Records In Mexican American Women's History / Vicki L. Ruiz -- (cont.) Crossed Boundaries In Interracial Chicago : Philipino American Families Since 1925 / Barbara M. Posadas -- It Jus Be's Dat Way Sometime : The Politics Of Women's Blues / Hazel V. Carby -- Rape And The Inner Lives Of Black Women In The Middle West : Preliminary Thoughts On The Culture Of Dissemblance / Darlene Clark Hine -- Disorderly Women : Gender And Labor Militancy In The Appalachain South / Jacquelyn Dowd Hall -- Making Faces : The Cosmetics Industry And The Cultural Construction Of Gender, 1890-1930 / Kathy Peiss -- (cont.) Raiz Fuerte : Oral History And Mexicana Farmworkers / Devra Anne Weber -- From Servitude To Service Work : Historical Continuites In The Racial Division Of Paid Reproductive Labor / Evelyn Nakano Glenn -- Japanese American Women During World War Ii / Valerie Matsumoto -- Oral History And The Study Of Sexuality In The Lesbian Community : Buffalo, New York, 1940-1960 / Madeline D. Davis, Elizabeth Lapovsky Kennedy -- Race And Value : Black And White Illegitimate Babies, In The U.s., 1945-1965 / Rickie Solinger -- (cont.) Ladies' Day At The Capitol : Women Strike For Peace Versus Huac / Amy Swerdlow -- To Become An American Woman : Education And Sex Role Socialization Of The Vietnamese Immigrant Woman / Gail Paradise Kelly -- Changing Women : The Crosscurrents Of American Indian Feminie Identity / Rebecca Tsosie -- The Development Of Chicana Feminist Discourse, 1970-1980 / Alma A. Garcia -- Equal Employment Opportunity Commission Vs. Sears, Roebuck And Company : A Personal Account / Alice Kessler-harris -- (cont.) The Last Taboo / Paula Giddings -- Teaching The Differences Among Women From A Historical Perspective : Rethinking Race And Gender As Social Categories / Tessie Liu. Edited By Vicki L. Ruiz And Ellen Carol Dubois. Includes Bibliographical References (p. 585-605) And Index.",en,2,"Height: 10 Inches, Length: 2 Inches, Weight: 1.00089866948 pounds, Width: 7 Inches",41.95,https://images.isbndb.com/covers/89/24/9780415908924.jpg,Success,44.0,21.5
0-415-90892-2,Unequal Sisters: A Multicultural Reader in U.S. Women's History,,Routledge,576.0,1994-04-10,"Women--History--Cross-cultural studies, Women--United States--History--Cross-cultural studies, Sex role--History--Cross-cultural studies, Sex role--United States--History--Cross-cultural studies, African American women--History, Minority women--History, Minority women--United States--History, HQ1410 .U54 1994, 305.4/0973",Paperback,"Through The Presentation Of Thirty-six Essays, This Volume Addresses Issues Of Race, Ethnicity, Religion, And Sexuality, Providing An Inclusive History Of U.s. Women. These Essays Also Incorporate Many New Developments In Women's History -- Emerging Views On American Women In Global Perspective, Considerations Of Masculinity, Explorations Of Women Of Privilege, And Increased Emphasis On Lesbians And Jewish Women. Addressing Questions Regarding The Rise Of Multiculturalism Its Impact On Women's History, Political Changes, And The Hope For A More Equitable Future, This Work Provides A Commentary On What It Means To Be A Woman In The United States In Modern Times. Beyond The Search For Sisterhood : American Women's History In The 1980s / Nancy A. Hewitt -- Female Slaves : Sex Roles And Status In The Antebellum Plantation South / Deborah Gray White -- Cherokee Women And The Trail Of Tears / Theda Purdue -- To Earn Her Daily Bread : Housework And Antebellum Working-class Subsistence / Jeanne Boydston -- La Tules Of Image And Reality : Euro-american Attitudes And Legend Formation On A Spanish-mexican Frontier / Deena J. González -- (cont.) Native American Women And Agriculture : A Seneca Case Study / Joan M. Jensen -- The Domestication Of Politics : Women And American Political Society, 1780-1920 / Paula Baker -- Women, Children, And The Uses Of The Streets : Class And Gender Conflict In New York City, 1850-1860 / Christine Stansell -- The Reputation Of A Lady : Sarah Ballenden And The Foss-pelly Scandal / Sylvia Van Kirk -- Gender Systems In Conflict : The Marriages Of Mission-educated Chinese American Women, 1874-1939 / Peggy Pascoe -- Black And White Visions Of Welfare : Women's Welfare Activism, 1890-1945 / Linda Gordon -- Sexual Geography And Gender Economy : The Furnished-room Districts Of Chicago, 1890--1930 / Joanne Meyerowitz -- The Uprising Of The Thirty Thousand / Meredith Tax -- (cont.) Working Women, Class Relations, And Suffrage Militance : Harriot Stanton Blatch And The New York Woman Suffrage Movement, 1894-1909 -- The Social Awakening Of Chinese American Women As Reported In Chung Sai Yat Po, 1900-1911 / Judy Yung -- The Emergence Of Feminism In Puerto Rico / Yamila Azize-vargas -- Womanist Consciousness : Maggie Lena Walker And The Independent Order Of Saint Luke / Elsa Barkley Brown -- Go After The Women : Americanization And The Mexican Immigrant Woman, 1915-1929 / George J. Sanchez -- Dead Ends Or Gold Mines? Using Missionnary Records In Mexican American Women's History / Vicki L. Ruiz -- (cont.) Crossed Boundaries In Interracial Chicago : Philipino American Families Since 1925 / Barbara M. Posadas -- It Jus Be's Dat Way Sometime : The Politics Of Women's Blues / Hazel V. Carby -- Rape And The Inner Lives Of Black Women In The Middle West : Preliminary Thoughts On The Culture Of Dissemblance / Darlene Clark Hine -- Disorderly Women : Gender And Labor Militancy In The Appalachain South / Jacquelyn Dowd Hall -- Making Faces : The Cosmetics Industry And The Cultural Construction Of Gender, 1890-1930 / Kathy Peiss -- (cont.) Raiz Fuerte : Oral History And Mexicana Farmworkers / Devra Anne Weber -- From Servitude To Service Work : Historical Continuites In The Racial Division Of Paid Reproductive Labor / Evelyn Nakano Glenn -- Japanese American Women During World War Ii / Valerie Matsumoto -- Oral History And The Study Of Sexuality In The Lesbian Community : Buffalo, New York, 1940-1960 / Madeline D. Davis, Elizabeth Lapovsky Kennedy -- Race And Value : Black And White Illegitimate Babies, In The U.s., 1945-1965 / Rickie Solinger -- (cont.) Ladies' Day At The Capitol : Women Strike For Peace Versus Huac / Amy Swerdlow -- To Become An American Woman : Education And Sex Role Socialization Of The Vietnamese Immigrant Woman / Gail Paradise Kelly -- Changing Women : The Crosscurrents Of American Indian Feminie Identity / Rebecca Tsosie -- The Development Of Chicana Feminist Discourse, 1970-1980 / Alma A. Garcia -- Equal Employment Opportunity Commission Vs. Sears, Roebuck And Company : A Personal Account / Alice Kessler-harris -- (cont.) The Last Taboo / Paula Giddings -- Teaching The Differences Among Women From A Historical Perspective : Rethinking Race And Gender As Social Categories / Tessie Liu. Edited By Vicki L. Ruiz And Ellen Carol Dubois. Includes Bibliographical References (p. 585-605) And Index.",en,2,"Height: 10 Inches, Length: 2 Inches, Weight: 1.00089866948 pounds, Width: 7 Inches",41.95,https://images.isbndb.com/covers/89/24/9780415908924.jpg,Success,51.0,21.5
1-890759-03-1,Inspired Philanthropy : Creating a Giving Plan : A Workbook,"Gary, Tracy, Kohner, Melissa",Chardon Pr,105.0,1998-09-01,,Paperback,,en,,"Height: 10 Inches, Length: 0.5 Inches, Weight: 1.01 Pounds, Width: 8.25 Inches",20.0,https://images.isbndb.com/covers/90/32/9781890759032.jpg,Success,101.0,21.5
1-891305-02-6,Men Seeking Men: Adventures in Gay Personals,Michael Lassell,Painted Leaf Pr,231.0,1998,"Gay men--Social life and customs, Gay men--United States--Social life and customs, Gay men--Sexual behavior, Gay men--United States--Sexual behavior, Personals, Personals--United States, Dating (Social customs), Dating (Social customs)--United States, Gay men--Sexual behavior--United States, Gay personals, Gay personals--United States, HQ76.2.U5 .M47 1998, 306.76/62/0973",Paperback,"Ever take out a personal ad and have it turn out to be a nightmare -- or a night of sheer heaven? Ever even fantasize about doing so? Well, poet and editor Michael Lassell has compiled the experiences of 30 writers into a hot and wild collection called <i>Men Seeking Men</i>, and its tales of personal ads and those who create them range from the sublime to the ridiculous. We've got the editor in his own words describing the process of this entertaining -- and eye-opening -- book from its conception to his own run-in with the personal ads.",en,,"Height: 9.25 Inches, Length: 6 Inches, Weight: 0.8 Pounds, Width: 0.5 Inches",1.99,https://images.isbndb.com/covers/50/23/9781891305023.jpg,Success,84.0,21.5
0-9664722-0-9,How to Kill Your Willie Lynch,"Staten, Lawanda M., Staten, Lawanda, M.",Lawanda m Staten,128.0,1997-03-01,,Mass Market Paperback,,en,2,,0.0,https://images.isbndb.com/covers/22/02/9780966472202.jpg,Success,46.0,21.5
0-8135-2599-3,"God Gave Us The Right: Conservative Catholic, Evangelical Protestant, and Orthodox Jewish Women Grapple with Feminism","Manning, Christel",Rutgers University Press,304.0,1999-01-01,"Feminism, Religious Aspects, Christianity, Conservatism, Christian Women, Religious Life, Judaism, Jewish Women",Paperback,"A Comparative Study Of Women Who Have Converted Or Returned To Conservative Protestant, Catholic, And Jewish Communities, Looking At The Way They Reconcile Modern Secular Ideas--feminism In Particular--with The Demands And Rewards Of Traditional Religious Participation. Pt. I. Who Are We Talking To? Ch. 1. Stories Of Ordinary Women. Ch. 2. The Rhetoric Of The Elite. Ch. 3. Three Conservative Religious Communities -- Pt. Ii. Yes To Feminist Values. Ch. 4. Feminists In Society. Ch. 5. Traditionalists In Church And Synagogue. Ch. 6. But What About The Home? Ch. 7. Understanding Inconsistency -- Pt. Iii. No To The Feminist Movement. Ch. 8. Profeminist Or Antifeminist? Ch. 9. Conflict With Secular America -- Abortion And Homosexuality. Ch. 10. Understanding The Differences -- Appendix A. Survey And Interview Questions -- Appendix B. Glossary Of Hebrew And Yiddish Terms. Christel J. Manning. Includes Bibliographical References (p. 257-267) And Index.",en,58935th,"Height: 9 Inches, Length: 6 Inches, Weight: 1.00089866948 Pounds, Width: 0.9 Inches",32.95,https://images.isbndb.com/covers/59/90/9780813525990.jpg,Success,108.0,21.5
