ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-8071-1811-7,The Governor of Desire: Poems,"Morgan, Elizabeth Seydel",Louisiana State Univ Pr,60.0,1993,,Hardcover,,en,,"Height: 9.5 Inches, Length: 6 Inches, Weight: 1 Pounds, Width: 0.5 Inches",26.95,https://images.isbndb.com/covers/81/15/9780807118115.jpg,Success,51.0,16.4
0-446-36462-2,The Children of Men,"James, P. D.",Warner Books,351.0,1994-02-01,,Mass Market Paperback,,en,,"Height: 6.875 Inches, Length: 4.25 Inches, Weight: 0.4 Pounds, Width: 0.875 Inches",0.0,https://images.isbndb.com/covers/46/21/9780446364621.jpg,Success,89.0,16.4
0-472-08246-9,"The History of Mary Prince, A West Indian Slave, Related by Herself",,University of Michigan Press,144.0,1993-08-01,"Fugitive Slaves, Biography, Slavery",Paperback,"Mary Prince was the first black British woman to escape from slavery and publish a record of her experiences. In this unique document, Mary Prince vividly recalls her life as a slave in Bermuda, Turks Island, and Antigua, her rebellion against physical and psychological degradation, and her eventual escape to London in 1828.<br>
First published in London and Edinburgh in 1831, and well into its third edition that year, <i>The History of Mary Prince</i> inflamed public opinion and created political havoc. Never before had the sufferings and indignities of enslavement been seen through the eyes of a woman--a woman struggling for freedom in the face of great odds.<br>
Moira Ferguson's edition of the book added an introduction, annotations, and appendices. The book has found popularity both in the classroom and with the general public. Recently, an adaptation of the memoirs of Mary Prince appeared as one segment of ""A Skirt Through History,"" a six-part feature film series produced by the BBC. Mary Prince's story has also been the centerpiece of BBC radio broadcasts.<br>
In this revised and expanded edition of <i>The History of Mary Prince,</i> Ferguson has added new material, based on her extensive research in Bermuda and London. The book includes new details of Mary Prince's experiences as a freewoman in England, the transcripts of several libel cases brought against her, and the reactions of British society, as seen in prominent periodicals of the day, against the original publication of <i>The History of Mary Prince.</i> This new material brings greater depth and detail and serves to more fully illustrate and contextualize the life of this remarkable woman.<br>
Moira Ferguson is James E.Ryan Professor of English and Women's Literature, University of Nebraska.<br>


                        <p>""Interesting and highly valuable first-person narrative of a woman slave who details her experiences in Bermuda and Antigua and also in Britain where she was employed by abolitionist Thomas Pringle. Sheds light on women's roles and experiences, and on slave system in islands. Prince was first known woman who rebelled from slavery and wrote her own account. First published in 1831, work was eagerly embraced by antislavery groups""--Handbook of Latin American Studies, v. 58.
</p>",en,1,"Height: 8 Inches, Length: 5.5 Inches, Weight: 0.440924524 Pounds, Width: 0.25 Inches",14.95,https://images.isbndb.com/covers/24/69/9780472082469.jpg,Success,41.0,16.4
0-7006-0605-X,Good Sex: Perspectives on Sexual Ethics,"Belliotti, Raymond A.",University Press of Kansas,328.0,1993-10-04,"Philosophy, Ethics & Moral Philosophy",Paperback,"<p>Rules about sexuality, written and unwritten, have existed in every culture as have disagreements over what is and isn't acceptable. Must morally permissible sex have only one function? Must it be heterosexual? Must it occur within the confines of the institution of marriage? Must it be accompanied by requisite emotions such as love and intimacy?<p>Addressing questions of sexuality that philosophers have pondered for centuries, Raymond Belliotti covers a myriad of issues, including the origin of gender and reproductive roles , the function of morally permissible sex, heterosexuality and homosexuality, mutual consent, and extramarital sex. Looking at sexual morality in both a historical and a contemporary context, he provides a critical survey of various philosophies, from ancient Greek dualism to feminism, and distinguishes morally permissible sex from morally ideal sex, maximally fulfilling sex, and prudentially sound sex.<p> In addition, Belliotti advances and defends a new and provocative five-tier framework for sexual ethics. This framework requires examination of the presence of libertarian agreement; a contextual attentiveness to general moral precepts; an analysis of economic and sexual exploitation; consideration of third party effects; and an understanding of the effects of sexual activity on wider social contexts. By applying it to heterosexuality, homosexuality, bestiality, necrophilia, incest, and prostitution, Belliotti connects sexual ethics to sociopolitical theory and certain core philosophical concerns. In addition, he develops a new theory of sexual ethics that aspires to mediate the tensions between mainstream Western moralities and their leftist and feminist critics.<p> Sexual activity is unquestionably one of the most powerfully animating human drives. By examining the ethics of sexuality, Belliotti reveals much about the people we are and the people we might become.<p></p>",en,New ed.,"Height: 8.97 Inches, Length: 5.96 Inches, Weight: 1.51898498518 Pounds, Width: 0.97 Inches",16.95,https://images.isbndb.com/covers/60/54/9780700606054.jpg,Success,67.0,16.4
1-55934-048-7,Weight Training for Women,"Thomas D. Fahey, Gayle Hutchinson",Mayfield Publishing Company,189.0,1992-10-12,,Paperback,,en,,"Height: 9.25 Inches, Length: 7.3 Inches, Weight: 0.80027801106 Pounds, Width: 0.5 Inches",1.99,https://images.isbndb.com/covers/04/89/9781559340489.jpg,Success,44.0,16.4
0-553-56024-7,"Dying for Chocolate (Goldy Culinary Mysteries, Book 2)",Diane Mott Davidson,Crimeline,352.0,1993-11-01,,Mass Market Paperback,"<p><P><b>The Caterer</b><br><br>Meet Goldy Bear: a bright, opinionated, wildly inventive caterer whose&#160;&#160;personal life has become a recipe for disaster. She's got&#160;&#160;an abusive ex-husband who's into making tasteless threats, a rash of mounting bills that are taking a huge bite out of her budget, and two enticing&#160;&#160;men knocking on her door.<br><br><b>The Dish</b><br><br>Now determined to take control of her life, Goldy&#160;&#160;moves her business and her son to ritzy Aspen&#160;&#160;Meadow Country Club, where she accepts a job as a&#160;&#160;live-in cook. But just as she's beginning to think&#160;&#160;she's got it made--catering decadent dinners and&#160;&#160;posh society picnics and enjoying the favors of&#160;&#160;Philip Miller, a handsome local shrink, and Tom Shulz,&#160;&#160;her more-than-friendly neighborhood cop--the&#160;&#160;dishy doctor inexplicably drives his&#160;&#160;BMW into an oncoming bus.<br><br><br><b>The Unsavory&#160;&#160;Killer</b><br><br>Convinced that Philip's bizarre&#160;&#160;death was no accident, Goldy decides to do a little&#160;&#160;investigating of her own. But sifting through the&#160;&#160;unpalatable secrets of the dead doc's life will&#160;&#160;toss her into a case seasoned with unexpected danger&#160;&#160;and even more unexpected revelations--the kind that could get a caterer and the son she loves. . .killed.</p><h3>Publishers Weekly</h3><p>In this perky mystery complete with toothsome hi-cal recipes, Davidson ( Catering to Nobody ) brings back Goldy Bear, the cherubic culinary sleuth with Shirley Temple curls. Fleeing her abusive ex-spouse, a physician she dubs ``The Jerk,'' Goldy and her teenage son Arch find a snug third-floor refuge in the Aspen Meadow, Colo., mansion of quirky Gen. Bo Farquhar, a retired munitions and terrorist pro who breezily detonates bombs while gardening and bird-watching. As the general's live-in gourmet cook, Goldly still has time to run Goldilocks' Catering and juggle two suitors--attractive psychiatrist Philip Miller and comfortably chubby cop Tom Schultz. Philip's shocking death--he careens off a cliff in a BMW after munching her brunch--casts suspicion on Goldy. Which of her foes might want to frame her? And who is the critic writing vicious reviews of her cooking in the Mountain Journal ? The plot spins along in good-humored fashion, while Goldy continues to whip up goodies for events like a disastrous ``aphrodisiac dinner'' for eight and a barbecue at which her luscious dessert smashes on the floor. When Arch vanishes, Goldly panics, but the author makes sure that all enigmas wind up in solutions that will surprise and please. (Aug.)</p>",en,~,"Height: 6.73 Inches, Length: 4.2 Inches, Weight: 0.3747858454 Pounds, Width: 0.87 Inches",7.99,https://images.isbndb.com/covers/02/44/9780553560244.jpg,Success,88.0,16.4
0-29277-647-0,Gay and Lesbian Themes in Latin American Writing (Texas Pan American Series),"Foster, David William",University of Texas Press,192.0,1991-10-01,,Paperback,,en,1,"Height: 9 Inches, Length: 6 Inches, Weight: 0.64374980504 Pounds, Width: 0.5 Inches",19.95,https://images.isbndb.com/covers/64/70/9780292776470.jpg,Success,48.0,16.4
0-8101-1083-0,A Stein Reader,"Stein, Gertrude",Northwestern University Press,624.0,1993-10-15,,Paperback,"<p>This important collection presents Stein for the first time in her brilliant modernity. Ulla E. Dydo's groundbreaking textual scholarship demonstrates Stein's constant questioning of the conventions of language, writing, and reading and her stunning subversion of the authority of language. A Stein Reader changes the balance of work in print, concentrating on Stein's experimental work and including many key works that are virtually unknown or unavailable.</p>",en,1,"Height: 9.25 Inches, Length: 6.125 Inches, Weight: 2.0172296973 Pounds, Width: 1.6 Inches",30.0,https://images.isbndb.com/covers/08/30/9780810110830.jpg,Success,47.0,16.4
0-8147-4646-2,Changing Our Minds: Lesbian Feminism and Psychology (The Cutting Edge: Lesbian Life and Literature Series),"Kitzinger, Celia, Perkins, Rachel",NYU Press,232.0,1993-09-01,"Lesbians, Psychology, Lesbian Feminism, Lesbian Feminist Theory, Feminist Psychology",Paperback,"<p><p>thoughtful, Probing, And Caring. . . Destined For Distinction As One Of The Best Books Of The Year.<br>&#151;janice G. Raymond Author Of <i>women As Wombs&#58; Reproductive Technologies And The Battle Over Women's Freedom</i> And <i>a Passion For Friends</i></p><p><i>changing Our Minds</i> Is A Brave, Invigorating, And Important Book. . . Essential Reading For Anyone In, Or Anyone Who Studies, The Helping Professions; It Is Even More Essential For Any Woman In Distress Who Wants 'help'.<br>&#151;phyllis Chesler, Ph.d.<br>author Of <i>women And Madness, About Men</i>, And <i>mothers On Trial&#58; The Battle For Children And Custody</i></p><p>a Wide-ranging, Hard-hitting Analysis Of Psychology And Its Dangers. <i>changing Our Minds</i> Should Be Compulsory Reading For All Psychologists And Deserves A Place On Every Feminist's Bookshelf.<br>&#151;sue Wilkinson Editor Of <i>feminism & Psychology&#58; An International Journal</i></p><p>women Today Are Being Instructed On How They Can Raise Their Self-esteem, Love Their Inner Child, Survive Their Toxic Families, Overcome Codependency, And Experience A Revolution From Within. By Holding Up The Ideal Of A Pure And Happy Inner Core, Psychotherapists Refuse To Acknowledge That A Certain Degree Of Unhappiness Or Dissatisfaction Is A Routine Part Of Life And Not Necessarily A Cause For Therapy. Lesbians Specifically Are Now Guided To Define Themselves According To Their Frailties, Inadequacies, And Insecurities.</p><p>an Incisive Critique Of Contemporary Feminist Psychology And Therapy, <i>changing Our Minds</i> Argues Not Just That The Current Practice Of Psychology Is Flawed, But That The Whole Idea Of Psychology Runs Counter To Manytenets Of Lesbian Feminist Politics. Recognizing That Many Lesbians Do Feel Unhappy And Experience A Range Of Problems That Detract From Their Well-being, <i>changing Our Minds</i> Makes Positive, Prescriptive Suggestions For Non-psychological Ways Of Understanding And Dealing With Emotional Distress. </p><p>written In A Lively And Engaging Style, <i>changing Our Minds</i> Is Required Reading For Anyone Who Has Ever Been In Therapy Or Is Close To Someone Who Has, And For Lesbians, Feminists, Psychologists, Psychotherapists, Students Of Psychology And Women's Studies, And Anyone With An Interest In The Development Of Lesbian Feminist Theory, Ethics, And Practice.</p><br></p>",en,,"Height: 8 Inches, Length: 5 Inches, Weight: 0.59 Pounds, Width: 0.53 Inches",27.0,https://images.isbndb.com/covers/64/62/9780814746462.jpg,Success,47.0,16.4
0-226-26152-2,The Lesbian Issue: Essays from Signs,,University of Chicago Press Journals,326.0,1985-05-15,"Social Sciences, General",Paperback,"<p><p>This important collection of articles reflects the growing recognition that the study of women whose primary relation is to other women makes a vital contribution to feminist scholarship. A milestone in lesbian studies - a field often trivialized, ignored, or denied, and always controversial - this volume enriches and enlarges our understanding of women in culture and society. <p></p>",en,First Edition,"Height: 0.69 Inches, Length: 9.01 Inches, Weight: 0.9369646135 Pounds, Width: 6.08 Inches",22.95,https://images.isbndb.com/covers/15/22/9780226261522.jpg,Success,47.0,16.4
0-312-89000-1,"Wraeththu: The Enchantments of Flesh and Spirit, The Bewitchments of Love and Hate, The Fulfilments of Fate and Desire","Constantine, Storm",Orb Books,800.0,1993-10-15,,Paperback,"<p><P>In this powerful and elegant story set in a future Earth very different from our own, a new kind of human has evolved to challenge the dominion of <i>Homo sapiens.</i> This new breed is stronger, smarter, and far more beautiful than their parent race, and are endowed with psychic as well as physical gifts. They are destined to supplant humanity as we know it, but humanity won't die without a struggle.<P>Here at last in a single volume are all three of Constantine's Wraeththu trilogy&#58; <i>The Enchantments of Flesh and Spirit, The Bewitchments of Love and Hate, </i>and <i>The Fulfilments of Fate and Desire.</i></p>",en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 1.9510910187 Pounds, Width: 1.77 Inches",40.99,https://images.isbndb.com/covers/00/01/9780312890001.jpg,Success,121.0,16.4
0-87805-651-3,Conversations with Louise Erdrich and Michael Dorris (Literary Conversations),"Erdrich, Louise",University Press of Mississippi,262.0,1998-01-01,,Hardcover,"Louise Erdrich and Michael Dorris, perhaps the most prominent writers of Native American descent, collaborate on all their works. In these interviews, conducted both separately and jointly, they discuss how their writing moves from conception to completion and how The Beet Queen, Tracks, A Yellow Raft in Blue Water, and The Crown of Columbus have been enhanced by both their artistic and their matrimonial union. Being of mixed blood and having lived in both white and Indian worlds, they give an original perspective on American society. Sometimes with humor and always with refreshing candor, their discussions undermine the damaging stereotypes of American Indians. Some of the interviews focus on their nonfiction book The Broken Cord, which recounts the struggle to solve their adopted son's health problems from fetal alcohol syndrome. Included also are two recent interviews published here for the first time. In this collection Erdrich and Dorris tell why they have chosen to write about many varying subjects and why they refuse to be imprisoned in a literary ghetto of writers whose only subjects are Native Americans.",en,,"Height: 9.5 Inches, Length: 6.5 Inches, Width: 1 Inches",39.5,https://images.isbndb.com/covers/65/14/9780878056514.jpg,Success,67.0,16.4
0-935312-07-2,Lesbian Studies,"Cruikshank, M.",The Feminist Press at CUNY,286.0,1982,,Paperback,"Dyke In Academe (ii) / Paula Bennett -- Black Lesbians In Academia : Visible Invisibility / Doris Davenport -- Out At The University : Myth And Reality / Toni A.h. Mcnaron -- I Lead Two Lives : Confessions Of A Closet Baptist / Mab Segrest -- Harassment In Rural America / Sue Sturtz -- Sexual Energy In The Classroom / Jan Gurko -- Kissing/against The Light : A Look At Lesbian Poetry / Elly Bulkin -- Lesbian Literature : A Third World Feminist Perspective / Cherrie Moraga And Barbara Smith -- Homophobia In The Classroom / Nancy Manahan -- Teaching The Psychology Of Women : A Lesbian Feminist Perspective / Coralyn Fontaine -- Teaching About Jewish Lesbians In Literature : From Zeitl And Rickel To The Tree Of Begats / Evelyn Torton Beck -- A Journey Into Otherness : Teaching The Well Of Loneliness / Toni A.h. Mcnaron. Learning Through Teaching : A Lesbianism Course In 1972 / Madeline Davis -- But What About Men ...? / Clare Bright -- Black Lesbians Before 1970 : A Bibliographical Essay / J.r. Roberts -- Resources For Lesbian History / Estelle Freedman -- Who Hid Lesbian History? / Lillian Faderman -- Lesbian Biography, Biography Of Lesbians / Frances Doughty -- One Out Of Thirty : Lesbianism In Women's Studies Textbooks / Bonnie Zimmerman -- Lesbian Images In Women's Literature Anthologies / Kathy Hickok -- Is Feminist Criticism Really Feminist? / Becky Birtha -- The Lesbian Periodicals Index / Clare Potter -- Note On Reading A Subject In Periodical Indexes / Ida V.s.w Red -- Older Lesbians / Matile Poor -- Toward A Laboratory Of One's Own : Lesbians In Science / H. Patricia Hynes -- Lesbians In Physical Education And Sport / Linn Ni Cobhan. Love Between Women In Prison / Karlene Faith -- A Lesbian Perspective On Women's Studies / Marilyn Frye. Edited By Margaret Cruikshank. Includes Index. Bibliography: P. [237]-273.",en,,Weight: 1.0471957445 Pounds,15.95,https://images.isbndb.com/covers/20/72/9780935312072.jpg,Success,47.0,16.4
0-8118-0390-2,Imogen Cunningham: Ideas without End A Life and Photographs,"Lorenz, Richard",Chronicle Books,160.0,1993,"Cunningham, Imogen , 1883-1976, Photographers, Photographers--United States--Biography, Photography, Artistic, TR140.C78 L67 1993, 770/.92 B",Hardcover,"Imogen Cunningham (1883-1976) Was A Pioneer Of Modern Twentieth-century Photography, An Artist Whose Work Significantly Contributed To The Acceptance Of The Medium As An Art Form. This Volume Offers The First Retrospective Examination Of Her Life's Work, Which Spanned Some Seventy Years, And Features Many Previously Unpublished, Remarkable Images. This Definitive Review Is Drawn Primarily From Cunningham's Archives At The Imogen Cunningham Trust, The Most Complete Collection Of Her Prints And Negatives In The World. As An Early But Undeclared Feminist, Cunningham Was One Of The First Women To Make A Successful Living As A Photographer. She Established A Professional Studio In Seattle In 1910, And During This Early Period, She Created Not Only Commercial Portraiture But A Body Of Pictorialist Imagery Often Based On Poetic And Allegorical Themes - Although Her Use Of Nude Male And Female Figures Was Considered Scandalous. After Moving To California In 1917, Cunningham Developed A Keener, More Penetrating Vision, Exemplified By Her Botanical And Nude Figure Studies Of The 1920s. Her Experiments With Multiple Imagery And Double Exposure Throughout The 1920s And 1930s Defined Her As The Most Sophisticated, Experimental, And Europe-oriented Photographer On The West Coast. Imogen Cunningham Chronicles The Photographer's Friendships With Edward Weston, Ansel Adams, Alfred Stieglitz, And Dorothea Lange, As Well As Her Portrait Sessions With Leading Artists, Musicians, And Dancers. Her Stylistic Evolution Toward A Humanistic, Documentary Street Photography And The Development Of Her Signature Environmental Portraiture Are Well Illustrated By Many Compelling And Eloquent Images. More Than 120 Duotone Plates Reveal The Extraordinary And Eclectic Range Of Her Landscapes, Architectural Studies, Still Lifes, And Portraiture. By The Time Of Her Death In 1976 At The Age Of Ninety-three, Cunningham Had Become A Living Legend. Photography Had Come To Be Taken As A Serious Art Form, And Imogen Was Its Reigning Queen. The Images In This Book Form A Testament To Her Life's Work, Her Spirit, And Her Complex Vision. Acknowledgments -- Preface -- Learning To See -- California And A New Vision -- Stolen Pictures -- On Green Street -- Ideas Without End -- Notes -- Plates. Richard Lorenz. Includes Bibliographical References (p. 173-178) And Index.",en,First Edition,"Height: 10.4 Inches, Length: 10 Inches, Width: 1 Inches",35.0,https://images.isbndb.com/covers/39/08/9780811803908.jpg,Success,82.0,16.4
