PageNumber,Text,ISBNs
24,"Feminist Bookstore News
ABA '95
Convention
Report
Things were quite calm at ABA until
the FBN crew rode into town. Left
to right: Jenn Tust, Carol Seajay,
Beth Morgan. Thanks to Ten Speed
Press for the use of their sheep.
By Carol Seajay were harassed and threatened when they tried to
distributefliers. By theend ofthe demonstration three
ABA-Chicago should have been the best ABA in peoplehad been arrested.
years. Instead it was marred by major abuses of First The demonstration to protest Gingrich’s policies
Amendment rights and free speech violations (includ- was organized by a coalition of groups including dis-
ing three arrests); construction hassles and ineffective ability activists, unions, senior citizens, advocates for
shuttle bus management that lead to 11⁄ -2 hour waits the elderly, advocates for homeless people, immi-
for shuttles in exhaust-filled tunnels and halls; and a grants and, reportedly, the Chicago NOW. Many
seemingly endless series of insults to booksellers in booksellers and ABA exhibitors also wanted ABA —
general, and to women and minorities in particular.
Other than that, Mrs. Lincoln, it was a great show. were about ABA being used as a platform to espouse
Gingrich’s policies and about the process by which the
No Newits! invitation was issued.
There was a marked lack of See “They Arrest Sales Reps, Don’t They” else-
enthusiasm for ABA's decision where in this issue, for details.
to invite Newt Gingrich to speak
at ABA. “No Newts” buttons X Logistics
(provided by Syracuse Cultural This year’s convention was also marred by logisti-
Workers) were among the hottest cal problems that were exacerbated by poor planning.
items on the floor. Word was that there would be a Transportation problems were attributed to “con-
demonstration at the Monday “Power Lunch” where struction problems” and to the 10,000+ people attend-
Newt was to speak and, when Monday arrived, about ing the Chicago Blues Festival which slowed traffic on
150 or so ABA-registered booksellers and exhibitors Lake Shore Drive, the main artery leading to the Con-
and 300 or more people from the Chicago community vention Center. But the real problems were rooted in
turned out to protest Gingrich’s policies and/or to planning that failed to take these situations into ac-
protest his presence at ABA. count. With 50% of the exhibit hall’s access roads
The McCormick Place security force, however, closed due to construction, it would have been wise to
seemed to be unfamiliar with such concepts as the direct some of the cabs and shuttles to the other build-
First Amendment. Sue Ostfield, an InBook rep, was ing and direct convention goers across the walkway
arrested for passing out fliers, and many others to the desired building, rather than letting shuttle
Volume 18 Number 2 21 July/August 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:30 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
25,"Feminist Bookstore News
busses and cabs back up for blocks on Lakeshore drive,
engendering 15-30 minute delays in disembarking.
The most dangerous situation occured Saturday
evening when the show closed and booksellers and
exhibitors left the floor and followed signs to shuttle
busses and cabs. But instead of transporation, conven-
tion goers found themselves in a nightmare that, for
some convention goers, lasted as long as two hours. A
shortage of cabs and shuttle busses resulted in lines
that snaked back into “entry” halls that were jammed
shoulder to shoulder and were fed constantly by esca-
lators pulling people off the convention floor and
dumping them into what turned into holding pens,
where exits were blocked by people waiting for busses
and cabs. People couldn't get out the way they came
in because of the flood of people who were still coming
off the floor. Eventually the entire area was so packed
with people that there was no place for people coming
off the escalators to go, and people on the escalators
were forced to “walk” up the moving escalators to
keep from landing on the people below. One woman
fell but was not seriously injured. Several people be-
came sick from breathing exhaust fumes trapped in
the entry tunnel.
It’s hard to know what is more appalling: that this
situation came into being in the first place or that
neither Reed Exhibition staff nor McCormick Place
staff were present and able to remedy the situation or
even turn off the escalators.
As I came down the escalator I heard a woman
near me whisper, “My God, what if there'sa fire?” It
was only then that I looked out and saw the crush of
people below. I was, at the moment, traveling with a
group of dykes from The Aisle. As we hit the bottom
of the escalator we still had a choice: to move forward
into the crowd, or to walk around behind the escala-
tors and go out a door there. We turned, as if with one
mind, and went out the door, to find ourselves at the
underground cab stand — where there was a line
stretching back into the morass we had just left and
very few cabs outside. We looked for sunlight and
started walking down the tunnel with no idea where
we were going. We walked until we got to open sky,
grass and and could breathe freely. Eventually we
jay-walked across ten lanes of freeway traffic and
caught cabs on the other side that took us back to the
city. It seemed to be a much safer alternative than
going back into the convention center.
July/August 1995 22 Volume 18 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:30 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
26,"Feminist Bookstore News
Our cab driver showed us the print-out of up- here. One shouldn't have to feel that one is risking
coming conventions provided to cabbies — it listed their life to attend the ABA. It isn't an organizing
the ABA as expecting 20,000 people, (rather than the strategy that will increase ABA attendance.
40,000 people who normally show up for ABA con- The second part of the Town Meeting was no less
ventions), a fact that undoubtedly contributed to the disturbing than the first, both for the issues that were
dearth of cabs at the end of the day and may have, if raised and for the ones that weren't.
this same number was provided to McCormick Place No one seems to be pleased that next year’s ABA
food services, contributed to the shortage of of food is scheduled for June 15-17, but booksellers’ concerns
services and consequent long lines on the convention were brushed off with “You can’t go by what booksell-
floor all day Saturday. ers ask for, they all want something different” re-
sponses, which followed the “explanation” that the
ABA’s Town Hall & the Membership Meeting date was chosen because a corporate-publishers’
It’s always easier to talk about logistics than council had advised ABA that its members didn’t
politics. want to work over the Memorial Day weekend and
A significant portion of the “Town Meeting” suggested that some publishers might boycott if they
(which is designed for booksellers to express opinions didn’t get their way. Booksellers in the meeting failed
in a place that is handily removed from the Member- to see how their concerns (and their need to do ABA
ship meeting where binding motions can be passed to during a weekend to mitigate staffing problems) were
deal with problems) was given over to complaints and less important to the ABA infrastructure than the
apologies for some of the appalling logistical condi- needs of publishers.
tions. Construction was blamed for the problems. The
Chicago Blues Festival was blamed for slowing traffic
on Lakeshore Boulevard (and thus extending the time
for each bus’ round trips to hotels). Reed Exhibition
promised more food service in the days to come, and
much better organization in the bus lines, an increased
number of subway cars back to the city, and more.
And indeed, the end-of-the-day exit ran much more
smoothly the next two days. How much of that was
due to improved services and the increased staff pres-
sure, and how much was due to the fact that booksell-
ers started leaving the convention center at 4:30 rather
than risking another 6 PM fiasco, is an open question.
What is troubling is that these kinds of basic
problems should not have happened in the first place.
If half the access lanes are closed due to construction,
build an alternate route or use the access routes to the
other buildings, too. The Blues Festival is a Chicago
tradition, not a surprise move. If it creates problems
moving people out of McCormick Place, then more An African American bookseller asked why the
busses are needed. Cabbies found routes around the Blackboard Awards, which celebrate African Ameri-
Blues Festival that resulted in minimal delays: give can bookselling and literature, had been scheduled for
these routes to the shuttle bus drivers. If there is not presentation during the Newt Power Lunch. It was
adequate access to the building to get people out hard to tell from the response if no one at ABA had
safely, the Fire Department, if no one else, ought not noticed that the Award was scheduled during that
to allow more people to congregate than can be gotten event or if it hadn't occurred to anyone that the people
out of the building safely. We’re talking some pretty who turn out for that award would be offended by
basic and essential levels of convention organizing being forced to sit through Newt's speech. It was clear,
23 July/August 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:30 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
27,"Feminist Bookstore News
however, that nobody at ABA had noticed that all four authors — no women, no minorities — and other
of the authors that ABA put up for it's World Wide Web issues. In the “your so vain, I'll bet you think this note
grand opening were white men.... a situation that ABA is about you” department, it was pointed out to us that
promised to remedy in future programs, but without at least one ABA administrator became very nervous
making any actual commitment to keep these kinds of as a note circulated among the feminist bookstore
situations from ocurring, despite the fact that one book- contingent during the discussion about raising dues.
seller specifically raised the issue that “insensitivity” But, for once, rather than plotting the destruction of
seemed to be an ongoing theme at this meeting. the ABA, we were organizing car pools to the Before
Columbus Awards. Ah well, real life is rarely as excit-
ing as paranoia...
National Independent Bookstore Week
The workshop on NIBW was illuminating, if not
encouraging. Typical of ABA's other snafus at this
convention, The Wallis Group, the PR firm that in-
vented and implemented NIBW last year, was not
informed until after they had arrived at ABA that their
contract would not be renewed for NIBW ‘95. The
ABA administration and board have decided, instead,
to continue the program but to organize it in-house.
ABA's Marketing Manager, Jill Perlstein, will be doing
the primary organizing for the event with the aid of an
outside PR firm as needed.
NIBW 1995 will be held November 5-12, the same
dates as last year, which allows the posters and book-
The issues that weren’t raised were the executive marks to be recycled, as well as the design. The 1995
director's decision to invite Newt Gingrich to speak at “week” will run Sunday to Sunday this year rather
ABA despite the convention program committee's ex- than Saturday to Saturday.
press statement that Gingrich would not be a suitable Feminist Bookstore Network’s executive director
speaker at any ABA events; the ABA administration's met with the new organizer by phone prior to ABA to
failure (once again) to understand the difference be- encourage ABA to utilize some of the approaches that
tween censorship and censure; and the fact that this Feminist Bookstore Network found to be most useful
committee — along with nine other “input” commit- in organizing the very successful National Feminist
tees — have been disbanded indefinitely. Bookstore Week this spring. She also provided ABA
ABA's saving grace, at this point, seems to be the with sample copies of the NFBW media kit and the
memberships’ enthusiasm for the lawsuit. The mem- mailings to bookstores. Despite FB-Network’s strong
bership passed the dues increase nearly unanimously encouragement, ABA has decided not to mail NIBW
as an expression of support for the lawsuit. packets directly to the members, claiming that it isn't
During the Q&A session it was confirmed that “cost effective.” So members must, once again, request |
Barnes & Noble is a current member of ABA and “paid packets, a cumbersome procedure that slows plan-
dues in February to reconfirm their their support for ning for an event that, once again, has a very shortlead
ABA's goals.” time.
Feminist booksellers made it a point to wear our American Bookseller, however, will include slicks for
National Feminist Bookstore Week T-Shirts to the NIBW bookmarks. Watch for them in the August issue.
Membership & Board Meetings. Various Feminist
Bookstore Network members raised questions regard- And on the Floor...
ing ABA's ongoing support for NIBW, ABA's World The convention itself was satisfying. A record
Wide Web promotion that featured four white male number of “booksellers” attended — 9,548, compared
24 Volume 18 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:30 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
28,"Feminist Bookstore News
to 8,500 in Los Angeles in 94, 5,400 in Miami in '93, inist Bookstore Network is dealing with ABA’s cen-
and 6,500 in Anaheim in ‘92. True to promise, some tralization by moving our strategic planning confer-
corporate presses “downsized” their booths, but that ence to different locations around the country, rather
didn’t seem to affect their ability to do business with than relying on our pre-ABA conference to be our
booksellers. Fewer editorial people attended this primary meeting with member stores.
year’s ABA, and that did seem to have a negative
impact on the effectiveness of the convention. Book- ABA Promoting ABA
sellers from outside the midwest commented that the ABA seems to have done an excellent job of get-
absence of their sales reps made it harder to meet the ting promotion for this convention — much of it in
people in the booths that they needed to talk to. connection with Gingrich appearances and the anti-
Newt demonstrations. People Magazine ran a six-page
The Aisle spread on the convention as Newt saw it, and CNN
The Gay/Lesbian/Feminist aisle was an ABA- and C-Span broadcast Newt's Power Lunch speech.
sponsored section for the first time this year. The Whether booksellers or the bookselling trade will reap
overhead signs were great and greatly increased our any benefits from this publicity remains to be seen.
visability, but our entire section (as well as the multi-
cultural section and several others), were located be-
hind a cement block wall in the furthest reaches of the
hall, which significantly cut down on walk-by traffic.
ABA owes us a good location next year.
This was the first year in recent memory that we
didn’t have an aisle meeting, which was unfortunate
given that there were several issues that needed to be
discussed, including the three no-shows that depreci-
ated the image of the aisle, the sudden explosion in
magazine exhibitors, and the changing policy regard-
ing non-book oriented magazines and “skin” publica-
tions on the aisle.
Chicago
conve nC th ioic na -g bo o u i ns d a b or oe kal s e lc li et ry s a nn ed ed o f mf oe sr ts : a al l t rth eme e t nh -ings Feminist Bookstores/Publishers Dinner
dous variety of restaurants that serve real food, good The Feminist Bookstores/Feminist Publishers
hotels, decent transportation, community for every- Dinner, organized by Midge Stocker /Third Side
one, a fiesty independent booksellers association and Press, came off superbly this year. Over a hundred
a wealth of bookstores, including feminist, gay, and women, fairly equally divided between publishers
Black bookstores. And it is surrounded by booksellers and booksellers, filled the hall with a cheery roar of
who got in their cars and drove to ABA in record greetings and conversation. The dinner was served
numbers. family style and was one of the best 100+ people
As a home-base city for ABA, Chicago is a good dinners I've eaten in recent years! I did miss having
choice (or will be when the new convention center is some kind of program to tie it all together, or to move
finished). Time will tell if having a home-base city our vision or celebrate our unity. Did anyone sign up
serves booksellers. Will large numbers of booksellers to organize this event for next year?
jc uo sn tt in a u e m at to t e rt u r on f io tu t b, e io nr g i s A Bt Ah 'i ss fy ie ra sr t’ s m h idig wh e s ta t t ae pn pd ea an rc -e Feminist Bookstore Network Conference
ance in years? Will “outlying” booksellers make the Fifty-two women from 30 feminist bookstores
Chicago trip regularly or will an increasing part of the gathered for this year’s two-day FB-Network Confer-
business shift to the regionals’ trade shows? The Fem- ence. The first day focused on skill development: Mev
25 July/August 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:30 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
29,"Feminist Bookstore News
Photo page 21, Michele
Karisberg; pages 22, 23,
& 25, Jenn Tust; page 26
by River Artz.
Next year’s organizers
are Jane Brooke (Lam-
mas/DC) and River
Artz (Pandora Books/
Kalamazoo).
Hotels
FBN once again
booked two blocks of
hotel rooms, one in rock-
bottom “clean, safe, and
reasonably quiet” price
Miller (Amazon) did her superb Marketing and Out- range, and one a bit nicer, but still under $100/night
reach workshop, Ann Christophersen (Women and category. Both seemed to work out well, for the most
Children First) spoke on developing corporate sales, part, with the serious exception of not having any kind
Patty Callaghan (Brigit Books) discussed the effective of public gathering space to hang out and do the kind
use of advertising dollars. Kasha Songer, President of of networking that happens best in a jacuzzi at the end
The Mountains and Plains Booksellers Association of the day, etc. We'll try to remedy that in 1996!
(The Book Garden), ABA Board member Sandi Tor-
kildson (A Room of One’s Own) and Linda Bubon, Next Year
organizer, Independent Booksellers of Chicago
(W&CF) joined forces to discuss the benefits and re-
wards of working with local, regional, and national
bookselling organizations. Barb Wieser’s workshop
on developing and using a book- and sideline-buying
budget was one of the hits of the conference.
Breakout groups the next day covered customer O
service, coping with stress & burnout, author appear-
ances and events. Technology workshops looked at
ways to use the internet, bookweb, and CD-ROM
technologies to our benefit, as well as ordering strate-
gies for computerized and non-computerized stores.
We also elected Jane Troxell and Amy Blake to the
FB-Net Steering Committee. Mev Miller is the new
alternate. Barb Szlavko (Canadian rep), Theresa
Corrigan and Linda Bryant stay on the Steering Com-
mittee for a second year. In other FB-Net business we
developed further plans for the joint catalog, Feminist
Book Awards, National Feminist Bookstore Week,
Feminist Bookstore Camp (now scheduled for January
19-25, 1996 in California), the Feminist Writers’
Pledge, and other projects.
This year’s conference was organized by Barb
Wieser (Amazon) and Ann Christophersen (W&CF).
July/August 1995 26 Volume 18 Number 2
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:30 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
30,"Feminist Bookstore News
Don't They?
By Carol Seajay Phillips (New Society Press) decided
to take signs into the building so that
Three people were arrested — people attending the Power Lunch
two on highly implausible charges — could also see some aspect of the pro-
while exercising basic First Amend- |} test. They entered the lunchroom
ment Rights at this year’s ABA and through the doors on the plaza.
many others were harassed during } Sue walked to the back of the
ABA's Newt Gingrich-centered | room with a sign, that read “Where’s
“Power Lunch.” Many other conven- the Peace Dividend? More $ for Social
tion goers were prohibited from distrib- | Programs.” Sue Phillips started
uting leaflets, kept from attending the leafletting tables. Security guard
demonstration, threatened with arrest, Steve Frost came up to Sue Ostfield,
detained, or otherwise harassed. tore the sign out of her hands, and
ripped it up. At that point Sue went
InBook Rep Sue Ostfield outside and got more fliers.
Sue Ostfield, a commissioned sales rep for InBook, The doors to the lunchroom were blocked when
New Society, Samuel French Inc. and other publishers, she returned so she stood in the hallway outside the
was arrested, detained for six hours, harassed, booked, lunchroom and started passing out fliers to people
and charged with “assaulting a police officer.” who were interested. The same security guard ap-
Sue arrived at the East Building at about 12:00, proached her and said, “If you hand out those fliers
saw Newt at the podium, but didn’t see any demon- Y'Il arrest you for solicitation.”
stration anywhere in the building. Eventually she Sue refused to be intimidated and stated that she
found demonstrators outside on the plaza (well away was exercising her First Amendment rights. He in-
from The Lunch) and joined them, but on learning that sisted that passing out fliers was “against McCormick
demonstrators without ABA badges were being pre- Place policy.” Someone walked by who seemed to
vented from entering the building, she and Sue wanta flier, Sue extended one and then security guard
27 July/August 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:30 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
31,"Feminist Bookstore News
At approximately 2:00, Sue
| and the other two arrestees were
placed in handcuffs and taken to
the Central District Police Station
„.… | for booking.
| Despite announcements
made at ABA's press conference
later that afternoon to the effect
that registered ABA exhibitor Sue
Ostfield “was being released and
| would not be charged,” Sue was
held until 6PM, booked, jailed,
charged with assaulting a police
officer and scheduled for a hear-
ing on July 7.
ABA sent no observers to the
| police station and apparently
didn’t know about the arrest until
Sue was allowed a phone call
Frost and another guard, in Sue’s words, “grabbed me later that afternoon and called ABA herself, telling
and started dragging me away.” Sue demanded to be them that she was still in custody and had been
released, but the two guards whisked her into an charged with assault. ABA eventually went to bat for
elevator and took her into a basement room in the Sue, hired lawyers, applied pressure where possible,
security office that already held Craig Segal. and charges against Sue were dropped at a special
PWs Maureen O’Brien, who witnessed Sue’s ar- early hearing on June 20. Procedures to have her re-
rest, wrote in PW'’s June 26 issue, “We watched in cord expunged cannot be initiated until 30 days after
amazement as two huge McCormick security guards the hearing. As we go to press, Sue has yet to receive
roughly hauled Ostfield away from the scene while official notice that charges have been dropped.
stunned conventioneers shouted at the stop of their
lungs, They are arresting booksellers!!!’ ABA officials Craig Segal — Trespassing With a Ticket
eventually appeared on the scene, but did little to help ABA did not, however, see fit to take up Craig
defuse the situation, accepting the security guards’ Segal’s case. Craig and nine other Chicago community
story that the diminutive Ms. Ostfield had scratched members attended the Power Lunch “with the inten-
one of them.” tion of engaging Mr. Gingrich in dialogue” regarding
Sue was held at McCormick Place Security from the effects of his proposed budget cuts and other pol-
approximately 12:30 until 2:00, when she and the other icies on the lives of the elderly, the homeless, the
two arrestees were moved to a Chicago police station. disabled, children, immigrants and others.
The atmosphere in the room was consistently one of “We sat at tables around the room and, one by
harassment that included security guards screaming one, got up and tried to engage Newt on the issues,”
“solicitation” at her. Frost responded to her requests to Mr. Segal told FBN. Mr. Segal, a Chicago school
see a supervisor with “Read my badge, I am the super- teacher, was charged with describing how Newt's
visor.” When Sue said that she had a sales meeting at policies — such as the elimination of the hot lunch
1:00, his response was “I'm gonna ruin your day.” program — would affect his students, a discussion
Several people told FBN that they heard the security that was not, apparently, without impact, as Jonathan
guard insist that Sue had scratched him but that no Kozol got up and walked out of the lunch in protest
scratch was visible. This alleged (but not visible to the and then joined the demonstration.
eye) scratch was apparently the grounds for the When these protesters were removed from the
“assaulting an officer” charge that was filed against her. room, most of them were pushed outside into the
July/August 1995 28
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:30 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
32,"Feminist Bookstore News
main demonstration. Segal was separated from the
rest of the demonstrators, dragged through “a maze
of hallways” and sequestered in a small room. He
feared being isolated and then beaten and assaulted
and described the security guards as very abusive and
sarcastic. His ID was held and he was not allowed to
make calls, stand up, utinate, nor, eventually, to talk.
When he asked what he was being charged with he
was told “With making a fool of yourself.”
Later, when it became clear that Craig was to be
charged with Criminal Trespass, security guards re-
fused to believe that Craig had a ticket to the Power
Lunch or that anyone could get into the hall without
a badge. They also refused to call ABA for verification
of their analysis, a call that could have defused the
situation immediately. we'd prefer that the media frame our issues a bit
Mr. Segal was also handcuffed and taken to the differently,” Mr. Wilson told FBN. Contrary to rumors
Central District Police Station where he was booked, circulating at ABA, Mr. Wilson does not use a wheel-
jailed, and charged with Criminal Trespass. He was chair and was not arrested for passing out leaflets.
released at 6:30PM after bond had been set. His hearing At the end of the demonstration, after Mr.
is scheduled for July 7. Gingrich left, Mr. Wilson and a number of other
Whether one favors Mr. Segal’s action or disap- demonstrators formed a column lead by people in
proves, it is clearly inappropriate and absurd that wheelchairs, with the intention of entering the
anyone who paid $27 for a ticket to an ABA event building. Mr. Wilson told FBN that, as the column
should be charged with trespassing. ABA and neared the designated door, a priest was shoved out
ABFFE’s failure to take a stand against Mr. Segal’s the door and he [Tom] put his hands up to stop him.
trespassing charge is reprehensible. At the same time, Tom was pushed forward by the
crowd into a security guard who grabbed him. Tom
Tom Wilson tried to shake off the guard but stopped resisting
Tom Wilson, the third demon- when a second security guard grabbed him on the
strator who was arrested at ABA, other side and pulled him into the building. The
works with ADAPT (American Dis- two guards took him down an elevator and into a
abled for Attendant Programs room behind the security office.
Today), a national disability rights Mr. Wilson was taken to the Chicago police sta-
group that engages in direct action. Mr. Wilson told tion with the others, booked and charged with Crim-
FBN that before Gingrich’s recent rise to power, Gingrich inal Trespass and Battery. He was released later that
had promised to put forward legislation to advocate for afternoon. He is hopeful that charges will be dropped
personal assistants for disabled people who need them. as “the whole thing was a bit of a circus.”
ADAPT has previously coordinated a sit-in in the Mr. Wilson also reported that none of the people
Speaker's office, during which 19 people were arrested, in his group who use wheelchairs were arrested, but
and a demonstration at the Speaker's home, at which no noted that one of his coworkers was taken down
one was arrested because Mr. Gingrich’s landlord, the another hall by security guards during the attempt to
Methodist Church, refused to press charges. enter McCormick Place. A friend wearing a suit was
“The media may call us ‘hecklers’, but the able to follow, and the coworker was released.
demonstration definitely got word out that there are A Pattern of Harassment
people who don’t like Mr. Gingrich and his programs.
This demonštration received unusually heavy press The three arrests, distressing as they may be, were
coverage so it was a definite success for us, though only part of a much larger pattern of harassment and
29
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:30 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
33,"Feminist Bookstore News
New Society Press’ Sue Phillips, was told, while
standing in the hallway holding a placard, to “put
your sign down” by a McCormick Place security
guard. When she explained that she had a right to
stand peacefully and hold a sign, the security guard
grabbed it out of her hands and ripped it up. Later,
when she and Sue Ostfield returned to the hallway to
pass out more leaflets (she had earlier passed out
leaflets inside the lunchroom, but left when guards
told her not to leaflet there), she was told, “If you pass
out one more leaflet you're going to jail.” After Sue
Ostfield was hauled off, Sue Phillips was told, “We're
gonna arrest you, too, honey.”
Earlier that day, exhibitor Amy Bartell (Syracuse
Cultural Workers) had her badge confiscated and was
told that she'd be removed from the convention hall
and arrested for littering(!) if she continued to give
re ayt fliers to people who wanted them. Amy had been
e E T a nsi ton De standing at the top of the escalator, asking people if
pa they would like a leaflet when a McCormick Place
stss security guard asked her to stop fliering. Amy ex-
plained that she wasn’t fliering, but was rather asking
Booksellers Barb Dearth (left) and Linda Mowry, Prairie each person if they wanted information about the
Moon Bookstore, holding “illegal” flyers. Power Lunch and was giving the flier (titled “13
Myths Promoted by the Far Right to Support the ‘Con-
First Amendment rights violations during the Power tract On America’”) only to people who asked for it.
Lunch. The security guard continued to insist that she had to
McCormick Place security repeatedly told book- stop. When she asked on what grounds, he replied,
sellers and exhibitors that they could not leaflet in the “On the grounds that they have a rule at ABA that no
wide entrance hallway to the lunch room. Leafletting, one is allowed to disseminate information outside of
ABA members were told, was “against McCormick their booth space,” and explained that the hall would
Place policy.” be a mess of litter if everyone passed out fliers. Then
FBN staff were among those who were told he told her that if she didn’t cease handing out infor-
they they could not leaflet, as were Graywolf’s Pub- mation, he'd have her removed from the conference
licity and Promotion Director Lisa Bullard and and demanded that she give him her badge — which
Graywolf Associate Director Gordon Thomas. she did. He returned a short time later and confiscated
Bullard and Thomas wanted to catch people going the fliers before returning her badge and telling her
into the luncheon to give them pro-NEA postcards. that all protest had to take place outside the hall.
“After about the first two seconds, a [security] This same security guard had also appeared at
guard came up to us and said we couldn't pass out the convention photocopy shop on Saturday when
our fliers,” Lisa told FBN. “I explained that these Amy went to pick up fliers about the upcoming
were not sales fliers, that they were about the NEA, demonstration. Amy’s guess is that the clerk who took
information that many of these people wanted but the order for the flier called security (after initially
the guard said No way! Get out of here now!’ and saying, “Oh, I don’t think we can make copies of a flier
watched us until we left. Given how much ABA had like this.”) Only after several delays — and after meet-
to say about Gingrich’s free speech rights, it was ing the man who confiscated her fliers on Monday —
pretty ironic.” was her order filled.
July/August 1995 30
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:29:30 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
