ISBN,Title,Author,Publisher,Pages,Date Published,Subjects,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-940975-03-3,AFRO-BETS First Book About Africa,"Veronica, Ellis F","Just Us Books, Inc.",34.0,2021-01-01,"Children's Non-Fiction, People & Places",Paperback,,en,First Edition,"Height: 10.93 Inches, Length: 8.49 Inches, Weight: 0.31 Pounds, Width: 0.12 Inches",0.0,https://images.isbndb.com/covers/50/33/9780940975033.jpg,Success,71.0,13.2
0-345-36954-8,The Man Who Wasn't There,"BARKER, PAT",Ballantine Books,158.0,1990-08-29,,Paperback,,en,First Edition,Weight: 0.81 Pounds,7.95,https://images.isbndb.com/covers/95/43/9780345369543.jpg,Success,85.0,13.2
0-917597-12-5,The Lesbian S/m Safety Manual: Basic Health And Safety For Woman-to-woman S/m (lady Winston Series),Pat Califia,Lace Pubns,,1990,"Lesbians--Sexual behavior, Lesbians--Sexual behavior--United States, Lesbians--Psychology, Lesbians--United States--Psychology, Sadomasochism, Lesbians--Health and hygiene, Anal sex, HQ75.6.U5 L39 1988, 613.9/54",Paperback,Edited By Pat Califia.,en,1,77 p. ; 22 cm.,7.95,https://images.isbndb.com/covers/71/21/9780917597121.jpg,Success,60.0,13.2
0-940880-22-9,T Is For Terrific,Mahji Hall,Open Hand Pub.,32.0,1989,"Alphabet, Spanish language materials, Bilingual",,"Letters Of The English And Spanish Alphabets Are Presented With Vocabulary Words In Both Languages, Illustrations For Each Word, And A Pronunciation Guide.",en,,,0.0,https://images.isbndb.com/covers/02/21/9780940880221.jpg,Success,70.0,13.2
0-87474-978-6,The Woven and Graphic Art of Anni Albers,WEBER NICHOLAS FOX,Smithsonian Institution Press,140.0,1985-05-17,,Hardcover,,en,,"Height: 11.5 Inches, Length: 9 Inches, Weight: 1.83424601984 Pounds, Width: 0.75 Inches",50.0,https://images.isbndb.com/covers/97/86/9780874749786.jpg,Success,74.0,13.2
14-1012435- 7,,,,,,,,,,,,,,Error,93.0,13.2
0-89587-038-X,My folks don't want me to talk about slavery: Twenty-one oral histories of former North Carolina slaves,,J.F. Blair,103.0,1984,"Southeastern States - Regional Biography, Slavery - Social Sciences, Regional Studies - Southern U.S., Regional Studies - Midwest U.S., North & South Carolina - Regional Biography, Slave Narratives & Biographies, World History - General & Miscellaneous, N",Hardcover,"Who could better describe what slavery was like than the people who experienced it? And describe it they did, in thousands of remarkable interviews sponsored by the Federal Writer's Project during the 1930's. <p>More than 2000 slave narratives are now housed in the Library of Congress. More than 170 interviews were conducted in North Carolina. Belinda Hurmence pored over each of the North Carolina narratives, compiling and editing 21 of the first-person accounts for this collection. These narratives, though artless in many ways, speak compellingly of the joys and sorrows, the hopes and dreams, of the countless people who endured human bondage in the land of the free.</p>",en,,"Height: 8.25 Inches, Length: 0.59 Inches, Width: 5.56 Inches",3.58,https://images.isbndb.com/covers/03/84/9780895870384.jpg,Success,75.0,13.2
0-449-90559-4,The Girl Within,"Hancock, Emily",Fawcett Books,292.0,1990,,Paperback,"Using the life stories of twenty women, psychologist Emily Hancock has identified a turning point in a women's life when a girl crystallizes a distinct and vital sense of self, which she then loses in the process of growing up, and tries to regain as an adult. A breakthrough book, this will change the way society views girls and women.<br>",en,Reprint,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.6 Pounds, Width: 0.75 Inches",9.0,https://images.isbndb.com/covers/55/93/9780449905593.jpg,Success,86.0,13.2
0-8135-1501-7,Declarations of Independence: Women and Political Power in Nineteenth-Century American Fiction,"Bardes, Barbara",Rutgers University Press,231.0,1990-03-01,"American fiction--History and criticism, American fiction--19th century--History and criticism, Women in literature, Politics in literature, Women's rights in literature, Politics and literature, PS374.W6 B37 1990, 813/.309352042",Paperback,<p>women and political power in nineteenth-century american fiction</p>,en,1,"Height: 9 Inches, Length: 6 Inches, Weight: 0.85098433132 Pounds, Width: 0.75 Inches",1.99,https://images.isbndb.com/covers/50/14/9780813515014.jpg,Success,84.0,13.2
0-385-26761-4,"Banished Knowledge, The","Miller, Alice",Nan A. Talese,212.0,1990-08-01,"Child psychology, Parent and child, Repression (Psychology), Good and evil, Child Abuse--psychology, Parent-Child Relations, Psychology, Child, Repression, Psychology, Child, Infant, BF721 .M539813 1990, WS 350.8.D3 M647v 1990, 150.19/8",Hardcover,Successor To The Author's The Drama Of The Gifted Child. This Book Reveals Alice Miller's Latest Theories On How To Release Childhood Repression. A Saint Nicholas Celebration -- Murdering For The Innocence Of The Parents -- The Wicked Child: A Favorite Fairy Tale Of Scientists -- Theories As A Protective Shield -- Pretending To Want To Know -- The High Cost Of Lying -- Without Truth There Can Be No Help -- The Awakening: My Path To Myself -- The Enlightened Witness -- The Child Sets Limits -- Why I Reject Psychoanalysis Also As A Therapy Method -- The Way Out Of The Trap Alice Miller ; Translated From The German By Leila Vennewitz. Translation Of: Das Verbannte Wissen. Includes Bibliographical References (p. 203-205) And Index.,en,First Edition,"Height: 8.6 Inches, Length: 0.9 Inches, Weight: 0.45 Pounds, Width: 5.8 Inches",0.0,https://images.isbndb.com/covers/76/18/9780385267618.jpg,Success,87.0,13.2
0-932379-18-4,Dykes To Watch Out For,Alison Bechdel,Firebrand Books,78.0,1986,,Hardcover,"Grin, giggle, and guffaw your way through this celebrated cartoonistÆs graphic commentary of contemporary lesbian life.",en,,,18.95,https://images.isbndb.com/covers/91/84/9780932379184.jpg,Success,74.0,13.2
1-85242-149-5,The Return to Beirut,Andrée Chedid,Serpent's Tail,158.0,1990-01-01,Literary Collections,Paperback,,en,First Paperback Edition,"Height: 7.75 Inches, Length: 5 Inches, Weight: 0.5 Pounds, Width: 0.5 Inches",10.95,https://images.isbndb.com/covers/14/96/9781852421496.jpg,Success,50.0,13.2
0-8306-3227-1,Stop Drinking and Start Living,"Schlesinger, Stephen E., Gillick, John J.",Human Services Inst,181.0,1989,,Paperback,,en,Subsequent,"Height: 8.5 Inches, Length: 5.25 Inches, Weight: 0.55 Pounds, Width: 0.5 Inches",7.95,https://images.isbndb.com/covers/22/75/9780830632275.jpg,Success,36.0,13.2
1-85381-184-X,OUT IN THE OPEN JUVENIL,"Bain, Quaine, Sanders, Maureen",Virago Press Ltd,110.0,1990-05-31,,Paperback,,en,,Weight: 0.1984160358 Pounds,0.0,https://images.isbndb.com/covers/18/45/9781853811845.jpg,Success,51.0,13.2
0-940880-28-8,Nightfeathers,"Morninghouse, Sundaira",Open Hand Pub Llc,32.0,1990,,Paperback,,en,First Edition,"Height: 7.75 Inches, Length: 5.75 Inches, Width: 0.25 Inches",0.0,https://images.isbndb.com/covers/02/83/9780940880283.jpg,Success,70.0,13.2
0-932379-46-X,More Dykes to Watch Out for,"Bechdel, Alison",Firebrand Books,108.0,1988,"Social Sciences, General",Hardcover,,en,,"Height: 5.75 Inches, Length: 9 Inches, Weight: 0.65 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/94/67/9780932379467.jpg,Success,74.0,13.2
0-932379-80-X,New Improved!: Dykes to Watch Out for,Alison Bechdel,Firebrand Books,,1990,Antiques & Collectibles,Hardcover,,en,,,18.95,https://images.isbndb.com/covers/98/01/9780932379801.jpg,Success,74.0,13.2
1-85381-128-9,Sacred Bond,"Chesler, Phyllis","Random House, Inc.",212.0,1992-06-10,"Surrogate mothers, HQ759.5, 306.8743",Hardcover,Phyllis Chesler ; Introduction By Ann Oakley.,en,,"xix, 212 p. ; 20 cm.",0.0,https://images.isbndb.com/covers/12/89/9781853811289.jpg,Success,51.0,13.2
0-377-00200-3,Making Peace: One Woman's Journey Around the World,"Phillips, Jan",Friendship Pr,122.0,1989-10-01,,Paperback,,en,"First Edition, First Printing","Height: 10.5 Inches, Length: 8.5 Inches, Weight: 0.95 Pounds, Width: 0.5 Inches",12.95,https://images.isbndb.com/covers/20/05/9780377002005.jpg,Success,73.0,13.2
0-253-31121-7,Opening the Gates: A Century of Arab Feminist Writing,,Indiana University Press,412.0,1990,Feminism,Hardcover,,en,,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1.74606111504 Pounds, Width: 1.25 Inches",41.95,https://images.isbndb.com/covers/12/14/9780253311214.jpg,Success,83.0,13.2
0-89239-049-2,Baby Rattlesnake,"Ata, Te, Moroney, Lynn",CBP,32.0,2013-04-01,,Paperback,"Baby Rattlesnake throws tantrums to get his rattle before he's reads, but he misuses it and learns a lesson.

                        <p>Willful Baby Rattlesnake throws tantrums to get his rattle before he's ready, but he misuses it and learns a lesson.
</p>",en,,"Height: 8.25 Inches, Length: 9.5 Inches, Weight: 0.7 Pounds, Width: 0.5 Inches",1.99,https://images.isbndb.com/covers/04/96/9780892390496.jpg,Success,71.0,13.2
0-89587-060-6,Ocracoke Portrait,"Ehringhaus, Ann Sebrell",Blair,107.0,1988,"Pictorial Works, Social Life And Customs",Hardcover,,en,First Edition,"Height: 10 Inches, Length: 8.5 Inches, Weight: 1.1 Pounds, Width: 0.75 Inches",21.95,https://images.isbndb.com/covers/06/05/9780895870605.jpg,Success,74.0,13.2
0-941483-70-3,Murder Is Relative,"Saum, Karen",Naiad Pr,246.0,1990,,Paperback,,en,First Edition,"Height: 8.75 Inches, Length: 5.75 Inches, Weight: 0.66 Pounds, Width: 0.75 Inches",8.95,https://images.isbndb.com/covers/37/04/9780941483704.jpg,Success,76.0,13.2
0-910244-76-6,"Step carefully in night grass;: A collection of poems,","Bartels, Susan L",J. F. Blair,55.0,1974,,Hardcover,,en,,,0.0,https://images.isbndb.com/covers/47/63/9780910244763.jpg,Success,75.0,13.2
0-89587-039-8,My Folks Don't Want Me To Talk About Slavery: Personal Accounts of Slavery in North Carolina,,Blair,103.0,1984-01-01,,Paperback,"Who could better describe what slavery was like than the people who experienced it? And describe it they did, in thousands of remarkable interviews sponsored by the Federal Writer's Project during the 1930's. 
<p>More than 2000 slave narratives are now housed in the Library of Congress. More than 170 interviews were conducted in North Carolina. Belinda Hurmence pored over each of the North Carolina narratives, compiling and editing 21 of the first-person accounts for this collection. These narratives, though artless in many ways, speak compellingly of the joys and sorrows, the hopes and dreams, of the countless people who endured human bondage in the land of the free.</p>",en,4th Printing,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.35 Pounds, Width: 0.5 Inches",7.19,https://images.isbndb.com/covers/03/91/9780895870391.jpg,Success,75.0,13.2
1-870206-05-3,Morphine and Dolly Mixtures,"Courtney, Carol-Ann",Honno,152.0,1989-12-31,,Paperback,,en,,,0.0,https://images.isbndb.com/covers/60/51/9781870206051.jpg,Success,51.0,13.2
0-04-440363-1,Being Fat Is Not A Sin,Shelley Bovey,Pandora / HarperCollins,290.0,1989,"Obesity--Psychological aspects, Women--Mental health, WomenObesityPsychological aspects, RC552.O25, 616.3/98/0088042",Paperback,,en,First Edition,Weight: 0.54674640976 Pounds,0.0,https://images.isbndb.com/covers/36/30/9780044403630.jpg,Success,51.0,13.2
0-435-98906-5,Her True-True Name (Caribbean Writers Series),,Heinemann,202.0,1989,,Paperback,"31 women writers from throughout the Caribbean express the loss and the longing, the pride and passion of the Caribbean identity.",en,,"Height: 7.75 Inches, Length: 5.25 Inches, Weight: 0.4 Pounds, Width: 0.75 Inches",11.95,https://images.isbndb.com/covers/90/64/9780435989064.jpg,Success,50.0,13.2
0-7043-5059-9,Skin of the Soul: New Horror Stories By Women,"Tuttle, Lisa (Editor)",The Women's Press,224.0,1990,,Hardcover,,en,First Edition,Weight: 0.8157103694 Pounds,0.0,https://images.isbndb.com/covers/05/95/9780704350595.jpg,Success,51.0,13.2
0-8263-1178-4,"Designs and Factions: Politics, Religion, and Ceramics on the Hopi Third Mesa","Wyckoff, Lydia L.",Univ of New Mexico Pr,200.0,1990,"Hopi pottery, Pottery--Themes, motives, Pottery--Arizona--Third Mesa--Themes, motives, Hopi Indians--Politics and government, Hopi Indians--Social life and customs, Social life and customs, E99.H7 W93 1990, 979.1/35",Paperback,Lydia L. Wyckoff. Text Originally Formed Part Of Author's Dissertation Submitted To Yale University For Ph. D. In Anthropology. Edition Statement And Date Of Publication From Errata Slip. Includes Bibliographical References (p. 189-196) And Index.,en,First Edition,"Height: 10.25 Inches, Length: 8.25 Inches, Weight: 1.212542441 Pounds, Width: 0.75 Inches",25.95,https://images.isbndb.com/covers/17/88/9780826311788.jpg,Success,74.0,13.2
0-935172-16-1,,,,,,,,,,,,,,Error,11.0,13.2
0-586-08886-5,The Women's History of the World,"Miles, Rosalind","Paladin Grafton Books,1989.",352.0,1989,"Women--History, Women--Social conditions, HQ1121, 305.4209",Paperback,"Rosalind Miles. Originally Published: London : Joseph, 1988. Includes Index. Bibliography: P. 318-333.",en,,"Height: 7.79526 Inches, Length: 5.07873 Inches, Weight: 0.5070632026 Pounds, Width: 0.88 Inches",0.0,https://images.isbndb.com/covers/88/69/9780586088869.jpg,Success,51.0,13.2
0-89587-069-X,"Before Freedom, When I Just Can Remember: Personal Accounts of Slavery in South Carolina",,Blair,135.0,1989-01-01,"Southeastern States - Regional Biography, Slavery - Social Sciences, United States - Ethnic & Race Relations, Regional Studies - Southern U.S., North & South Carolina - Regional Biography, African American Regional History - Southern States, Slavery & Abo",Paperback,"<p>During the 1930s, the Federal Writers' Project undertook the task of locating former slaves and recording their oral histories. The more than ten thousand pages of interviews with over two thousand former slaves were filed in the Library of Congress, where they were known to scholars and historians but few others. From this storehouse of information, Belinda Hurmence has chosen twenty-seven narratives from the twelve hundred type-written pages of interviews with 284 former South Carolina slaves. The result is a moving, eloquent, and often surprising firsthand account of the lost years of slavery and first years of freedom. The former slaves describe the clothes they wore, the food they ate, the houses they lived in, the work they did, and the treatment they received. They give their impressions of Yankee soldiers, the Klan, their masters, and their newfound freedom. In Before Freedom, When I Just Can Remember, Hurmence makes accessible to the casual reader what many scholars and historians have long known to be a great source of our nation's history.</p><h3>Library Journal</h3><p>Selected from the Federal Writers' Pro ject slave narratives, this first-hand ac count of slavery features interviews with 27 former South Carolina slaves who were at least ten years old when they were freed. It is a successor to Hurmence's My Folks Don't Want Me To Talk about Slav ery (1984).--MR</p>",en,,"Height: 7.5 Inches, Length: 5 Inches, Weight: 0.34 Pounds, Width: 0.5 Inches",8.01,https://images.isbndb.com/covers/06/98/9780895870698.jpg,Success,74.0,13.2
0-345-36634-4,The Children of Segu,"Conde, Maryse",Ballantine Books,,1990-10-17,,Paperback,,en,Reprint,"Height: 6.75 Inches, Length: 6 Inches, Weight: 1.2 Pounds, Width: 1 Inches",0.0,https://images.isbndb.com/covers/63/44/9780345366344.jpg,Success,86.0,13.2
0-374-21751-3,My Son's Story: A Novel,"Gordimer, Nadine","Farrar, Straus and Giroux",278.0,1990-10-10,"Man-woman relationships, Man-woman relationships--South Africa--Fiction, Families, Families--South Africa--Fiction, Man-woman relationships--Fiction, PR9369.3.G6 M9 1990, 823",Hardcover,A Schoolboy Playing Truant Bumps Into His Revered Father Coming Out Of A Cinema With A Woman. Nadine Gordimer.,en,First Edition,"Height: 9.28 Inches, Length: 6.32 Inches, Weight: 1.2 Pounds, Width: 1.005 Inches",19.95,https://images.isbndb.com/covers/75/18/9780374217518.jpg,Success,87.0,13.2
0-7043-4217-0,Stars in the Daytime,Evelyn Conlon,"Women's Press Ltd,The",192.0,1990,,Paperback,,en,Reprint,"Height: 8 Inches, Length: 5 Inches, Weight: 0.3527396192 Pounds, Width: 0.75 Inches",0.0,https://images.isbndb.com/covers/21/70/9780704342170.jpg,Success,50.0,13.2
0-932379-79-6,New Improved!: Dykes to Watch Out for,"Bechdel, Alison",Firebrand Books,118.0,1990-03-01,"Lesbianism--Caricatures and cartoons, Lesbianism--United States--Caricatures and cartoons, Lesbians--Caricatures and cartoons, Lesbians--United States--Caricatures and cartoons, Lesbianism, Lesbianism--United States--Comic books, strips, etc, Lesbians, Lesbians--United States--Comic books, strips, etc, American wit and humor, Pictorial, HQ75.6.U5 B424 1990, 305.48/9664",Paperback,"The Third Collection Of Work From Bechdel's Signature Comic Strip, Dykes To Watch Out For. By Alison Bechdel.",en,Illustrated,"Height: 5.5 Inches, Length: 8.5 Inches, Weight: 0.33 Pounds, Width: 0.5 Inches",11.67,https://images.isbndb.com/covers/97/95/9780932379795.jpg,Success,74.0,13.2
0-8306-9002-6,Man Against Woman: What Every Woman Should Know About Violent Men,"Gondolf, Edward W.",Sulzburger & Graham Pub Co,134.0,1989,"Wife abuse, Wife abuse--United States, Marital violence, Marital violence--United States, Abused wives--Psychology, Abused wives--United States--Psychology, Spouse Abuse, Spouse Abuse--psychology, Violence, HV6626 .G64 1989, HV 6626 G637 1989, 362.8/3",Paperback,Edward W. Gondolf. Bibliography: P. [117]-125.,en,First Edition,"Height: 8.3 Inches, Length: 0.6 Inches, Width: 5.3 Inches",7.95,https://images.isbndb.com/covers/00/22/9780830690022.jpg,Success,36.0,13.2
1-55583-181-8,Gays In Uniform,,Alyson Books,135.0,1990,"Gay military personnel, Gay military personnel--United States, Armed Forces--Recruiting, enlistment, etc, UB418.G38 G38 1990, 355/.008/6642",Paperback,Edited By Kate Dyer ; With An Introduction By Gerry S. Studds. Includes 2 Reports And Several Memoranda Of The Defense Personnel Security Research And Education Center. Includes Bibliographical References.,en,First Edition,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.45 Pounds, Width: 0.5 Inches",1.99,https://images.isbndb.com/covers/18/13/9781555831813.jpg,Success,60.0,13.2
0-89587-035-5,Classroom Success for the Learning Disabled,"Stevens, Suzanne H.",Blair,330.0,1984,,Paperback,By Suzanne H. Stevens ; With An Introduction By Albert M. Galaburda. Includes Index. Bibliography: P. [303]-309.,en,,"Height: 8 Inches, Length: 5.5 Inches, Weight: 0.80027801106 Pounds, Width: 1 Inches",8.95,https://images.isbndb.com/covers/03/53/9780895870353.jpg,Success,75.0,13.2
0-06-016232-5,Berthe Morisot,"Higonnet, Anne",Harpercollins,240.0,1990,"Morisot, Berthe , 1841-1895, Artists, Artists--France--Biography, ND553.M88 H5 1990, 759.4 B",Hardcover,"A Biography Of The French Woman Impressionist. I. Formation 1841-1868 -- Family Background, 1841-1857 -- First Lessons, 1857-1867 -- Contacts, 1859-1867 -- Ii. Decisions 1868-1871 -- Encounters And Partings, 1868-1869 -- Alternatives, 1869-1871 -- Political Crisis, 1870-1871 -- Iii. Alliances, 1872-1874 -- Personal Crisis, 1870-1872 -- Resolutions, 1872-1874 -- Joining The Impressionist Movement, 1873-1874 -- The First Impressionist Exhibition, 1874 -- Eugene Manet -- Iv. Alliance, 1875-1878 -- Artistic Events -- A New Bond -- Impressionism Comes Of Age -- Fulfillment, 1878-1883 -- V. Endurance, 1883-1895 -- Loss, 1883-1886 -- La Grande Dame De La Peinture, 1884-1891 -- Art Closer To Home And Farther Abroad, 1885-1891 -- Bereavement And Acclaim, 1892-1894 -- Summation, 1895. Anne Higonnet. An Edward Burlingame Book. Includes Bibliographical References (p. 231) And Index.",en,First Edition,Weight: 1.35 pounds,0.0,https://images.isbndb.com/covers/23/20/9780060162320.jpg,Success,75.0,13.2
0-8306-3430-4,A Substance Called Food,"Arenson, Gloria",McGraw-Hill Professional,286.0,1989-10-01,"Psychological Disorders, Eating Disorders - Self-Help",Paperback,"An experienced psychotherapist and teacher who has worked with thousands of bulimics, compulsive overeaters, and anorectics provides startling insights into the emotional factors that drive people to view eating as an escape from their problems and offers realistic solutions that can help those people overcome their obsession.                        <p>An experienced psychotherapist and teacher who has worked with thousands of bulimics, compulsive overeaters, and anorectics provides startling insights into the emotional factors that drive people to view eating as an escape from their problems and offers realistic solutions that can help those people overcome their obsession.</p>",en,1,"Height: 8.2 Inches, Length: 5.1 Inches, Weight: 0.7054792384 Pounds, Width: 0.9 Inches",0.0,https://images.isbndb.com/covers/43/09/9780830634309.jpg,Success,36.0,13.2
0-941104-43-5,A Different War: Vietnam in Art,"Lippard, Lucy R.",Real Comet Pr,131.0,1990,"Vietnam War, 1961-1975--Art and the conflict, Vietnam War, 1961-1975--Art and the conflict--Exhibitions, Art, American, Art, American--Exhibitions, Art, Modern, Art, Modern--20th century--United States--Exhibitions, N6512 .L57 1990, 704.9/499597043/07473",Paperback,"Lucy R. Lippard. Exhibition Circulated By Independent Curators, Incorporated, And Held At The Whatcom Museum Of History And Art, Bellingham, Wash., Aug. 19-nov. 12, 1989; At The Decordova Museum And Sculpture Park, Lincoln, Mass., Feb. 17-apr. 15, 1990, And Other Places Through Feb. 23, 1992. Includes Bibliographical References (p. 124) And Index.",en,First Edition,"Height: 11.25 Inches, Length: 8.75 Inches, Weight: 1 Pounds, Width: 0.5 Inches",18.95,https://images.isbndb.com/covers/44/32/9780941104432.jpg,Success,73.0,13.2
0-582-89232-5,Womanwords: A Vocabulary of Culture and Patriarchal Society,"Mills, Jane",Longman Publishing Group,291.0,1989-01,"Literary Criticism, Reference",Paperback,,en,First Edition,Weight: 1.30293196842 Pounds,0.0,https://images.isbndb.com/covers/23/23/9780582892323.jpg,Success,51.0,13.2
0-520-06844-0,Boomer: Railroad Memoirs,"Niemann, Linda G.",Univ of California Pr,261.0,1990,,Hardcover,,en,First Edition,Weight: 1.6755131912 Pounds,25.0,https://images.isbndb.com/covers/84/45/9780520068445.jpg,Success,81.0,13.2
1-85242-169-X,Seven Cardinal Virtues (Mask Noir Series),,Serpent's Tail,208.0,1990,"Literary Criticism, General",Paperback,,en,English Language,"Height: 8 Inches, Length: 5.25 Inches, Weight: 0.5 Pounds, Width: 0.5 Inches",0.0,https://images.isbndb.com/covers/16/94/9781852421694.jpg,Success,50.0,13.2
0-87975-585-7,Bellybuttons Are Navels (Young Readers Series),"Schoen, Mark, Quay, M. J.",Prometheus Books,44.0,1990,,Hardcover,,en,,"Height: 9 Inches, Length: 11.25 Inches, Weight: 0.95019234922 Pounds, Width: 0.25 Inches",20.0,https://images.isbndb.com/covers/58/50/9780879755850.jpg,Success,70.0,13.2
0-7043-4220-0,Skin of the soul: New horror stories by women,Editor-lisa Tuttle,Women's Press,231.0,1990,,Paperback,,en,,Weight: 0.6062712205 Pounds,0.0,https://images.isbndb.com/covers/22/00/9780704342200.jpg,Success,51.0,13.2
1-55583-166-4,Rapture and the Second Coming,"Borgstrom, Wendy",Alyson Books,200.0,1990,,Paperback,,en,1,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.6503636729 Pounds, Width: 0.5 Inches",7.95,https://images.isbndb.com/covers/16/60/9781555831660.jpg,Success,60.0,13.2
0-89587-036-3,Classroom Success for the Learning Disabled,"Stevens, Suzanne H.",John F Blair Pub,314.0,1984,,Hardcover,By Suzanne H. Stevens ; With An Introduction By Albert M. Galaburda. Includes Index. Bibliography: P. [303]-309.,en,,"Height: 8.5 Inches, Length: 1.25 Inches, Width: 6 Inches",15.95,https://images.isbndb.com/covers/03/60/9780895870360.jpg,Success,75.0,13.2
1-85489-005-0,Ecstatic Antibodies: Resisting the AIDS Mythology,,Rivers Oram Press,200.0,1990,"Acquired Immunodeficiency Syndrome, AIDS (Disease), RC607.A26, WD 308 E195 1990, 616.9/792",Hardcover,Edited By Tessa Boffin And Sunil Gupta. Includes Bibliographical References.,en,,"Height: 0.73 Inches, Length: 9.34 Inches, Weight: 0 Pounds, Width: 6.86 Inches",39.95,https://images.isbndb.com/covers/00/54/9781854890054.jpg,Success,74.0,13.2
0-935172-14-5,,,,,,,,,,,,,,Error,11.0,13.2
0-7043-4222-7,Family News,Barfoot Joan,The Women's Press,272.0,1990,,Paperback,,en,,Weight: 917 Grams,0.0,https://images.isbndb.com/covers/22/24/9780704342224.jpg,Success,50.0,13.2
