PageNumber,Text,ISBNs
19,"Feminist Bookstore News
Our Fave: Jane Evershed cards (PO Box 8874,
Mpls MN 55408). — L' Androgyne/Montreal
Favorite Sidelines from Half the Sky Bookstore:
° Om Salts Bath Salts. $5.00/box retail (3 envelopes
per box). A favorite on our “$5.00 or less” shelf. Avail-
able from The Creative Source (20702 El Toro Rd., El
Toro CA 92630. 714-458-7971). The salts help the body
get rid of toxins and tensions and they make skin
really soft. Habit forming! Plus these people are espe-
cially wonderful to do business with.
e Tarotcards — Especially Motherpeaceand Daughters
of the Moon. Available through Inland and Bookpeople.
(Motherpeace approx. $25, Daughters, approx. $20.)
e Consignment Art by local artist — pins, earrings,
crystals on silk cords, postcards. We have a 60%-40%
arrangement with a number of local artists. We feel it’s AFRICA: THE HEALER
nice to feature their work and it gives us a nice variety MULTI b- aC sedU oL n T orU igiR nalA paL in ti nC gs A byR BD etS ty La& Du k ePOSTERS
o °f W th omin eg ns ’ s i n mcl uu sd icin g (c as so sm ete t e su ).nique pieces. AFRICA: T S He Et Hof E A 1 LO E R m : i Px oe sd t e rc a r 2d 0s , x $ 1 24 6, $20
° A cassette tape called “From the Goddess” by On catalog available
Wings of Song & Robert Gass (5216 Sunshine Canyon, Betty LaDuke • 610 Long Way • Ashland, OR 97520
Boulder CO 80302). Also available from The Creative
Source. We cannot keep it in stock.
° Womanswork Work Gloves (for women, made by from Asungi Productions (3661 N. Campbell Ave.
women) $15 unlined, $19 lined (retail). Available from Suite 108, Tucson AZ 85719).
Womanswork (Pier Road, Cape Porpoise ME 04014).
Many of our customers gave Womanswork Gloves as FBN’s current “rave” is for Enviro-Tote bags.
Christmas gifts. — Half the Sky/Mankato MN Totebags are imprinted with your logo on one side for
$1.50 each for 6 oz. cotton, $3.00 for 12 oz. cotton
Best sidelines for us are t-shirts. “Book Woman” (wholesale). No charge for printing on orders of 500+
t-shirt is selling well in all types of bookstores across bags. For quantities of 100 to 499 bags, $.35 per bag
the country. Wholesale $9 from Positive Images (2304 plus $35 plate charge. Printing on the second side is
Hancock Dr. #7A, Austin TX 78756. 512-467-8497). Great $.17 per bag for 500+ bags. Second ink color is $.05 per
design, lots of color on 100% cotton Hanes Beefy-T. bag. Back pack and shoulder bags also available for
Another winner for years is “Poodle With A Mohawk” $.05 to $.20/bag additional. Made from 100% un-
b&w on white Fruit of the Loop 100% cotton. Wholesale bleached cotton using non-toxic materials. We've cer-
$6.98, Greylag (PO Box 99093, Seattle WA 98199. 206-781- tainly seen better quality book bags — but none
3684.) Also boxed cards from Galison Books (36 West cheaper! Easily saleable at $3.00 (or more), they can
44th St., NY NY 10036. 212-354-8840) at $5.75 /box. Great cut bagging costs, are reusable, and make great adver-
Georgia O'Keeffe notecards. — Book Woman/Austin tising when your customers carry them all over town.
Write for price list and a sample bag: Arthur Lee
“enclo sA en dd . s.. a m at p l et sh ” e t hbo att t o hm ad o sf h at kh ee n p li ol oe s ew e fr re o m a tc hou eip rle of C No Hm p 0a 3n 1y 02, . P 6in 03e - 4T 7r 2e -e 7 1 7P 1la .ce, 360-301 Rt. 101, Bedford
bookseller’s notes:
crysta lA sf r fa rG oo md d e As ss u nt gra i n s Pf ro or dm uci tn ig o n sr i t au na dl/ s Api fr ri it cu aa nl gb oat dh - favos r iT teh ae n ank ds lt bo e s tle v se ir dey eo lin ne e r s w who it h st o oo tk h! et ri m fe e m t io n iss thO a r be o o kth -eir
dess and Transformational Afra-Image cards, also
17 August 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:19 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
20,"Feminist Bookstore News
Over forty artists from Women Artists Slide Library
° 40% discount, returnable • 50% discount, nonreturnable
0-7043-4251-0 • $10.95 • Spiral bound
N T |he Women’s Press, Ltd. (UK)
Available from Inland Book Company
P.O.Box 120261 East Haven, CT 06512° 800-243-0138 * FAX (203) 467-8364
August 1990 18 Summer Supplement
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:19 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",['0-7043-4251-0']
21,"Feminist Bookstore News
text Sous La Langue/Under Tongue by Nicole Brossard,
Audio Tapes translated by Suzanne Harwood. The English
Audre Lorde Cassettes from Profile Productions. works (35 minutes) are read by Augusta Lapaix;
Selected readings from Zami: A New Spelling of My Sous La Langue is read by Nicole Brossard. The lav-
Name, 120 min., $10; selected readings fromSister Out- ender cover shows the sculpture “Woman Emerg-
sider: Speeches and Essays, two 90 min, $18; and A Radio ing,” same as the book. Excellent recording quality.
Profile of Audre Lorde, 59 min., $15. See ad, page 14. This Prices: wholesale US $6.50 (for retail $11), plus ship-
profile weaves together conversations and readings ping $4.00 for the first 5 tapes (minimum order),
by Lorde and comments by Adrienne Rich, Joe Beam, then $0.50 each. Send a money order to Annor Pro-
aA nn dg e cla r i eB do w se on m e& m o ot rh ee .r ..s I . d“ iI d nc 'r t i e md o a vn e d f ola ru g ah ne d h oo uu rt . ” l o —ud d Hu 2c Wti o n 2s M, 9 .Box 7 Place du Parc, Montreal Canada
Susanna Sturgis, poet. “For everyone interested in
feminism, women’s histories, poetry, relationships...l
highly recommend A Radio Profile of Audre Lorde.” — Bumperstickers
Jacqui Alexander, Women of Color Institute for Radi-
cal Research and Action. 40% discount if ordering 10 A Woman Who Seeks to be Equal With Men
or more. Available from Inland or Profile Productions, Lacks Ambition! Tell it like it is — on a mirror...a
Jennifer Abod & Angela Bowen, PO Box 426, Cam- briefcase...a refrigerator...a car... 3""x11"" bumperstrips:
bridge MA 02146. $2 each. 2""x5"" sticker: $1 each. Mail order and make
check payable to: Loui, PO Box 26774, San Jose CA
The Names of the Moons of Mars, read by the 95159.
author Patricia Roth Schwartz. “Schwartz writes a
spunky, visual kind of fiction,” which comes alive in Labrys — Gold Vinyl Decals for car windows,
her reading. Winner of the 1990 Lambda Literary bumpers, etc. Packaged in poly bags, hole punched
Award for Lesbian Debut Novel. 52 minutes, $9.95. for hanging displays, includes insert with historical
Available from New Victoria Publishers, PO Box 27, information on this feminist icon. $1/ea. wholesale, 1
Norwich VT 05055. dozen minimum. $1 postage/handling. $1.50 p/h for
2 dozen. Prepayment or COD only. Write for free
By Word of Mouth: Lesbians Write the Erotic sample! Make checks payable to Gail Meese, 15 E.
(selections from the book) with the acclaimed erotic Lakeview Ave., Columbus OH 43202.
19 August 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:19 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
22,"Feminist Bookstore News
A WOMAN WHO SEEKS
TO BE EQUAL WITH MEN
LACKS AMBITION!
TELL IT LIKE IT 1IS—
ON A MIRROR ...A BRIEFCASE...
A REFRIGERATOR ...ACAR...
car windows, bumpers or any non-porous surface.
Pre-packaged in poly bags.
Insert with H o hl ie s- tp ou rn icc ah l e d in ff oo r a bh oa un tg i tn hg i s d i fs ep mla iy ns i. st icon. e x 11"" BUMPERSTRIP $2 EACH
$1/ea. wholesale 1 dozen minimum. 2"" X 5 "" STICKER $1 EACH
Plus $1 postage/handling. $1.50 p/h for 2 dozen.
Prepayment or COD only.
Checks payable to: Gail Meese MAIL ORDER AND MAKE CHECK PAYABLE TO:
t Mail to: 15 Et. Lakeview Ave.
Columbus, Ohio 43202 LOUI
Write for a free sample. P.O. BOX 26774
SAN JOSE, CA 95159
ON TAPE THE GODDESS
The Names of the CALENDAR
|
Moons of Mars
|
| read by the author
| Patricia Roth Schwartz
Featuring 13 original paintings by artist Lisa Iris, this
| breathtaking, full-color calendar presents the Goddess in Her
‘Schwartz writes a many manifestations. Athene, Greek goddess of wisdom;
| Bast, Egyptian cat goddess; Chalchiúhtlicue, Aztec goddess
: spunky, visual kind | of rains and water; Epona, Celtic pastoral goddess; Freya,
| ; ` of fiction ” which | GN ro er es ke l Qe uad eee nr o of f t th he e V Ua nl dk ey rr wie os r; l dF ; u j Ii r, is ,v o l Gc ran eeo k g go od dd des es s; s H ofec a tt he, e
| comes alive so well rainbow; Ishtar, warrior of the ancient Near East; Isis, Prime
Goddess of Egypt; Mawu, West African creator of all things;
| Parvati, ornate and mysterious goddess of India; and Spider
| T ink h e5r2 r .e aMd inign ouft eit| s. | Wom Tan h, e P r i gm oev dal d eC sr sea et sor aof n dth e t P hu eeb l o s yIn mdia bns o. lism of the paintings are
described in the accompanying text. Plus, the date pages
| Lambda Literary Award $9.95 include the four quarters of the Moon and important holiday
| New Victoria Publishers i 4n 6f 3o -5r ,m a 2t 4i o n p. a g 0 e- s8 , 7 5 14 22 - x LLEWELLYN
| P.O. Box 27 Norwich, VT 05055 13, full color, $9.95. Order To dN aew y ! W o 1r -ld 8s 0 o 0f - TM Hin Ed - a Mnd O OSp Nirit
August 1990 20 Summer Supplement
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:19 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",['7 5 14 22 - x']
23,"Feminist Bookstore News
almanac; a moon gardening guide, for the beginner or
adept; appointment diary; psychic power days link-
Carenaars i mn ag k et si m ce ot mab pi le e x a n ad st rs op ne oll mcr icaf alt i n cg on cg eu pi td se . a nSp di d ie nr f oR rmed ag -old
Syracuse Cultural Workers 1991 Peace Calen- tion easy to understand and relevant to the lives of
dar. “The Peace Calendar so beautifully illuminates the women. Her diagrams and explanations are concise
values of our store — feminist caring and global under- and extraordinarily simple. Publisher: Dragon and
standing.” — Charis Bookstore, Atlanta. See our ad fea- Amazon Benevolent Foundation, Box 57, Hindmarsh
turing Betty LaDuke’s painting in the calendar. We also SA 5007, Australia. Distributors: Inland, Thea Rain-
have her work in poster and card form. See ad, back bow, PO Box 60, Hackett, A.C.T. 2602, Australia.
cover. We also have the Madre address book with Nora
Astorga, June Jordan, Toni Morrison, Sonia Sanchez and The Women Artists Diary 1991 from The
Alice Walker; Jan Phillips’ Making Peace; 15 new posters; Women’s Press/Great Britain. The enormous success
20 new cards including cards for Christmas, Chanukah, of this beautiful calendar is now fully established,
Solstice and Kwanzaa; 7 datebooks including The Every making it a Christmas best-seller. The exciting repro-
Women’s Almanac and The Women Artists Diary; Earth ductions of contemporary art by women in all media
Flags, buttons, bumperstickers and more. Syracuse Cul- makes this gift unique. The calendar shows a week-to-
tural Workers, Box 6367, Syracuse NY 13217. a-page and a full page planner precedes every month.
A menstrual calendar and A-Z address section are also
SheMoon Cycle of Days: A Global Witch’s Date included. 27 color and 17 b&w reproductions. Spiral
Book ‘91 by Spider Redgold. Fifth edition. Retail bound. $10.95. 40% discount returnable; 50% nonre-
$US13 $AUS14.95 $NZ18.95. Format: 14cm x 11cm turnable. Available in the U.S. from Inland Book Com-
spiral bound with 32 fold-out pages. Appointment pany, PO Box 120261, East Haven CT 06512.
diary (one week to a page). Contents: global lunar 800-243-0138. FAX 203-467-8364.
By Martha Zamora
Chronicle Books
21 August 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:19 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
24,"Feminist Bookstore News
The original Sara Steele Calendar is back by popular demand!
SARA STEELE ORIGINALS
1991 CALENDAR
• Full size (12"" x 15"") © Color bars
• Chinese calligraphy • All new beautiful color images
e $12.95 e 40% Discount, Returnable • 45% Discount, Nonreturnable • 0-9613584-6-7
STER EWORKS Available from Inland Book Company
P.O.Box120261 • EastHaven, CT 06512 • 800-243-0138 ° FAX (203) 467-8364
August 1990 22 Summer Supplement
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:19 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",['0-9613584-6-7']
25,"Feminist Bookstore News
The Original Sara Steele Calendar is back by
CALENDARS popular demand! The Sara Steele Originals 1991 Calen-
dar. All new beautiful color images, Chinese calligra-
psal JOURNALS phy, full size, full color. Accept no substitutes! $12.95.
EUA CARDS 40% discount returnable; 50% nonreturnable. Inland
also has all of Sara Steele's prints, kaleidoscopes, and
MATERIALIZATIONS t-shirts. (Inland Book Company, PO Box 120261, East
Haven CT 06512. 800-243-0138. FAX 203-467-8364.)
The Sara Steele Originals 1991Calendar is also available
from Bookpeople, Pipeline, and New Leaf.
Amber Lotus. Distinctive and innovative calen-
dars, journals and greeting cards. Calendar titles in-
clude Huichol Indian Creation Myths (shamanic
CULTURAL SURVIVAL y ta rr en a sp ua rin et sin ).g s ) T. aA sr tt e so f o t fh e T D rr aag vo en l (C eh ni gne as ge e mmu es neu tm calen-
Celebrating ancient dar/cookbook. Fresh Flowers calendar with hand-
ways of tribal made paper and real flowers. Greeting cards series
people includes Lightstream mandalas by Jeanette Stobie
See our calendar listing and Dancing Inks by Eileen Canning. Publisher’s
for more information on other products discount is 50%. Also available from most distribu-
1241 21st Street, Oakland, CA 94607
(415) 839-3931 t 2o 1rs s. t F o Sr t .o , r d Oer ain kg l a nin dfo r m CAati o n 9 4 a 6n 0d 7 .o u r 4 1 c 5at -a 8lo 3g 9u -e 3: 9 1 32 141 , 800-
3AMBER L.
C AA
MUCNA TSA A a
MOEA Tan eME
1991 CALENDAR
WOMEN WHO DARED $9.95 A GAeY GA LLER Y $9.S95
INAEEE EN I
ASS OI1N) INAN NEA ASA S E I K ERISU
IENER REN SEAS TEESS NEES Eee T C stories oO n Bessie Smit h, Virgi nia WooN lf,
Summer Supplement 23 August 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:19 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
26,"Feminist Bookstore News
CALENDARS
GOLDEN TURTLE PRESS AMore Calendars
Herstory is a spiral bound desk calendar, 5"" x 8"",
featuring biographies of Canadian women, discus-
99 | sions of current issues, historical notes and more than
45 photographs. Compiled by the Saskatoon Women’s
Calendar Collective, women everywhere appreciate
the practical weekly design, the quotes by women, the
recognition of important dates in women’s history,
plus many extras, including “year-at-a-glance” page
markers and gift enclosure cards. $9.95, Coteau Books
zK A SA i (#401-2206 Dewdney Ave., Regina, SK Canada S4R
Remarkable Women 1H3). Available from Bookslinger.
Pw 1o 3er ""r xter a 1irt 0es ""m ao Ir Sfk B a Nwb lo e 1m. - e 5Bn 5l 8 a 1cw 1k -h 0 o 5&s 9e - w 3 lihvietse . and legacies Clearwater Graphics is pleased to announce
Sandy Gullikson’s 1991 Coyote Calendar and the
publication by Dial Books of her children’s book Trou-
ble for Breakfast. Also new Christmas cards, orna-
ments, jewelry, everyday cards, totenotes™, T-shirts,
tote bags and gift enclosures. To order, call 800-5-
COYOTE or write to Clearwater Graphics, PO Box
200, Bristol VT 05443.
Collectable Cats
14"" X 10"" ISBN 1-55811-058-5
ala 314
THE CHINESEWOMEN ARTISTS 1991 CALENDAR
Each month is a different masterpiece inspired
by the routines, traditions and lush landscapes
of the women folk artists of China.
FA Scu il nlC t e icl le olab lotr ira n.t gio n c o lo lf ec tW ioo nm oe fn aA rr tt is bt ys w$9 o. m95 en. A IS B12 N m 0on -t 8h 3 5 c 1al -e 2n 3da 8r 4, - 714 "" L x i s t2 0 "" P, r u in cf eo l d $ed 1. 1.95
14""x 10"" ISBN 1-55811-063-1 50% discount, returnable before March 1, 1991.
Many more unique titles available. Available from Inland and Bookpeople, or di-
Retail/wholesale. Call 415-758-4745 collect or rectly through China Books. ACHINA
write to Golden Turtle Press, 3065 Atlas Road, 2929 24th Street, SF, CA 94110 vS BOOKS
Suite 105, Richmond, CA 94806 (415) 282-2994 FAX: (415) 282-0994 & Periodicals, Inc.
August 1990 24 Summer Supplement
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:19 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms","['1-55811-058-5', '1-55811-063-1']"
27,"Feminist Bookstore News
Beautiful new woman-to-woman greeting
cards, featuring erotic, humorous, loving imagery by
Caras nationally-known photographer Susan Wilson. Spe-
cial introductory offer: 6 stunningly different cards, all
“Mom, Dad... I'm bicoastal” and other humor- printed on heavy gloss stock, and suitable for framing.
ous holiday and everyday cards available from Little Envelopes included. Send $10 check or money order
Bear Graphics. See ad page 27. Write to PO Box 23302, (Mass. residents add 50 cents tax): So's Your Sister
Cincinnati OH 45223 for free brochure. Graphics, 33 Richdale Ave., Cambridge MA 02140.
Allow 3-4 weeks for delivery. Distributor and retail
Note cards, writing papers, and post cards cele- outlet inquiries welcome.
brating women’s power and spirit! Great for gifts! For
a free catalog, send a self-addressed, stamped enve- Postcards from the Black West include images of
lope to Creations Of A Sound Mind (COASM), 212 Black and Native women. Minimum order 48 cards,
Kennedy Ave., Louisville, KY 40206. $.30 each. Postage $1.50 for the first 48 cards, .50 each
add’1 24 cards. Order cards direct from Open Hand
Feminist and Lesbian Christmas Cards/Winter Publishing, PO Box 22048, Seattle WA 98122.
Solstice Cards. Unique, woman-affirming designs for
sending or gift giving. Holiday cards in boxes or in
bulk. Also, ‘gift box’ assortments, packaged station-
ary, prints suitable for framing. Woman-owned and
operated. Owner-artist personally handles orders,
promptly. Write or call for brochure and free samples:
MarkArt Studio, PO Box 241 (W.O.B.), West Orange
NJ 07052. 201-669-1453, 10 a.m. -5 p.m. EST, Mon.-Sat.
FISHBURN DESIGNS
NOTECARDS
b
spider sedgold
TD ABhi oCsexTta r i 6b 2R06ua,0t i n 2io H,bn ao cAw kA u,esg tte trn ,at ls ia: R Ae oc$ t.1 e4 aR. r9e o5t a 1i A 3l N0u Ps U.ZStrr .i )caleisa:
$18.95 a $ .(0
IP En Ca.)l s.a ttn hBd a o v x eB n0 o1 ,o 62k4s 526 11 2 USA Sth Au sPu tbl rish ae lr l B a e: Bn ,oDe xvr o a lg 5e 5o 7nn ,0t H0&F i ' nn 7 A dd mamti aao rzno shn ,
25 August 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:19 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
28,"Feminist Bookstore News
New from Wild Acres More CAO
EcoFeminist Cards and Stationary. Beautiful
pen and ink illustrations printed on recycled paper
and packaged in 100% vegetable fiber cellulose for
a healthier environment! Items include: Feminist
Earth Spirit Notecards, Winter Solstice Notecards,
Eastern Woodland Seasonal Notecards, Earth God-
dess Stationary, Rainforest Stationary, Minimum
Impact Stationary, Postcards, and more. Many of
these products have educational information and
some proceeds are donated by Earth Graphics to
related causes. Earth Graphics, RFD #1, Orange
MA 01364. Catalog available.
Edith and Victoria Notecards — Photographer
Edith Watson and writer Victoria Hayward lived and
worked together from 1912 until Edith’s death 1943.
These notecards make available six reproductions of
photographs of their 32-year relationship. Cards
$16.00 a dozen. Suggested retail $2.50 each. Minimum
order 1 dozen. Also Vanilla Bedtime Stories, cassette
Photographer Edith Watson and writer Victoria
Hayward lived and worked together from 1912 until
Edith’s death in 1943. For the first time, these
EDITH AND VICTORIA note cards of images
taken from Edith’s private albums make available
six reproductions of photographs of their 32-year
relationship. Cards $16.00 a dozen. Suggested
retail $2.50 each. Minimum order 1 dozen.
And everybody loves to be read to, so curl up and
sink down with VANILLA BEDTIME STORIES
cassette tape of lesbian love stories by Frances
Rooney. Includes Mikalyn, Cat Fights, Airona G- Minimum: order:48'cards et `
String, and Lydia. Playing time approx. 100 min- Cards: $.30 each Ppi
utes. Tapes $6.00 each. Suggested retail $10.00. Postage: $1.50 for the first 48 cards,
Minimum order 3 tapes. .S0 each additional 24 cards
Order cards direct from:
Wild Acres Productions, P.O. Box 868, OPEN HAND PUBLISHING INC.
Station P, Toronto, Ontario, Canada M5S 2Z2. P.O. Box 22048 Seattle, WA 98122 ilauna
August 1990 26 Summer Supplement
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:19 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
29,"Feminist Bookstore News
of lesbian love stories by Frances Rooney. Playing time
100 minutes. Tapes $6.00 each, retail $10.00. Minimum
order 3 tapes. Wild Acres Productions, PO Box 868, MARKART STUDIO
Station P, Toronto, Ontario Canada M5S 2Z2. Winter Solstice & Christmas Cards
NEW Feminist, Lesbian & General Designs
Fishburn Designs is a small notecard company
dedicated to honoring our sacred connection to
Mother Earth. Our intention is to reach people with
healing images in an effort to re-establish a more
natural balance in our world. Some powerful images
are reclaimed from the past while many are original
creations. On the back of each card is information
concerning the mythological or symbolic meaning of
that particular image. The cards come with brightly
colored envelopes. PO Box 20227, Oakland CA 94620.
415-482-2800.
MARKART STUDIO
P.0. BOX 241 (WOB)
WEST ORANGE, N.J. 07052
Cards for Lesbians
and women who love
SER For a free t
catalog 0f 87°? d
gift ideas, send A
FREE BROCHURE V. Lmm.oes e eene self-addressed, san
Send a self-addressed stamped envelope to: envelope to CU QASN
LITTLE BEAR GRAPHICS 212 Kennedy £ Ave N oe!
PO Box 23302, Cincinnati, OH 45223 Louisville, Kentucky
27 August 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:19 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
30,"Feminist Bookstore News
We are a rapidly expanding women’s card
company producing and distributing a wide
range of products promoting the work of
women cartoonists, artists and radicals.
Postcard s: wio THIN K""T Sh e HBI eH s s r Ga oM nan
Greetings Cards ISNT Such A $
Christmas Cards RARE EVENT
and Calendars =
by women and
for women
( F Cr ae te h c a Tt aa tl eo g C af rr do sm: y The most exciting feminist
PO Box 647 political / radical cards in the world!
London SW2 4JE
England Available in the US from VisionWorks LEEDS@
CATH TATE PO Box 92 • Greenfield © MA 01302 :
2r elC s Calendar distributed by Inland Toll-Free orders 1(800)933*7326 °
7 Payment in dollars accepted ask for full Leeds catalogue :
Cards & Calendars
Over 600 images
Many are imported
atalog available
V.3195 Frida Kahlo
ZBS-1 $1.50
ZBSP-10 $3.95 Poster
(413) 772-6569
1 (800) WE-DREAM
NAugust 1990 28
Summer Supplement
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:19 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
31,"Feminist Bookstore News
trated brochure and price list. China Books, 2929 24th
St., San Francisco CA 94110. 415- 282-2994.
Aore Cards Positive Lesbian Images. 25 B&W and color pho-
The most exciting feminist political/radical tographic images of Strong, Powerful, Spiritual, Passion-
cards in the world! Leeds Postcards include: ”Be- ate, Erotic Wimmin. Available in 5x7 cards, B&W
cause...” Women’s Liberation card, “Yankee Go $12/d0z., color $15/doz. Matted and 8x10, 11x14 prints,
Home,” and “Never Give Up!” See ad on page 28. $5 and $9. Framed prints $20. New! Gift soaps in a basket,
Available in the US from VisionWorks, PO Box 92, $2.65. Introductory package of 24 assorted cards B&W
Greenfield MA 01302. Toll-free orders, 800-933-7326. $24., color $30. Complementing the Wimmin’s line, 5
Ask for full Leeds catalog! sensitive, sensual, striking images of men. Ask for in-
sert. Call or write for catalog. Elegant Exposure, 4821
Women Peasant Painting Cards from China Olympia Dr., Mesquite TX 75150. 214-270-3341.
Books. These 6 brilliantly colored 5"" x 7"" cards show-
case the original art of China's women folk artists. Cath Tate Cards — “If God had intended women
Also available from China Books: Chinese Horoscope to think he'd have given them better jobs.” and many
Cards, with watercolor renderings of the 12 animals more. Postcards, greeting cards, Christmas cards and
of the Chinese Zodiac; Calligraphy Cards, 9 different calendars by women and for women. Free catalog
messages in beautiful calligraphy, gray and maroon; from Cath Tate Cards, PO Box 647, London SW2 4JE
Costume Cards, 4 full color designs of ancient Chinese England. Payment in dollars accepted. Calendar dis-
clothing. $12-$18/dozen, wholesale 50%. Free illus- tributed by Inland in the US.
J""
E [SJ BAS AE a = p S
Ow I S
y CAarldsso, ONrnEa W meAnt: s Pes
VY WZ g
oTe
v Ls fblena A sS S A i
/dased fo And GIFF U Coupon and we'l
| ! O E LUN R Ca nSeewn d c a tYalou >
AS : 013
ANY OF,
F gf DESER VE:
NL FREE | -S00
Summer Supplement August 1990
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)70.126.145.227 on Sat, 19 Mar 2022 17:44:19 UTC(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
