PageNumber,Text,ISBNs
43,"Genera Editor: Cathy N. Davidson
he/Æarly Amdiiean Women Wiiters series offers rare works of fiction by eigh-
teenth- and nineteenth-eentury women, each reprinted in its entirety, each
introduced by CathyN. Davidson, who places it in a historical and literary per-
spective. Ranging from serious cautionary tales about moral corruption to
amusing and trenchant secial satire, these novels provide today’s reader with
Introductions by
Belles Lettres
American literäture:
New!
A New-England Tale
Or, Sketches of
New-England Character Edited with an
CATHERINE SEDGWICK Introduction by
Edited by Viétoria Clements Cathy N. Davidson
282 pp/ $12.95 160 pp., $7.95
Female Quixotism The Coquette
Exhibited inthe Romantic HANNAH W. FOSTER
Opinions and Extravagant Edited with an
Adventures of Dorcasina Introduction
Sheldon by Cathy N. Davidson
TABITHA GILMAN TENNEY 193 pp.. $7.95 |
aE Nnd id eit n e kNd a o m tw e pi s t h ab n y da n J A eI nn a dnt rr eo aduction K Ae lr o Ny ovel
3C 6o 8ll i n ps p.. Tilus., $9.95 R EE dBE itC eCA d R wUS iH th-an
Introduction by
224 pp., $14.95
40 Volume 17 Number 6
March/April 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:30:49 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
44,"Feminist Bookstore News
By Dorothy Holland sent along the request. We figured it was worth a
try — any money is better than no money — and
Co-op advertising is money publishers use to besides, we needed the practice.
help bookstores advertise their books. The amount Hint: The publishers very clearly don’t want to
you can collect is usually based on the number of do retroactive co-op, so using old newsletters will
books your store has purchased from that publisher only work once. After this, we'll need to ask for a
in the last calendar year. It’s a given that small inde- co-op contract ahead of time. However, I promised
pendent bookstores don’t collect their share of co- publishers that we’d try to be ahead of the game in
op money. I have been working with Book Garden the future, if they could help us out this once to get
and Full Circle the last couple of months, trying to
even the score. We've been able to collect several
hundred dollars in co-op money for each of these
stores. Here’s what I did:
I started with the last couple of newsletters that
the stores had published. I organized the books that
had been listed and reviewed in the newsletters by
publisher, and noted the reps for each of these pub-
lishers, so I would know who I needed to deal with.
Then I figured out about how much each book had
cost to feature in the newsletters: Add together the started. Most of them agreed to this. For the Winter
cost to create, print and mail the newsletter (don’t and Spring newsletters, we’re planning to fax them
forget to include the cost of your time!), then divide a list of their books as soon as we create the list
by the total number of books featured in the (usually the day we're creating the newsletter, but
newsletter. This came out to $35-$50 per book, what the hell, before we send it!).
depending on the total number of books, cost to
print, etc. This gave me the $-per-title that I was How Publishers Responded
asking each publisher to contribute. I then called Random House, Avon, HarperCollins, Little
each rep with the request and details. The reps fig- Brown, Routledge, and St. Martin’s were very easy
ured out the amount of money available for each to work with. They seemed pleased that we were
store, and provided instructions on proceeding advertising their titles, and wanted to help.
from there. Penguin, Simon & Schuster, and Holt were
Some publishers said, “sure, here’s the money.” harder to work with. They each had their own rules
Many sent co-op request contracts to us, signed, and regulations, all different from each other.
ready for us to fill out and return. A couple of pub- Perhaps it'll be a different story as we try for pre-
lishers refused because we hadn’t played by their approval instead of doing it retroactively.
rules. Unless the publishers refused outright, we Stay tuned ..… ©
Volume 17 Number 6 41 March/April 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:30:49 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
45,"WOMEN & RELIGION
Reimagining God
The Case for Scriptural Diversity
Johanna W. H. van Wijk-Bos Paper $12.99 March
“‘Reimagining’ is a crucial and indispensable interpretive practice already
at work in the Bible itself. Bos shows herself not only to be in the middle
of the conversation concerning how God will be respoken, she demon-
strates in this thoughtful and careful discussion how to do it, why it must
be done, and what an enormous difference it makes.” — Walter
Brueggemann, Columbia Theological Seminary
Now available in paperback!—
The Women’s Bible Commentary
Carol A. Newsom and Cloth $29.00 Now available
Sharon H. Ringe, editors Paper $19.99 February
In this best-selling commentary, each book of the Bible is examined by one
of forty-one women scholars. Focusing on issues that pertain specifically
to the role and portrayal of women in the Bible, they provide the reader
an understanding of the significance of the presence or absence of women
in scripture. “The WBC is an undeniable landmark in the 3000-plus-year
history of Judeo-Christian religion.” — Harvard Divinity Bulletin
Saving Work
Feminist Practices of Theological Education
Rebecca Chopp Paper $12.99 April
“I find the book one of the most stimulating contributions to the current
dialogue about the nature and future of theological education that I have
read.” — James L. Waits, Executive Director, The Association of Theological
Schools in the United States and Canada
Church in the Round
Feminist Interpretation of the Church
Letty M. Russell Paper $14.99 Now available
Reformed and Feminist
A Challenge to the Church
Johanna van Wijk-Bos Paper $10.99 Now available
Helpmates, Harlots, and Heroes
Women’s Stories in the Hebrew Bible
Alice Ogden Bellis Paper $19.99 Now available
R WESTMINSTER
HS JOHN KNOX PRESS
IIIIII At your bookstore, or call toll-free 1-800-672-1789
100 Witherspoon Street, Louisville, KY 40202-1396
42 Volume 17 Number 6
March/April 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:30:49 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
46,"Feminist Bookstore News
By Carol Seajay Want to watch a good lesbian movie on TV?
Move to Canada. Here in the states the Right is
Movie Tie-Ins doing its best to shut down the NEA and PBS when
The big movie tie-in news is that Firebrand will they should be totally shamed into increasing
be doing the U.S./Canadian edition of Parker and NEA’s funding, given what our “poorer” neighbor
Hulme: A Lesbian View, the New Women’s to the north (the one that has universal single payer
, Press/New Zealand book I raved about in last health insurance) does with their resources. First it
issue's Trivia column. Parker and Hulme offers a les- was Forbidden Love, one of the best lesbian docu-
bian feminist analysis of the highly sensationalized mentaries ever. Now Canadians get to watch Fiction
trial that inspired Heavenly Creatures. It looks at the and Other Truths, a made-for-TV movie about Jane
original trial, the attendant publicity, and the ongo- Rule, directed by the women who brought us
ing impact of the media’s hysteria on lesbian identi- Forbidden Love, Lynne Fernie and Aelyn Weissman.
ty in New Zealand today. Those of us who live south of that border just have
to imagine Rule's understated outrageousness (she
suggests that heterosexuals need a Heterosexual
Pride Day, for instance, “If they can start accepting
their own sexuality, maybe they won’t feel the need
Meanwhile, the most recent media blitz on Ann to give us such a hard time about ours”) and dream
Perry states that she is z710f a lesbian — as if that was of U.S. distribution.
the issue. The point is that the entire trial was sensa- In other movie news, Devotion, (written and
tionalized based on the media’s belief that the two directed by Mindy Kaplan and produced by Arlene
girls were lesbians. And that that media blitz still, Battishill) is scheduled to open in April or May.
forty-some years later, impacts popular perceptions Naiad has the book. Meanwhile, Claire of the Moon
in New Zealand regarding who and what lesbians has been scheduled for a pay-TV run.
are. As in: But would you want your daughter to marry
one? No, not if it means she'll murder me. In other =>
words, you don’t have to be lesbian to be hurt by
homophobia. Would this film have been made if the
protagonists weren't identified (at the time) as les- Good news on the ABA lawsuit front: a settle-
bians? If it wasn’t the mother who was killed? How ment has been reached with Hugh Lauter Levin
about some good, pithy films about teenaged girls Associates, one of the five defendants. Levin
who are languishing in prision for killing fathers Associates had been charged with illegally discrimi-
who sexually abused them? And why isn’t that nating against bookstores by giving unfairly favor-
theme prime film material in this culture? able prices to warehouse and other “buying clubs.”
OK, that’s the end of my rant on that topic. The settlement is a bit complex (bookstores will get
Watch for the Firebrand edition of Parker and Hulme one free book for every five purchased, reprints will
by Julie Glamuzina and Alison J. Laurie in be made available to bookstores on the same terms
September. The new edition will include an intro- as to price clubs, and Levin Associates agreed to
duction by contemporary lesbian feminist film and abide by an analysis of how the Robinson-Patman
culture critic B. Ruby Rich. Act pertains to the bookselling and the pricing of
Volume 17 Number 6 43 March/April 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:30:49 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
47,"Feminist Bookstore News
books), but it’s definitely a win for ABA and inde- the distributors, Inland did 37% of Naiad’s sales to
pendent (and chain) bookstores. It’s one of those distributors, Ingram followed with 18.2%, Borders
legal things. No one admits to ever having done any- ranked just a tad lower with 17.8%, Bookpeople
thing wrong, but they agree to change their ways in pulled a mere 14.2%. Airlift (U.K. + European)
the future. And it leaves ABA in a strong position managed 7.6% and Stilone (Australia) did 5.1%.
vis-a-vis the rest of the case. Go ABA lawsuit! Naiad reports that sales directly to bookstores were
slightly higher than usual.
Further news on the lawsuit: the defendants
have filed the expected motions to dismiss. (The
lawsuit isn’t really valid, chainstores have been
hurt as much or more than independents, ABA
doesn’t or shouldn’t have any standing under the
Robinson-Patman Act, the suit is too broad, ABA is Word is that The Company of Women has
just fishing, etc.) But my favorites are the charge closed down after seven years. Cof W was a mail-
that the suit creates “serious conflicts” between order firm that distributed some books but that spe-
ABA, it’s independent members and it’s chain cialized in the $15-$65 gift items of interest to
members and that this erodes the association’s women with the tag that profits would go to aid
standing (Gee, and I thought that all the backbone battered women/women’s shelters. If their experi-
ABA is showing with this suit really improved its ence is any indicator, it would seem that selling gift
standing in the entire bookselling community!) and items was not adequately more profitable than sell-
the fact that the defendants, several times in their ing books, despite the significantly better markup.
brief, call themselves “small publishers.” Penguin CofW’s closing letter states that the “sizable
Viking is many things, but not small. PW ranks increase in sales we expected during the holiday
Penguin as fifth among U.S. publishers, St. Martin’s season failed to materialize, mainly, in our opinion,
ninth, and Houghton Mifflin tenth. I guess it’s because the anticipated postage hike resulted in a
another “everybody wants to be the victim” situa- glut of catalogs in everyone’s mailbox.”
tion. I can’t begin to see how that can fly. But it
does delay, and that’s probably the point. . Naiad Press’ big news is that they'll be publish-
ing Forbidden Fires, a 1960-ish novel by Margaret
Anderson in ‘96. Anderson, with her lover, Jane
k E Heap, edited The Little Review, and knew or was
lovers with everyone who was anyone in ex-patriot
So who’s selling those books anyway? Paris. Anderson is well autobiographied (My Thirty
According to the 1993 Consumer Research Study on Years War, The Fiery Fountains, and The Strange
Book Purchasing, Independent bookstores sold 24% Necessity) but this will be, I believe, the first publica-
of the 986 million adult books purchased in 1993. tiobn fior a henr no ve l. Lhook i fosr tlotso ofr phyotos . an d lesO-
Chain stores sold 23% of the books, book clubs sold
16%, discount stores sold 7% and warehouse clubs
sold 6%. The balance was divided among mail-
order sales, food/drug stores, used bookstores and
other outlets. Independent stores gained some lost
ground in 1993 — with a 7% increase following a
decline of 11% in 1992.
Naiad reports interesting distribution figures
for 1994: A bit over 50% of Naiad’s sales income
comes from sales to bookstores, 27% of sales
income is from distributors (including Borders),
17% comes from direct sales to individuals. Among
44
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:30:49 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
48,"Feminist Bookstore News
Compiled by Beth Morgan RIGHTS
Naiad news! Naiad Press has just sold the movie
BACK TO PRESS rights for Faultline by Sheila Ortiz Taylor to major
Press Gang Publishers reports that Bellydancer British producer Joseph May. Four of the five Ann
by Sky Lee has gone back to press for a total of 6,700 Bannon novels — Odd Girl Out, I Am Woman,
in print. Unruly Women by Karlene Faith has also Women in the Shadows, and Beebo Brinker — have
gone into a second printing for a total of 4,000 been purchased by Book of the Month Club. The
copies. books will be published in a single volume by
The Feminist Press has quite a few titles back to BOMC and offered for sale in April or May of 1995.
press: A perennial bestseller with over 200,000 Silver Moon Books has published the British edition
copies sold, The Yellow Wallpaper has gone back to of Katherine V. Forrest's Flashpoint, with a wonder-
press for an additional 10,000 copies; Songs My ful cover.
Mother Taught Me by award-winning author S
Wakako Yamauchi has gone back to press for an
additional 3,000 copies after selling 3,500 copies in
six months; still a favorite volume on the work of
women artists past and present, In Her Own Image
edited by Elaine Hedges and Ingrid Wendt has gone
back to press for 2,000 copies; Paule Marshall's vol-
ume of short fiction, Reena and Other Stories, has
gone back to press for 2,500 copies; and Katherine AWARDS
Burdekin’s haunting vision of a future male The Lila Wallace-Reader’s Digest Fund has
dystopia, Swastika Night, has gone back to press for named the ten 1994 recipients of its annual Writers
2,000 copies. Award for published works of exceptional merit
Having sold out its first printing in three and lifelong commitment to writing. Winners
months, Third Side Press’ Alternatives for Women include Jessica Hagedorn, June Jordan, Lee Smith,
with Endometriosis edited by Ruth Carol has gone and Wakako Yamauchi, whose Songs My Mother
back for a second printing, for a total of 4,600 copies Taught Me is published by The Feminist Press.
in print. She Always Liked the Girls Best, lesbian plays In news from Spinifex Press, Rose Zwi has won
by Claudia Allen, has gone back to press for total of the 1994 Human Rights Award for fiction for her
3,000 in print. novel Safe Houses. And lesbian poet Sandy Jeffs has
In news from Down There Press, Femalia by Tee been awarded a Certificate of Commendation in the
A. Corinne, Michael Perry, Jill Posener, and Michael Human Rights Awards for her powerful collection
Rosen has gone back for a third printing (in one of poems about schizophrenia in the joint volume
year!) of 7,500, for a total of 20,000 in print. Also Poems from the Madhouse /Now Millenium. Earlier in
back to press is Playbook for Men, originally pub- the year Jeffs collected second prize in the FAW
lished in 1976 and now in its 4th printing for a total Anne Elder Award. Deborah Staines was awarded
of 12,000 in print; and Good Vibrations, in its 9th the 1994 Mary Gilmore Award for Now Millenium,
printing since 1977, for a total of 38,000 in print. poems about the architecture of love and cities. O
Volume 17 Number 6 45 March/April 1995
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:30:49 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
49,"Feminist Bookstore News
THE PDR® FAMILY GUIDE TO WOMEN’S
“Something all women need on their bookshelves.’
Feminist Bookstore News, July/Aug. ‘94
Authoritative
Answers to
Women’s
Toughest
sursa wi Health Questions
H “We’ve just had a baby and I’m nursing. Can I get pregnant.
while I’m nursing?” See page 219
H “I’m constantly getting migraines at work. What can I do?”
See page 161
HI “I think I’ve found a lump in my breast, but I’m not sure.
What should I do?” See page 431
H “I’m going through menopause. Is there anything I can take
to stop these hot flashes?” See page 361
Ba MEDICAL ECONOMICS 7e leader in healthcare information products and services
Five Paragon Drive • Montvale, NJ 07645-1742 © Commercial Sales Office: 800-442-6657 • Fax: 201-573-8999
March/April 1995 46 Volume 17 Number 6
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:30:49 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
50,"Compiled by Beth Morgan Editors Note: FBN appreciates and respects Hope's
STORES OPEN decision not to open a women’s bookstore in a communi-
ty that already has one. Most towns simply aren't large
Karen Jorgensen opened West Berkeley enough to support two stores, and opening a second store
Women’s Books on January 14, 1995, bringing the can really jeopardize the hard work and survival of both
total number of women’s bookstores in the East Bay stores. It’s a real pleasure to hear about a community
Area to three! (Mama Bears in Oakland and where that isn't going to happen! —CS
Boadecia’s Books in North Berkeley are the other
two.) Current hours for West Berkeley Women’s STORES CLOSE
Books are Wednesday, Thursday and Friday 11-6, Claire Sapiro closed Clairelight in Santa Rosa on
Saturday 9-6. Karen plans to expand store hours January 31. They held a remarkable celebration at the
when The Brick Hut Cafe opens next door in a store on January 15th — hundreds of Sonoma County
month or so, and is planning a joint grand opening women turned out to celebrate Clairelight’s eight and
celebration with The Brick Hut and Good a half years in business and their wonderful staff!
Vibrations sometime in March, possibly to coincide Most of the inventory was sold, the rest was returned
with International Women’s Day. The address for or donated to local libraries. Mama Bears bought the
West Berkeley Women’s Books is 2514 San Pablo fixtures, shelves and jewelry counters, which will give
Avenue, Berkeley CA 94702; 510-204-9399. them a great facelift! Claire feels wonderful, is thrilled
to have her time and her life back, and swears that she
is really going to retire this time.
COMINGS AND GOINGS
Christi Cassidy, who has been doing a large
Hope Swann opened her new gift shop, The Bag share of the editing at Naiad Press for many years,
Lady — Provisions for Wild Women, on March 1 in is Naiad’s new senior editor as Naiad bids farewell
Charlotte, NC. Hope had originally planned to open to Katherine V. Forrest, Senior Editor since 1988.
a women’s bookstore, but given the presence of Katherine is leaving Naiad to concentrate on her
Rising Moon, a local lesbian/gay bookstore, and writing. Christi will be aided in her new endeavors
several other independents (not to mention a by Judy Eda and Darlene Vendegna (line editing
Borders and a Barnes & Noble), she decided that and proofing). Christi is based in New York City,
women’s books were already available to the com- Darlene and Judy in the San Francisco Bay Area.
munity and so chose another direction — a Non-fiction will continue to be edited primarily by
women’s retail gift shop. Initially she will carry Diane Benison of Madwoman Press.
lotions, potions, talismans for creativity and healing, Katherine Forrest is leaving Naiad to concen-
ornaments, feminist music, some book titles (10%) trate primarily on her writing, although she will
and, yes, all kinds of bags! The Bag Lady, 2914 continue to edit on a selective freelance basis.
Selwyn Avenue, Charlott NC 28209; 704-338-9778. Katherine presently has a number of writing pro-
47
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:30:49 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
51,"Feminist Bookstore News
jects in various stages of development, including Extraordinary Classics, has changed their U.S.
two Kate Delafield mystery novels, to be published address. Their new address is 180 Varick Street,
by Putnam under the aegis of noted editor Natalie 10th Floor, New York NY 10014; 212-741-8500, fax
Rosenstein. “The parting from Naiad after so many 212-741-0424. Their U.K. address remains the same.
years was difficult,” Katherine says, “but this thriv-
ing press and its numerous authors — many of BOOKS CHANGE DISTRIBUTORS
whom are friends — can only continue their win- Papier-Mache is pleased to announce that as of
ning ways, and I wish them all the best.” January 1995, its titles are being distributed to U.S.
bookstores by InBook. Papier-Mache will continue
to sell T-shirts and other nonbook sidelines directly
to bookstores. They will also sell books and side-
PUBLISHERS SPLIT lines directly to individuals through mail-order cat-
alogs and bookfairs and to the gift trade through
Tough Dove Books is splitting into two compa- Access Marketing, their Minneapolis-based gift
nies: Tough Dove Books and Wildheart Books. sales group. Papier-Mache titles are distributed in
Tough Dove will continue to produce Lesbian Canada by Raincoast, in Australia and New
Bedtime Stories. Wildheart will take over The Straight Zealand by Transworld Publishers, and in Europe
Woman's Guide to Lesbianism and Lesbian Adventure by Airlift Book Company.
Stories, and will publish two more books later this
year — The Transformation of Joy, a novel by Mikaya PUBLISHER ANNIVERSARY
Heart, and Life, the true story of a woman who is in Press Gang Publishers is celebrating 20 years of
jail for the murder of her abusive father. Wildheart publishing great books by feminist and lesbian
Books will be run by Mara Wild and Mikaya Heart. writers. They’re starting the year off with a new
Both publishers can be reached at PO Box 1152, face in the “gang”: Shamina Senaratne has joined
Laytonville CA 95454. Press Gang on a one-year contract for.a new
PUBLISHERS MOVE Marketing and Promotion position. Press Gang is
thrilled to have Shamina on board and hopes that
Spinsters Ink, the seventeen-year-old feminist thehy waill vnevere ag ain bbe as e shoert-sntaffe!d as thOey
press, has announced plans to move to Duluth,
Minnesota. The press will move into offices in the
Building for Women which currently houses the Bookstore News ...
W Vio cm timen s’ s o fH e a Sl et xh u a C l l i An sic sa ua ln t,d at sh e w eP lr l o g asr a m ot h t eo r A wi od men’s Continued from page 21
organizations. The move is scheduled for April 17, BookLog Users
1995. The new address will be 32 East First Street #330, Dorothy Holland and BookLog are offering
Duluth MN 55802; 218-727-3222, fax 218-727-3119. Feminist Bookstores a great deal on a tech support
Aunt Lute Books has a new returns & shipping and annual maintenance program. BookLog’s regu-
address and new phone/fax numbers (their mailing lar maintenance agreement is $250/year. ($400 for
address remains unchanged). The new address for networked systems). But under this new program,
returns & shipping is 2180 Bryant Street Suite 206, feminist bookstores can purchase a maintenance
San Francisco CA 94110-2128. New phone 415-826- agreement for $100/year if they use Dorothy as
1300, fax 415-826-8300. their tech support person and pay on a per-call
Clothespin Fever Press has moved. Their new basis ($10/call or $15/hour). BookLog will provide
address is 10393 Spur Court, LaMesa CA 91941- bookstores with each program update as it is
b7 o0 o6 k8. oT rh de ei rr ln inew e ip s h 8o 0n 0e - 2n 3u 1-m 8b 62er 4. is 619-670-5661; ir ne gle a s he ad r, d wd ai rsc eo , u n ante dd t p ecr hic e s s u po pn o r r te n wti hn eg n a Dn od r o p thu yrc h ia ss- ,
Serpent's Tail, publishers of High Risk Books, not available. Call Dorothy for more information:
Masks, Masks Noir, Midnight Classics and 505-867-9077; fax 505-867-1455. ©
March/April 1995 48
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:30:49 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
52,"Compiled by Beth Morgan intriguing look at the different origins of long-term
relationships between men. Deadline for submis-
Cartoons on lesbian monogamy/non-monogamy sions is June 30, 1995. For guidelines send SASE to
' wanted for book. Celeste West, author of Lesbian Love The Day We Met Guidelines, 40 Plympton Street,
Advisor, will pay $25 for each cartoon published in Boston MA 02118.
her new book Lesbian Polyfidelity, scheduled for The deadline for Joan Nestle and Naomi
autumn. Hurry! Send cartoons to Booklegger, PO Holoch’s new international anthology of lesbian
Box 460654, San Francisco CA 94146. writing, Worlds Unspoken: An Anthology of
Alyson Publications is calling for submissions International Lesbian Fiction, has been extended to
for three new titles: May 1, 1995. For more information and to send
• Seeking short fiction for a gay and lesbian manuscripts write Naomi Holoch, 392 Central Park
humor anthology, to be published in Spring ‘96. West (E3B), New TYork, NY 1S0025, USNA.
Stories should offer a fresh, funny perspective on
some aspect of our gay and lesbian lives.
Submission should be 1000-5000 words, typed,
double-spaced, and include SASE. Deadline June
30, 1995. Send to Anthony Grima, Alyson Lesbians Off the Rag! A Menopausal Anthology
Publications, 40 Plympton Street, Boston MA 02118. edited by Lee Lynch and Akia Woods, to be pub-
• Seeking contributions to a new book in which lished by New Victoria press, seeks personal narra-
lesbians write about their first sexual experience tives and short fiction by lesbians about their
with another woman. Early Embraces will be a col- menopausal experiences, be they helpful, useful or
lection of true, first-person stories by women from funny. Send submissions to Anthology, PO Box 804,
around the world, describing their first consensual Grants Pass OR 97526. Deadline has been extended.
same-sex experience. The book is scheduled for Woman in the Moon publications announces
release in 1996. Deadline for submissions is June 30, two poetry awards:
1995. For guidelines send SASE to Early Embraces ° Poems will be accepted for the The T. Nelson
Guidelines, Alyson Publications, 40 Plympton Gilbert Poetry Prize ($100, $75, $50, $25) from January
Street, Boston MA 02118. 1 to April 31, 1995. Submission fee is $8 (covers
° Jack Hart, author of Gay Sex: A Manual for Men administration and reader costs). Poems can be of
Who Love Men, published by Alyson Publications, is any length up to 100 lines, and on any subject. This
seeking contributions to a new book in which gay contest recognizes and rewards excellence in poetry.
men in long-term relationships talk about the first • Poems will be accepted for the Pat Parker
time they met their partners. The Day We Met will Memorial Poetry Award ($250) from May 1 to July
be a collection of true, first-person stories by men 31 of each year. Submission fee is $21 (covers
from around the country and the world, describing administrations and reader costs). Poems should be
the first time they met the man who would become for/about Parker, on her work, or one of her
so important in their lives. It should provide an themes. For more information about both awards,
49 March/April 1994
This content downloaded from
(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)74.108.41.47 on Thu, 28 Mar 2024 01:30:49 +00:00(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)(cid:0)
All use subject to https://about.jstor.org/terms",[]
